data-time,wind,dir,slp,t2,rh2,td2
20180804-1,1.3,201.0,1001.2,304.75,69.0,298.51
20180804-2,1.25,177.0,1001.4,305.95,64.0,298.42
20180804-3,1.17,162.0,1000.9,306.65,61.0,298.29
20180804-4,1.2,231.0,1000.5,307.95,58.0,298.69
20180804-5,1.89,153.0,999.8,308.95,53.0,298.14
20180804-6,3.2,179.0,999.4,309.15,52.0,298.02
20180804-7,2.44,191.0,998.8,309.65,50.0,297.84
20180804-8,2.54,197.0,998.3,309.25,51.0,297.79
20180804-9,4.35,180.0,997.9,308.75,53.0,297.96
20180804-10,4.07,181.0,998.1,308.25,53.0,297.49
20180804-11,3.36,189.0,998.5,307.15,54.0,296.77
20180804-12,2.84,180.0,999.1,306.35,56.0,296.61
20180804-13,1.59,194.0,999.7,305.85,58.0,296.71
20180804-14,1.99,119.0,1000.4,305.45,64.0,297.94
20180804-15,4.49,147.0,1000.9,305.35,66.0,298.35
20180804-16,3.05,130.0,1001.0,304.85,67.0,298.12
20180804-17,2.2,132.0,1001.2,304.55,67.0,297.84
20180804-18,1.22,188.0,1001.2,303.35,72.0,297.86
20180804-19,3.16,116.0,1001.3,302.75,77.0,298.39
20180804-20,2.62,107.0,1001.8,302.95,76.0,298.37
20180804-21,2.91,112.0,1002.2,302.55,78.0,298.4
20180804-22,2.89,124.0,1002.6,302.25,79.0,298.32
20180804-23,2.76,136.0,1002.9,302.55,80.0,298.82
20180805-0,2.58,85.0,1003.3,303.55,78.0,299.38
20180805-1,2.63,109.0,1003.2,304.45,71.0,298.69
20180805-2,2.01,125.0,1003.5,305.45,64.0,297.94
20180805-3,2.6,124.0,1003.2,306.45,59.0,297.56
20180805-4,3.55,133.0,1002.5,306.85,58.0,297.66
20180805-5,2.95,119.0,1001.9,308.15,55.0,298.0
20180805-6,3.92,113.0,1001.6,308.35,52.0,297.27
20180805-7,4.2,167.0,1001.1,308.45,51.0,297.05
20180805-8,8.35,171.0,1001.1,306.75,62.0,298.66
20180805-9,7.74,162.0,1001.5,305.15,67.0,298.41
20180805-10,3.66,189.0,1002.1,303.25,78.0,299.09
20180805-11,5.89,156.0,1002.0,303.35,75.0,298.54
20180805-12,2.6,120.0,1002.8,302.95,79.0,299.0
20180805-13,4.47,122.0,1003.3,302.65,78.0,298.5
20180805-14,4.68,123.0,1003.5,302.35,76.0,297.78
20180805-15,5.99,161.0,1003.6,301.85,76.0,297.3
20180805-16,3.84,136.0,1003.8,301.25,70.0,295.38
20180805-17,3.85,169.0,1004.4,300.75,63.0,293.22
20180805-18,0.75,297.0,1003.6,298.35,83.0,295.32
20180805-19,0.71,238.0,1003.2,298.15,90.0,296.43
20180805-20,0.32,297.0,1003.4,297.95,90.0,296.23
20180805-21,0.52,330.0,1003.3,298.55,86.0,296.09
20180805-22,0.68,331.0,1002.9,298.85,85.0,296.19
20180805-23,1.43,197.0,1003.2,298.75,83.0,295.71
20180806-0,2.49,205.0,1004.3,296.05,94.0,295.05
20180806-1,2.87,1.0,1003.3,296.15,87.0,293.91
20180806-2,1.55,303.0,1003.2,296.95,90.0,295.24
20180806-3,0.95,301.0,1003.2,298.45,85.0,295.8
20180806-4,1.06,355.0,1003.0,299.85,76.0,295.36
20180806-5,1.23,81.0,1002.2,301.05,71.0,295.42
20180806-6,1.67,143.0,1001.9,300.45,72.0,295.07
20180806-7,1.93,86.0,1001.3,300.35,75.0,295.63
20180806-8,1.51,127.0,1001.0,299.95,78.0,295.87
20180806-9,1.3,357.0,1000.8,300.65,75.0,295.92
20180806-10,0.74,337.0,1000.5,300.55,78.0,296.46
20180806-11,1.19,345.0,1000.2,300.15,80.0,296.48
20180806-12,1.07,343.0,1000.7,299.95,82.0,296.69
20180806-13,1.08,344.0,1001.3,299.85,82.0,296.59
20180806-14,1.15,358.0,1001.4,299.95,84.0,297.08
20180806-15,1.08,38.0,1001.4,299.95,83.0,296.88
20180806-16,1.47,20.0,1001.5,299.55,86.0,297.07
20180806-17,1.98,5.0,1001.2,299.25,87.0,296.96
20180806-18,0.98,11.0,1000.9,299.45,85.0,296.78
20180806-19,1.86,20.0,1000.5,299.45,84.0,296.59
20180806-20,1.18,1.0,1000.8,299.25,87.0,296.96
20180806-21,1.09,29.0,1000.8,299.05,86.0,296.58
20180806-22,0.86,331.0,1001.1,299.15,87.0,296.86
20180806-23,1.3,24.0,1001.5,299.55,86.0,297.07
20180807-0,2.17,75.0,1001.4,299.75,84.0,296.88
20180807-1,2.3,24.0,1001.5,299.75,87.0,297.46
20180807-2,2.81,2.0,1002.0,300.45,85.0,297.76
20180807-3,1.87,35.0,1001.6,301.35,81.0,297.85
20180807-4,1.6,218.0,1001.5,301.75,77.0,297.42
20180807-5,2.95,154.0,1000.6,302.85,70.0,296.92
20180807-6,2.02,1.0,1000.0,303.65,69.0,297.46
20180807-7,1.57,359.0,1000.0,304.55,67.0,297.84
20180807-8,0.82,216.0,999.6,303.95,69.0,297.74
20180807-9,2.04,13.0,999.5,304.45,69.0,298.22
20180807-10,1.22,14.0,999.3,303.85,71.0,298.12
20180807-11,1.32,127.0,999.9,303.55,70.0,297.6
20180807-12,0.85,346.0,1000.7,302.35,84.0,299.43
20180807-13,1.67,37.0,1001.2,302.25,80.0,298.53
20180807-14,0.73,344.0,1001.7,302.15,82.0,298.84
20180807-15,0.65,308.0,1001.0,300.55,93.0,299.34
20180807-16,1.32,25.0,1001.3,300.55,94.0,299.52
20180807-17,1.17,343.0,1001.3,300.55,93.0,299.34
20180807-18,2.27,11.0,1001.0,300.05,90.0,298.31
20180807-19,2.36,26.0,1001.0,300.05,86.0,297.56
20180807-20,2.12,20.0,1001.1,299.65,87.0,297.36
20180807-21,2.83,46.0,1001.4,299.75,85.0,297.08
20180807-22,2.26,16.0,1002.0,299.55,87.0,297.26
20180807-23,2.66,74.0,1001.8,298.25,94.0,297.24
20180808-0,2.72,91.0,1002.8,298.05,97.0,297.55
20180808-1,5.87,358.0,1004.3,296.05,96.0,295.39
20180808-2,1.28,95.0,1003.6,296.75,91.0,295.22
20180808-3,2.07,345.0,1003.2,297.65,93.0,296.47
20180808-4,1.11,19.0,1003.8,299.15,89.0,297.23
20180808-5,2.05,69.0,1004.1,300.25,84.0,297.37
20180808-6,3.37,111.0,1003.2,300.75,78.0,296.65
20180808-7,4.41,143.0,1003.4,301.05,77.0,296.73
20180808-8,5.79,155.0,1003.7,301.55,77.0,297.22
20180808-9,4.5,165.0,1003.5,301.15,78.0,297.04
20180808-10,2.21,122.0,1003.1,300.75,78.0,296.65
20180808-11,2.06,133.0,1003.2,299.95,81.0,296.49
20180808-12,0.99,221.0,1004.0,298.75,86.0,296.28
20180808-13,0.34,240.0,1004.6,298.35,90.0,296.63
20180808-14,1.06,6.0,1004.4,297.95,92.0,296.59
20180808-15,0.58,333.0,1004.5,297.75,93.0,296.57
20180808-16,0.6,360.0,1004.3,297.45,94.0,296.44
20180808-17,0.67,146.0,1004.2,297.15,95.0,296.32
20180808-18,1.24,355.0,1004.1,297.05,95.0,296.22
20180808-19,1.33,358.0,1003.8,296.55,94.0,295.55
20180808-20,0.51,270.0,1003.8,296.35,96.0,295.69
20180808-21,0.42,313.0,1004.1,296.45,96.0,295.79
20180808-22,0.88,301.0,1004.4,297.45,95.0,296.61
20180808-23,1.87,359.0,1004.4,299.85,86.0,297.36
20180809-0,2.77,29.0,1004.6,300.15,80.0,296.48
20180809-1,1.27,32.0,1004.4,301.05,75.0,296.31
20180809-2,1.26,126.0,1004.6,303.25,70.0,297.31
20180809-3,1.74,42.0,1004.3,302.75,68.0,296.36
20180809-4,1.35,220.0,1004.1,303.55,65.0,296.39
20180809-5,1.95,248.0,1003.4,305.65,57.0,296.24
20180809-6,0.88,338.0,1002.6,306.35,53.0,295.72
20180809-7,2.47,189.0,1001.8,305.45,62.0,297.42
20180809-8,1.08,71.0,1001.0,306.95,56.0,297.18
20180809-9,2.77,185.0,1000.9,305.45,63.0,297.69
20180809-10,3.16,188.0,1000.6,303.85,68.0,297.41
20180809-11,2.49,186.0,1001.0,302.95,73.0,297.7
20180809-12,2.41,188.0,1001.9,301.75,79.0,297.83
20180809-13,1.74,190.0,1002.7,301.05,82.0,297.76
20180809-14,0.42,216.0,1002.6,300.25,85.0,297.57
20180809-15,0.3,10.0,1002.6,299.85,87.0,297.55
20180809-16,1.68,85.0,1002.8,300.55,84.0,297.67
20180809-17,1.87,107.0,1002.6,300.15,87.0,297.85
20180809-18,0.47,257.0,1002.9,299.05,92.0,297.68
20180809-19,0.93,333.0,1003.0,298.35,94.0,297.34
20180809-20,3.25,-9999.0,-9999.0,298.35,95.0,297.51
20180809-21,0.36,355.0,1003.3,297.75,94.0,296.74
20180809-22,0.89,2.0,1003.2,298.05,95.0,297.21
20180809-23,1.36,9.0,1003.1,299.45,92.0,298.07
20180810-0,1.35,25.0,1003.5,301.65,81.0,298.15
20180810-1,2.57,21.0,1003.7,302.35,77.0,298.0
20180810-2,1.28,100.0,1003.6,303.45,72.0,297.96
20180810-3,1.53,53.0,1003.3,305.05,64.0,297.56
20180810-4,2.54,137.0,1002.8,305.75,60.0,297.17
20180810-5,2.11,157.0,1002.4,307.15,50.0,295.52
20180810-6,2.72,190.0,1002.2,307.45,48.0,295.14
20180810-7,3.57,126.0,1001.3,307.75,46.0,294.73
20180810-8,3.34,138.0,1000.8,308.15,45.0,294.75
20180810-9,4.6,147.0,1000.3,307.25,48.0,294.96
20180810-10,4.92,169.0,1000.3,305.95,50.0,294.41
20180810-11,4.08,173.0,1000.7,304.25,59.0,295.48
20180810-12,2.93,183.0,1001.2,303.25,66.0,296.35
20180810-13,2.61,140.0,1001.6,303.45,66.0,296.54
20180810-14,3.38,146.0,1001.4,303.45,66.0,296.54
20180810-15,2.76,136.0,1001.5,303.15,67.0,296.5
20180810-16,2.1,189.0,1001.6,302.15,72.0,296.71
20180810-17,1.06,132.0,1001.1,301.45,77.0,297.12
20180810-18,2.06,111.0,1000.8,300.95,80.0,297.26
20180810-19,1.43,95.0,1001.0,300.65,85.0,297.96
20180810-20,2.74,120.0,1000.8,299.75,84.0,296.88
20180810-21,2.82,117.0,1000.6,299.55,81.0,296.1
20180810-22,2.26,354.0,1000.2,296.85,93.0,295.67
20180810-23,1.13,46.0,1001.0,297.65,92.0,296.29
20180811-0,1.17,4.0,1001.2,299.15,89.0,297.23
20180811-1,1.59,75.0,1001.0,300.35,83.0,297.28
20180811-2,2.02,82.0,1000.9,300.75,80.0,297.07
20180811-3,2.49,49.0,1000.5,301.05,80.0,297.36
20180811-4,1.38,24.0,999.9,302.15,74.0,297.15
20180811-5,1.79,70.0,999.0,302.65,71.0,296.96
20180811-6,2.66,100.0,998.2,303.35,70.0,297.4
20180811-7,4.87,127.0,997.6,302.25,74.0,297.25
20180811-8,2.26,99.0,996.9,301.15,80.0,297.46
20180811-9,4.47,297.0,997.8,297.35,90.0,295.64
20180811-10,0.73,309.0,997.2,298.15,93.0,296.96
20180811-11,1.95,43.0,997.5,298.65,91.0,297.1
20180811-12,1.97,37.0,998.3,298.65,91.0,297.1
20180811-13,1.35,20.0,998.7,297.95,94.0,296.94
20180811-14,1.47,47.0,999.1,298.05,93.0,296.86
20180811-15,1.83,29.0,998.8,298.15,92.0,296.79
20180811-16,1.73,92.0,999.0,298.15,92.0,296.79
20180811-17,1.41,88.0,999.0,298.35,91.0,296.81
20180811-18,1.74,72.0,998.6,298.35,91.0,296.81
20180811-19,2.1,69.0,998.6,298.15,93.0,296.96
20180811-20,2.75,118.0,998.6,297.95,93.0,296.76
20180811-21,3.65,114.0,998.6,297.45,94.0,296.44
20180811-22,3.26,130.0,999.5,297.15,90.0,295.44
20180811-23,5.01,144.0,999.7,297.45,88.0,295.37
20180812-0,3.32,116.0,999.6,297.35,88.0,295.28
20180812-1,2.81,129.0,999.8,297.65,86.0,295.2
20180812-2,2.77,119.0,1000.0,298.65,83.0,295.61
20180812-3,2.03,105.0,999.9,299.15,81.0,295.71
20180812-4,1.44,75.0,999.7,300.35,76.0,295.84
20180812-5,1.46,102.0,999.2,301.95,71.0,296.29
20180812-6,1.43,86.0,998.6,302.95,70.0,297.02
20180812-7,1.91,29.0,998.3,302.55,73.0,297.32
20180812-8,1.22,358.0,998.3,302.15,76.0,297.59
20180812-9,1.42,333.0,998.4,301.55,80.0,297.85
20180812-10,1.84,332.0,998.8,300.65,83.0,297.57
20180812-11,1.34,113.0,998.6,301.05,81.0,297.56
20180812-12,0.91,319.0,999.2,299.95,87.0,297.65
20180812-13,1.57,187.0,999.9,297.95,95.0,297.11
20180812-14,1.16,76.0,1000.3,298.65,93.0,297.46
20180812-15,1.75,99.0,1000.7,298.45,91.0,296.91
20180812-16,2.67,108.0,1001.2,298.15,94.0,297.14
20180812-17,1.49,105.0,1001.4,298.25,94.0,297.24
20180812-18,1.68,123.0,1001.1,298.05,93.0,296.86
20180812-19,3.16,126.0,1000.9,297.85,94.0,296.84
20180812-20,2.35,98.0,1001.1,297.65,94.0,296.64
20180812-21,1.56,72.0,1001.0,297.45,94.0,296.44
20180812-22,1.41,62.0,1001.4,297.35,94.0,296.34
20180812-23,1.18,10.0,1001.9,297.65,91.0,296.11
20180813-0,1.28,100.0,1002.2,298.25,90.0,296.53
20180813-1,0.99,353.0,1002.5,299.05,88.0,296.95
20180813-2,1.65,351.0,1002.6,299.25,90.0,297.52
20180813-3,1.76,355.0,1002.7,300.55,85.0,297.86
20180813-4,2.63,16.0,1002.4,300.65,86.0,298.15
20180813-5,1.9,357.0,1002.0,301.85,78.0,297.72
20180813-6,1.53,7.0,1001.4,302.75,73.0,297.51
20180813-7,1.61,339.0,1000.5,303.85,72.0,298.35
20180813-8,1.02,50.0,1000.4,303.75,72.0,298.25
20180813-9,1.67,8.0,1000.5,304.15,72.0,298.64
20180813-10,1.25,346.0,1000.7,302.95,77.0,298.58
20180813-11,1.46,62.0,1001.7,302.75,80.0,299.02
20180813-12,2.64,137.0,1002.2,302.85,80.0,299.11
20180813-13,1.23,92.0,1002.8,302.35,85.0,299.63
20180813-14,2.29,121.0,1002.8,301.65,86.0,299.13
20180813-15,1.8,132.0,1002.7,300.75,81.0,297.27
20180813-16,1.38,337.0,1002.7,300.75,80.0,297.07
20180813-17,1.98,19.0,1002.5,298.65,89.0,296.74
20180813-18,1.64,11.0,1002.0,298.55,90.0,296.82
20180813-19,0.82,349.0,1001.8,298.35,91.0,296.81
20180813-20,1.06,63.0,1001.7,298.65,89.0,296.74
20180813-21,1.52,360.0,1002.0,297.65,91.0,296.11
20180813-22,1.97,360.0,1002.1,297.85,94.0,296.84
20180813-23,2.35,17.0,1002.5,298.05,95.0,297.21
20180814-0,2.61,43.0,1002.5,298.05,94.0,297.04
20180814-1,1.41,8.0,1002.6,298.95,92.0,297.58
20180814-2,2.01,13.0,1002.3,300.35,87.0,298.05
20180814-3,2.19,54.0,1002.2,301.45,79.0,297.54
20180814-4,2.63,120.0,1002.1,301.65,81.0,298.15
20180814-5,3.47,131.0,1001.8,302.35,75.0,297.57
20180814-6,5.12,131.0,1001.0,302.65,73.0,297.41
20180814-7,5.28,139.0,1001.4,302.65,74.0,297.64
20180814-8,4.29,130.0,1001.5,301.85,74.0,296.86
20180814-9,3.89,141.0,1001.4,300.95,75.0,296.21
20180814-10,2.69,145.0,1001.2,300.75,76.0,296.23
20180814-11,0.97,133.0,1001.7,300.65,76.0,296.13
20180814-12,0.47,278.0,1002.2,299.65,82.0,296.39
20180814-13,0.82,307.0,1002.5,299.35,83.0,296.3
20180814-14,0.55,258.0,1002.7,298.65,87.0,296.37
20180814-15,0.95,184.0,1002.9,298.55,87.0,296.27
20180814-16,0.25,310.0,1003.1,298.25,90.0,296.53
20180814-17,0.98,327.0,1002.6,298.25,90.0,296.53
20180814-18,1.1,331.0,1002.9,297.95,93.0,296.76
20180814-19,1.29,11.0,1003.3,297.75,94.0,296.74
20180814-20,0.87,329.0,1003.5,297.15,94.0,296.14
20180814-21,2.22,340.0,1003.7,297.75,88.0,295.67
20180814-22,2.34,360.0,1004.1,296.95,91.0,295.42
20180814-23,1.27,321.0,1004.5,299.95,78.0,295.87
20180815-0,1.69,326.0,1004.7,302.35,62.0,294.48
20180815-1,3.48,14.0,1005.1,303.85,53.0,293.39
20180815-2,5.73,10.0,1005.3,304.25,51.0,293.15
20180815-3,4.54,32.0,1005.7,303.55,52.0,292.81
20180815-4,3.94,40.0,1005.4,304.35,52.0,293.55
20180815-5,4.76,46.0,1005.4,305.25,46.0,292.44
20180815-6,4.08,49.0,1005.4,305.65,44.0,292.1
20180815-7,3.7,63.0,1005.2,306.05,44.0,292.47
20180815-8,3.81,79.0,1005.3,306.05,44.0,292.47
20180815-9,5.83,62.0,1005.9,305.95,44.0,292.38
20180815-10,2.39,114.0,1006.2,304.75,54.0,294.53
20180815-11,2.05,126.0,1006.7,303.35,56.0,293.8
20180815-12,0.52,8.0,1007.3,301.85,68.0,295.49
20180815-13,1.02,102.0,1008.0,302.15,67.0,295.54
20180815-14,2.88,126.0,1008.5,301.05,67.0,294.49
20180815-15,1.51,21.0,1008.7,299.75,75.0,295.05
20180815-16,2.31,353.0,1008.9,299.05,73.0,293.94
20180815-17,2.71,5.0,1009.1,297.45,76.0,293.03
20180815-18,2.06,353.0,1009.2,297.85,73.0,292.78
20180815-19,1.4,325.0,1009.2,297.85,72.0,292.56
20180815-20,2.0,20.0,1009.0,296.75,74.0,291.93
20180815-21,2.64,17.0,1009.6,297.55,72.0,292.27
20180815-22,3.01,27.0,1010.1,298.25,65.0,291.33
20180815-23,3.66,44.0,1010.5,298.85,62.0,291.16
20180816-0,4.98,22.0,1010.6,299.45,60.0,291.22
20180816-1,6.16,36.0,1010.7,301.45,52.0,290.85
20180816-2,4.71,52.0,1011.0,302.45,49.0,290.85
20180816-3,2.8,55.0,1010.9,303.45,47.0,291.12
20180816-4,1.99,4.0,1010.4,304.35,45.0,291.27
20180816-5,2.27,41.0,1009.7,304.85,48.0,292.74
20180816-6,2.52,57.0,1009.4,304.85,42.0,290.64
20180816-7,1.71,1.0,1008.9,305.55,39.0,290.12
20180816-8,1.21,254.0,1008.5,306.15,38.0,290.26
20180816-9,1.9,194.0,1008.3,305.05,40.0,290.07
20180816-10,1.62,200.0,1008.3,303.55,45.0,290.54
20180816-11,3.67,177.0,1008.5,302.05,53.0,291.71
20180816-12,2.55,189.0,1009.1,301.25,55.0,291.55
20180816-13,1.42,193.0,1009.6,300.55,62.0,292.78
20180816-14,1.12,192.0,1009.6,299.75,66.0,293.01
20180816-15,0.69,228.0,1009.3,299.55,65.0,292.57
20180816-16,2.25,352.0,1009.3,297.75,81.0,294.34
20180816-17,1.25,6.0,1009.1,297.05,86.0,294.61
20180816-18,1.26,33.0,1008.9,296.85,88.0,294.78
20180816-19,1.73,79.0,1008.9,298.25,79.0,294.42
20180816-20,1.57,56.0,1008.7,297.25,85.0,294.62
20180816-21,2.25,99.0,1008.6,297.05,84.0,294.23
20180816-22,1.48,79.0,1009.1,296.95,85.0,294.32
20180816-23,1.23,21.0,1009.3,297.35,84.0,294.53
20180817-0,1.37,12.0,1009.4,298.75,78.0,294.71
20180817-1,0.57,220.0,1009.3,300.95,69.0,294.86
20180817-2,2.12,181.0,1009.1,301.35,66.0,294.53
20180817-3,1.4,209.0,1008.7,302.25,64.0,294.9
20180817-4,1.53,211.0,1007.9,302.85,58.0,293.89
20180817-5,0.92,200.0,1007.2,303.65,52.0,292.9
20180817-6,1.61,181.0,1006.4,304.25,52.0,293.46
20180817-7,2.39,175.0,1005.8,305.05,52.0,294.2
20180817-8,1.12,224.0,1005.3,305.05,52.0,294.2
20180817-9,1.0,189.0,1004.9,305.65,47.0,293.15
20180817-10,1.48,201.0,1004.6,303.85,52.0,293.09
20180817-11,3.24,115.0,1005.1,303.45,57.0,294.18
20180817-12,4.61,163.0,1005.7,302.55,61.0,294.41
20180817-13,5.14,168.0,1006.2,302.25,62.0,294.39
20180817-14,3.92,153.0,1006.3,301.65,65.0,294.58
20180817-15,4.09,165.0,1006.3,301.15,63.0,293.6
20180817-16,3.14,123.0,1006.4,300.65,65.0,293.62
20180817-17,3.4,40.0,1006.6,298.85,78.0,294.8
20180817-18,2.87,58.0,1006.3,297.75,84.0,294.92
20180817-19,3.97,11.0,1006.5,296.85,88.0,294.78
20180817-20,3.53,1.0,1007.0,296.35,94.0,295.35
20180817-21,5.4,19.0,1007.5,294.95,95.0,294.13
20180817-22,1.4,338.0,1008.1,294.35,95.0,293.53
20180817-23,1.57,322.0,1008.3,294.55,96.0,293.9
20180818-0,1.8,328.0,1008.2,294.55,96.0,293.9
20180818-1,1.54,310.0,1008.1,294.45,95.0,293.63
20180818-2,1.11,323.0,1007.7,295.35,94.0,294.36
20180818-3,1.15,343.0,1007.5,295.85,92.0,294.51
20180818-4,2.88,357.0,1007.4,296.55,84.0,293.74
20180818-5,4.3,4.0,1006.7,298.05,71.0,292.53
20180818-6,4.26,31.0,1006.3,299.15,63.0,291.7
20180818-7,2.76,31.0,1005.7,299.95,62.0,292.21
20180818-8,2.32,13.0,1005.1,300.15,61.0,292.14
20180818-9,2.45,354.0,1004.7,301.55,54.0,291.54
20180818-10,2.56,7.0,1004.5,299.75,65.0,292.76
20180818-11,1.62,20.0,1004.4,298.25,71.0,292.72
20180818-12,0.59,45.0,1005.1,297.95,69.0,291.98
20180818-13,0.81,34.0,1005.4,297.05,76.0,292.64
20180818-14,1.11,347.0,1005.7,296.55,82.0,293.36
20180818-15,1.39,1.0,1005.7,295.65,88.0,293.6
20180818-16,1.58,2.0,1005.7,295.75,88.0,293.7
20180818-17,1.18,337.0,1005.4,295.65,85.0,293.05
20180818-18,1.19,23.0,1005.4,295.65,87.0,293.42
20180818-19,1.51,348.0,1005.4,295.85,85.0,293.24
20180818-20,1.99,12.0,1005.4,295.35,88.0,293.3
20180818-21,2.27,20.0,1005.1,295.25,88.0,293.2
20180818-22,1.46,354.0,1005.3,295.25,88.0,293.2
20180818-23,2.35,17.0,1005.6,295.95,86.0,293.53
20180819-0,2.3,12.0,1005.8,298.05,80.0,294.43
20180819-1,2.89,1.0,1005.7,298.75,76.0,294.29
20180819-2,2.62,359.0,1005.7,298.65,75.0,293.98
20180819-3,2.89,15.0,1005.3,298.95,73.0,293.84
20180819-4,2.2,4.0,1004.9,299.35,71.0,293.78
20180819-5,1.8,2.0,1004.4,299.85,73.0,294.71
20180819-6,2.19,359.0,1003.9,300.65,73.0,295.48
20180819-7,1.98,33.0,1003.3,300.85,69.0,294.77
20180819-8,3.08,126.0,1003.2,300.85,69.0,294.77
20180819-9,3.87,185.0,1003.0,299.25,75.0,294.56
20180819-10,1.92,175.0,1002.9,299.35,76.0,294.87
20180819-11,0.65,255.0,1002.8,298.25,80.0,294.63
20180819-12,4.09,130.0,1003.4,297.95,80.0,294.33
20180819-13,3.08,117.0,1003.8,297.75,82.0,294.53
20180819-14,2.8,119.0,1003.7,297.15,83.0,294.14
20180819-15,1.9,120.0,1003.6,296.95,84.0,294.14
20180819-16,1.55,119.0,1003.4,296.65,84.0,293.84
20180819-17,0.78,6.0,1002.8,296.55,87.0,294.3
20180819-18,0.83,326.0,1002.1,296.35,86.0,293.92
20180819-19,0.47,3.0,1001.2,296.25,89.0,294.37
20180819-20,1.64,352.0,1000.6,295.85,89.0,293.98
20180819-21,0.54,1.0,1000.3,295.05,92.0,293.71
20180819-22,0.83,328.0,1000.1,294.55,94.0,293.56
20180819-23,1.48,8.0,1000.6,296.65,88.0,294.59
20180820-0,2.1,352.0,1000.1,298.85,76.0,294.39
20180820-1,2.29,46.0,999.5,299.95,70.0,294.13
20180820-2,2.19,352.0,998.8,302.05,63.0,294.46
20180820-3,3.11,8.0,998.0,302.45,61.0,294.32
20180820-4,1.47,20.0,997.1,303.95,58.0,294.93
20180820-5,1.59,199.0,996.3,305.55,54.0,295.28
20180820-6,1.4,263.0,995.9,306.05,48.0,293.85
20180820-7,1.9,209.0,995.2,306.75,51.0,295.47
20180820-8,2.26,217.0,994.7,306.75,51.0,295.47
20180820-9,2.4,237.0,994.9,304.95,56.0,295.3
20180820-10,2.04,159.0,994.8,304.25,61.0,296.02
20180820-11,3.16,189.0,994.7,302.65,66.0,295.78
20180820-12,0.86,205.0,995.3,301.15,75.0,296.4
20180820-13,0.73,329.0,996.3,300.25,71.0,294.65
20180820-14,1.39,323.0,996.6,298.95,80.0,295.31
20180820-15,1.59,356.0,997.0,298.05,85.0,295.41
20180820-16,2.34,351.0,997.5,297.25,87.0,294.99
20180820-17,1.76,335.0,998.2,296.85,85.0,294.23
20180820-18,0.64,248.0,998.7,296.15,89.0,294.27
20180820-19,0.48,303.0,998.9,295.25,92.0,293.91
20180820-20,1.1,339.0,999.1,294.75,91.0,293.24
20180820-21,0.49,206.0,999.9,294.45,92.0,293.12
20180820-22,0.86,342.0,1000.9,293.95,87.0,291.74
20180820-23,0.69,349.0,1001.5,297.95,78.0,293.93
20180821-0,2.4,327.0,1001.9,300.25,47.0,288.18
20180821-1,1.81,3.0,1002.4,301.65,46.0,289.13
20180821-2,2.09,1.0,1002.8,303.45,41.0,289.0
20180821-3,2.77,352.0,1002.6,304.05,37.0,287.96
20180821-4,2.68,43.0,1002.2,303.95,39.0,288.68
20180821-5,2.54,353.0,1001.9,305.25,34.0,287.74
20180821-6,1.19,314.0,1001.3,305.75,34.0,288.18
20180821-7,1.27,107.0,1001.1,305.45,35.0,288.36
20180821-8,2.14,28.0,1001.1,305.15,33.0,287.19
20180821-9,0.84,29.0,1001.0,305.85,35.0,288.72
20180821-10,2.8,138.0,1001.3,304.05,38.0,288.37
20180821-11,2.35,125.0,1001.6,303.35,40.0,288.53
20180821-12,1.12,83.0,1002.0,302.35,43.0,288.73
20180821-13,1.15,216.0,1003.2,300.95,52.0,290.39
20180821-14,1.19,342.0,1003.3,298.75,67.0,292.29
20180821-15,0.41,306.0,1003.6,298.35,68.0,292.14
20180821-16,1.31,357.0,1003.4,297.45,78.0,293.44
20180821-17,1.43,6.0,1003.5,297.05,86.0,294.61
20180821-18,1.59,22.0,1003.5,297.15,81.0,293.75
20180821-19,1.96,63.0,1003.7,298.35,73.0,293.26
20180821-20,1.14,26.0,1003.9,297.15,77.0,292.95
20180821-21,1.34,12.0,1004.2,296.65,78.0,292.66
20180821-22,1.61,3.0,1004.8,295.95,85.0,293.34
20180821-23,1.82,355.0,1005.1,296.65,82.0,293.46
20180822-0,1.97,12.0,1005.6,298.05,72.0,292.75
20180822-1,1.21,352.0,1005.9,299.35,68.0,293.1
20180822-2,1.48,347.0,1006.2,299.95,66.0,293.2
20180822-3,1.41,360.0,1006.2,300.15,64.0,292.9
20180822-4,0.95,310.0,1005.9,300.55,61.0,292.52
20180822-5,1.25,347.0,1005.7,300.25,64.0,292.99
20180822-6,1.02,348.0,1005.2,299.65,69.0,293.62
20180822-7,0.74,309.0,1004.8,300.25,64.0,292.99
20180822-8,1.17,296.0,1004.3,300.15,62.0,292.4
20180822-9,0.76,286.0,1004.3,300.05,64.0,292.8
20180822-10,0.64,352.0,1004.1,299.05,74.0,294.15
20180822-11,0.29,306.0,1004.2,297.65,73.0,292.58
20180822-12,0.94,346.0,1004.5,296.35,86.0,293.92
20180822-13,0.89,357.0,1004.6,296.55,84.0,293.74
20180822-14,1.39,357.0,1004.8,296.65,82.0,293.46
20180822-15,1.83,346.0,1004.9,296.05,80.0,292.48
20180822-16,2.05,353.0,1005.1,295.45,84.0,292.66
20180822-17,0.95,344.0,1004.8,294.95,87.0,292.73
20180822-18,1.15,346.0,1004.7,294.35,85.0,291.77
20180822-19,0.99,315.0,1004.7,294.05,85.0,291.48
20180822-20,0.77,320.0,1004.9,293.25,87.0,291.05
