data-time,wind,dir,slp,t2,rh2,td2
20180412-19,0.5,297.0,1019.8,286.65,26.0,267.56
20180412-20,1.09,106.0,1019.4,285.75,38.0,271.86
20180412-21,1.64,236.0,1018.8,286.75,30.0,269.55
20180412-22,0.45,40.0,1018.8,285.55,37.0,271.31
20180412-23,2.43,166.0,1019.3,285.95,37.0,271.68
20180413-0,2.82,145.0,1020.1,285.45,46.0,274.22
20180413-1,1.7,145.0,1020.3,284.45,60.0,277.01
20180413-2,2.37,136.0,1020.7,283.45,68.0,277.84
20180413-3,1.17,89.0,1020.3,283.05,77.0,279.23
20180413-4,1.2,121.0,1019.7,282.85,86.0,280.64
20180413-5,0.59,138.0,1019.0,283.05,89.0,281.33
20180413-6,0.75,140.0,1018.5,283.15,91.0,281.76
20180413-7,1.16,136.0,1018.0,283.45,93.0,282.38
20180413-8,2.03,155.0,1017.0,283.85,92.0,282.61
20180413-9,2.54,179.0,1016.7,284.65,94.0,283.73
20180413-10,7.4,180.0,1016.5,284.05,91.0,282.65
20180413-11,6.28,189.0,1016.6,284.15,90.0,282.59
20180413-12,6.77,174.0,1016.8,283.35,91.0,281.96
20180413-13,4.78,165.0,1016.5,283.15,92.0,281.92
20180413-14,4.06,165.0,1016.3,283.05,90.0,281.5
20180413-15,5.69,180.0,1015.8,283.25,85.0,280.86
20180413-16,4.92,186.0,1015.2,283.25,86.0,281.03
20180413-17,3.56,186.0,1014.6,283.25,86.0,281.03
20180413-18,2.79,202.0,1014.0,283.15,87.0,281.1
20180413-19,3.72,282.0,1014.1,283.35,85.0,280.96
20180413-20,7.27,320.0,1014.0,282.85,56.0,274.53
20180413-21,11.96,333.0,1013.8,282.75,38.0,269.14
20180413-22,9.68,315.0,1014.2,282.05,36.0,267.79
20180413-23,9.86,317.0,1014.8,282.55,35.0,267.87
20180414-0,9.47,316.0,1014.9,284.05,31.0,267.6
20180414-1,7.57,313.0,1014.9,285.85,29.0,268.3
20180414-2,6.44,304.0,1014.8,286.95,24.0,266.76
20180414-3,6.89,314.0,1014.0,288.95,20.0,266.08
20180414-4,10.98,337.0,1012.9,290.25,19.0,266.51
20180414-5,11.61,331.0,1012.4,291.25,16.0,265.1
20180414-6,13.01,326.0,1011.9,291.75,14.0,263.79
20180414-7,11.53,326.0,1011.5,292.15,13.0,263.16
20180414-8,12.24,325.0,1011.2,291.65,12.0,261.74
20180414-9,11.85,336.0,1011.0,291.35,12.0,261.5
20180414-10,7.53,330.0,1011.4,290.55,13.0,261.86
20180414-11,6.59,333.0,1012.0,289.45,14.0,261.9
20180414-12,9.78,334.0,1013.4,289.35,13.0,260.89
20180414-13,6.15,328.0,1014.3,288.75,14.0,261.33
20180414-14,7.4,312.0,1014.9,288.55,14.0,261.17
20180414-15,6.42,306.0,1015.2,287.85,15.0,261.46
20180414-16,3.94,304.0,1015.6,286.55,17.0,261.97
20180414-17,4.6,309.0,1015.9,286.75,16.0,261.37
20180414-18,4.68,305.0,1015.7,285.55,18.0,261.85
20180414-19,4.36,304.0,1015.5,284.95,20.0,262.69
20180414-20,1.55,12.0,1015.7,280.55,35.0,266.07
20180414-21,0.63,21.0,1016.0,279.05,42.0,267.1
20180414-22,1.85,24.0,1016.6,279.55,43.0,267.87
20180414-23,1.91,33.0,1017.0,284.45,26.0,265.64
20180415-0,1.87,34.0,1017.2,286.45,21.0,264.59
20180415-1,2.0,43.0,1017.3,287.75,18.0,263.7
20180415-2,1.14,350.0,1017.0,290.45,16.0,264.44
20180415-3,1.74,165.0,1016.1,291.35,19.0,267.44
20180415-4,1.37,192.0,1015.3,292.45,17.0,266.89
20180415-5,2.01,280.0,1014.1,293.95,12.0,263.59
20180415-6,4.9,196.0,1013.1,294.85,12.0,264.31
20180415-7,6.3,203.0,1012.2,295.15,12.0,264.55
20180415-8,6.91,185.0,1011.5,295.15,12.0,264.55
20180415-9,8.11,198.0,1011.4,294.55,13.0,265.11
20180415-10,7.15,199.0,1011.4,293.45,15.0,266.07
20180415-11,7.06,207.0,1011.8,292.35,17.0,266.81
20180415-12,6.21,203.0,1012.5,291.35,20.0,268.11
20180415-13,3.01,170.0,1013.3,289.85,23.0,268.7
20180415-14,2.2,138.0,1013.3,287.85,28.0,269.59
20180415-15,2.09,126.0,1013.3,286.55,32.0,270.24
20180415-16,1.66,115.0,1013.4,285.55,36.0,270.94
20180415-17,1.84,103.0,1013.5,283.45,46.0,272.37
20180415-18,2.74,105.0,1013.4,284.45,43.0,272.37
20180415-19,1.83,106.0,1013.4,283.65,45.0,272.25
20180415-20,0.95,88.0,1013.3,281.55,57.0,273.55
20180415-21,1.11,96.0,1013.4,280.95,61.0,273.92
20180415-22,0.61,21.0,1013.7,280.05,68.0,274.57
20180415-23,0.87,33.0,1014.2,283.15,57.0,275.06
20180416-0,0.6,98.0,1014.6,285.75,46.0,274.49
20180416-1,0.65,346.0,1014.6,287.95,40.0,274.56
20180416-2,1.16,83.0,1014.2,289.45,38.0,275.21
20180416-3,2.38,187.0,1013.4,291.45,34.0,275.44
20180416-4,1.06,159.0,1012.3,293.55,32.0,276.46
20180416-5,4.36,203.0,1011.2,295.95,24.0,274.52
20180416-6,5.49,180.0,1010.1,296.65,24.0,275.12
20180416-7,6.99,194.0,1009.3,297.25,22.0,274.42
20180416-8,6.65,174.0,1008.4,297.25,22.0,274.42
20180416-9,6.98,202.0,1008.4,296.95,23.0,274.79
20180416-10,7.63,200.0,1008.5,295.55,26.0,275.29
20180416-11,6.61,197.0,1009.2,294.75,30.0,276.61
20180416-12,5.33,190.0,1010.2,293.75,34.0,277.5
20180416-13,3.93,161.0,1010.9,291.65,42.0,278.62
20180416-14,3.83,157.0,1010.9,291.25,43.0,278.59
20180416-15,3.58,157.0,1010.8,290.45,46.0,278.83
20180416-16,3.69,166.0,1010.5,289.05,51.0,279.01
20180416-17,2.61,155.0,1010.3,288.85,54.0,279.65
20180416-18,3.14,145.0,1009.9,288.25,56.0,279.61
20180416-19,3.68,156.0,1009.8,287.95,59.0,280.09
20180416-20,2.78,157.0,1009.9,286.65,64.0,280.03
20180416-21,1.17,104.0,1009.9,285.25,70.0,279.99
20180416-22,2.55,110.0,1010.0,285.85,66.0,279.71
20180416-23,2.14,131.0,1010.4,286.45,66.0,280.28
20180417-0,3.0,146.0,1010.7,288.05,59.0,280.18
20180417-1,2.3,159.0,1010.8,289.25,54.0,280.03
20180417-2,2.01,177.0,1010.9,290.75,50.0,280.31
20180417-3,3.0,172.0,1010.4,291.65,49.0,280.85
20180417-4,2.0,179.0,1010.0,292.95,45.0,280.81
20180417-5,2.62,148.0,1009.0,293.95,42.0,280.72
20180417-6,3.58,190.0,1008.2,295.45,41.0,281.73
20180417-7,3.86,165.0,1007.1,295.85,39.0,281.36
20180417-8,5.29,174.0,1006.3,296.55,37.0,281.23
20180417-9,5.8,188.0,1006.2,297.05,34.0,280.44
20180417-10,5.32,196.0,1005.9,295.95,36.0,280.29
20180417-11,3.36,182.0,1006.3,293.45,43.0,280.61
20180417-12,1.53,141.0,1006.8,291.75,51.0,281.53
20180417-13,1.58,123.0,1007.2,291.95,51.0,281.71
20180417-14,2.04,119.0,1007.2,290.05,58.0,281.82
20180417-15,2.79,134.0,1006.9,291.15,53.0,281.53
20180417-16,2.16,122.0,1006.6,290.25,58.0,282.01
20180417-17,2.5,130.0,1006.3,290.25,60.0,282.51
20180417-18,1.97,125.0,1006.2,289.75,63.0,282.75
20180417-19,1.62,100.0,1006.1,289.25,66.0,282.96
20180417-20,1.69,91.0,1006.3,288.15,72.0,283.2
20180417-21,2.26,123.0,1006.1,288.55,71.0,283.37
20180417-22,2.08,104.0,1006.2,287.55,75.0,283.22
20180417-23,1.81,101.0,1006.8,288.05,74.0,283.51
20180418-0,1.98,119.0,1007.0,289.75,68.0,283.89
20180418-1,2.53,169.0,1006.7,291.65,61.0,284.08
20180418-2,2.04,143.0,1006.7,292.45,58.0,284.09
20180418-3,3.17,167.0,1006.4,294.05,52.0,283.96
20180418-4,2.61,170.0,1005.3,295.45,49.0,284.37
20180418-5,3.48,164.0,1004.4,296.15,48.0,284.71
20180418-6,3.28,138.0,1003.7,297.05,47.0,285.23
20180418-7,3.57,138.0,1002.7,297.55,45.0,285.03
20180418-8,5.15,190.0,1001.7,298.85,41.0,284.82
20180418-9,3.82,181.0,1001.5,298.75,41.0,284.73
20180418-10,4.2,192.0,1001.5,297.95,43.0,284.72
20180418-11,3.03,218.0,1002.0,296.95,47.0,285.14
20180418-12,0.56,170.0,1002.7,294.25,59.0,286.04
20180418-13,1.01,78.0,1003.5,291.95,68.0,286.0
20180418-14,0.65,38.0,1004.2,291.15,72.0,286.09
20180418-15,0.33,49.0,1004.6,290.55,76.0,286.33
20180418-16,0.6,9.0,1004.8,289.75,80.0,286.33
20180418-17,0.54,11.0,1005.0,289.15,81.0,285.93
20180418-18,1.74,15.0,1005.1,289.15,77.0,285.17
20180418-19,1.38,16.0,1005.3,288.95,75.0,284.58
20180418-20,1.11,344.0,1005.6,288.15,79.0,284.58
20180418-21,1.5,356.0,1006.1,287.85,83.0,285.02
20180418-22,0.98,356.0,1007.0,287.65,84.0,285.01
20180418-23,0.64,46.0,1007.9,288.85,82.0,285.82
20180419-0,1.56,14.0,1008.8,292.85,65.0,286.18
20180419-1,2.26,72.0,1009.2,294.25,61.0,286.55
20180419-2,2.64,128.0,1009.3,295.85,58.0,287.29
20180419-3,3.5,159.0,1009.2,297.75,54.0,287.99
20180419-4,3.47,113.0,1008.6,298.15,55.0,288.64
20180419-5,3.54,136.0,1007.9,298.25,57.0,289.29
20180419-6,3.85,140.0,1007.1,299.35,54.0,289.48
20180419-7,4.47,167.0,1006.4,300.55,49.0,289.1
20180419-8,4.49,138.0,1005.5,300.25,46.0,287.85
20180419-9,4.33,125.0,1005.7,299.35,45.0,286.69
20180419-10,3.24,118.0,1005.9,298.55,46.0,286.28
20180419-11,4.72,130.0,1006.0,298.05,45.0,285.49
20180419-12,4.15,137.0,1006.6,297.05,48.0,285.54
20180419-13,2.89,110.0,1007.5,295.45,44.0,282.77
20180419-14,1.7,107.0,1008.0,294.45,46.0,282.51
20180419-15,1.93,134.0,1008.5,293.25,55.0,284.05
20180419-16,2.58,128.0,1008.7,292.45,61.0,284.84
20180419-17,2.18,123.0,1008.5,291.35,66.0,284.97
20180419-18,1.89,128.0,1008.3,290.35,69.0,284.68
20180419-19,1.29,107.0,1008.1,289.55,71.0,284.34
20180419-20,0.57,153.0,1008.1,288.05,78.0,284.29
20180419-21,0.61,120.0,1008.0,286.75,83.0,283.95
20180419-22,1.82,123.0,1007.9,287.05,83.0,284.24
20180419-23,1.68,118.0,1008.1,288.45,74.0,283.89
20180420-0,1.15,147.0,1008.7,290.55,65.0,283.98
20180420-1,2.65,104.0,1008.6,292.05,60.0,284.21
20180420-2,2.77,150.0,1008.2,294.35,55.0,285.08
20180420-3,3.55,163.0,1007.7,296.05,51.0,285.53
20180420-4,4.03,161.0,1006.9,297.35,48.0,285.82
20180420-5,4.84,175.0,1006.0,299.25,42.0,285.55
20180420-6,3.27,153.0,1004.9,300.35,39.0,285.43
20180420-7,3.32,148.0,1003.7,301.65,38.0,286.21
20180420-8,4.45,159.0,1002.9,301.75,37.0,285.9
20180420-9,4.69,132.0,1002.5,301.15,38.0,285.76
20180420-10,3.52,123.0,1002.6,300.65,40.0,286.08
20180420-11,3.9,130.0,1002.9,298.65,39.0,283.9
20180420-12,3.41,131.0,1003.1,297.15,36.0,281.36
20180420-13,1.63,112.0,1003.6,295.85,43.0,282.8
20180420-14,2.08,99.0,1003.4,294.75,53.0,284.9
20180420-15,1.13,110.0,1004.0,293.85,56.0,284.88
20180420-16,2.02,109.0,1004.0,293.75,54.0,284.24
20180420-17,1.94,115.0,1004.0,293.65,55.0,284.42
20180420-18,3.46,117.0,1003.7,293.45,55.0,284.23
20180420-19,1.29,94.0,1003.6,292.45,61.0,284.84
20180420-20,1.02,62.0,1004.0,291.25,72.0,286.19
20180420-21,2.44,17.0,1004.1,290.15,85.0,287.64
20180420-22,2.42,14.0,1004.6,289.45,93.0,288.33
20180420-23,1.79,7.0,1005.4,289.35,94.0,288.4
20180421-0,2.69,1.0,1006.1,289.55,96.0,288.92
20180421-1,2.94,12.0,1006.4,289.75,96.0,289.12
20180421-2,1.5,36.0,1007.4,289.95,96.0,289.32
20180421-3,2.21,139.0,1008.5,289.95,94.0,288.99
20180421-4,2.12,143.0,1008.9,288.65,95.0,287.86
20180421-5,1.37,138.0,1009.2,288.85,95.0,288.06
20180421-6,2.11,59.0,1010.1,288.95,92.0,287.67
20180421-7,3.79,46.0,1010.3,288.15,89.0,286.37
20180421-8,4.44,34.0,1010.1,287.85,88.0,285.91
20180421-9,3.73,24.0,1011.1,287.45,85.0,284.99
20180421-10,5.62,20.0,1011.7,287.25,75.0,282.93
20180421-11,5.59,21.0,1012.5,287.15,72.0,282.23
20180421-12,4.87,24.0,1013.4,287.45,69.0,281.89
20180421-13,4.5,23.0,1014.1,287.35,68.0,281.58
20180421-14,3.79,20.0,1014.9,286.85,71.0,281.73
20180421-15,4.88,22.0,1015.3,286.45,73.0,281.76
20180421-16,4.2,15.0,1015.8,285.15,85.0,282.73
20180421-17,3.88,14.0,1015.6,284.85,87.0,282.78
20180421-18,6.1,17.0,1015.4,285.65,75.0,281.38
20180421-19,6.29,20.0,1015.6,284.95,77.0,281.08
20180421-20,5.42,19.0,1015.5,285.25,66.0,279.14
20180421-21,6.36,19.0,1015.7,285.45,59.0,277.72
20180421-22,4.43,11.0,1016.2,285.35,58.0,277.38
20180421-23,4.2,16.0,1016.8,285.65,52.0,276.12
20180422-0,3.47,12.0,1017.6,285.75,53.0,276.48
20180422-1,3.89,14.0,1018.1,286.25,48.0,275.55
20180422-2,4.03,21.0,1018.5,286.55,45.0,274.92
20180422-3,2.53,16.0,1018.5,286.65,47.0,275.63
20180422-4,3.33,22.0,1018.1,287.15,41.0,274.18
20180422-5,2.68,9.0,1017.4,287.65,42.0,274.97
20180422-6,4.14,356.0,1016.7,288.45,40.0,275.02
20180422-7,3.68,356.0,1016.4,287.55,46.0,276.15
20180422-8,3.31,349.0,1016.3,286.85,53.0,277.51
20180422-9,3.4,19.0,1016.4,287.05,46.0,275.69
20180422-10,2.65,6.0,1016.5,286.35,56.0,277.83
20180422-11,0.96,350.0,1016.9,285.85,63.0,279.04
20180422-12,1.87,344.0,1017.6,285.25,77.0,281.37
20180422-13,1.3,307.0,1018.4,285.05,79.0,281.55
20180422-14,0.83,335.0,1018.7,284.35,84.0,281.77
20180422-15,0.81,351.0,1018.6,283.95,91.0,282.55
20180422-16,1.74,2.0,1018.6,283.95,86.0,281.72
20180422-17,2.41,6.0,1018.3,283.85,82.0,280.93
20180422-18,2.29,4.0,1017.6,283.85,81.0,280.75
20180422-19,1.81,25.0,1017.3,284.15,78.0,280.49
20180422-20,1.74,350.0,1017.3,283.95,83.0,281.2
20180422-21,2.4,353.0,1017.3,284.15,81.0,281.04
20180422-22,2.11,353.0,1017.4,284.25,79.0,280.77
20180422-23,2.83,353.0,1017.5,285.05,75.0,280.79
20180423-0,3.79,349.0,1017.8,285.55,72.0,280.68
20180423-1,3.28,338.0,1018.0,286.95,67.0,280.98
20180423-2,3.65,2.0,1018.2,287.75,62.0,280.62
20180423-3,4.62,3.0,1018.2,288.65,50.0,278.36
20180423-4,4.18,7.0,1017.7,288.75,51.0,278.73
20180423-5,5.42,2.0,1017.2,290.45,47.0,279.14
20180423-6,4.24,10.0,1016.3,291.85,45.0,279.8
20180423-7,3.38,70.0,1015.5,292.45,40.0,278.65
20180423-8,2.65,15.0,1015.1,292.85,37.0,277.9
20180423-9,2.22,79.0,1014.9,292.95,36.0,277.6
20180423-10,2.92,21.0,1015.2,292.05,37.0,277.18
20180423-11,0.71,100.0,1015.9,289.75,51.0,279.67
20180423-12,1.28,39.0,1016.8,287.85,58.0,279.74
20180423-13,0.61,34.0,1018.0,287.85,57.0,279.49
20180423-14,0.98,170.0,1018.5,288.15,62.0,281.0
20180423-15,0.79,32.0,1018.8,285.65,77.0,281.76
20180423-16,0.93,12.0,1018.7,284.35,82.0,281.42
20180423-17,2.29,354.0,1018.7,283.95,75.0,279.73
20180423-18,1.12,1.0,1018.5,282.65,77.0,278.84
20180423-19,1.81,354.0,1018.4,282.45,76.0,278.46
20180423-20,1.69,338.0,1018.3,282.05,78.0,278.44
20180423-21,1.19,332.0,1018.2,281.35,83.0,278.65
20180423-22,1.59,337.0,1018.4,281.45,81.0,278.4
20180423-23,1.28,338.0,1019.0,285.65,68.0,279.95
20180424-0,2.31,1.0,1019.3,289.25,45.0,277.41
20180424-1,1.14,2.0,1019.4,291.45,36.0,276.25
20180424-2,1.82,307.0,1019.1,293.55,32.0,276.46
20180424-3,2.54,354.0,1018.6,293.75,26.0,273.73
20180424-4,2.66,4.0,1017.6,295.65,21.0,272.42
20180424-5,3.0,42.0,1016.6,295.65,20.0,271.75
20180424-6,2.09,55.0,1015.5,296.85,22.0,274.08
20180424-7,2.33,322.0,1014.4,297.35,21.0,273.86
20180424-8,2.08,290.0,1013.8,297.15,18.0,271.58
20180424-9,2.48,221.0,1013.3,296.25,22.0,273.57
20180424-10,3.22,209.0,1013.1,295.45,24.0,274.09
20180424-11,2.94,207.0,1013.0,294.25,25.0,273.62
20180424-12,5.17,214.0,1013.6,293.65,25.0,273.1
20180424-13,3.45,217.0,1013.8,292.25,30.0,274.41
20180424-14,3.86,211.0,1013.8,291.75,32.0,274.86
20180424-15,2.0,223.0,1013.8,291.15,32.0,274.33
20180424-16,1.55,79.0,1013.8,286.25,54.0,277.21
20180424-17,1.02,6.0,1013.7,284.45,64.0,277.93
20180424-18,1.71,2.0,1013.4,284.25,72.0,279.43
20180424-19,0.7,16.0,1013.1,282.75,81.0,279.67
20180424-20,1.19,344.0,1013.0,282.15,84.0,279.61
20180424-21,1.73,350.0,1013.1,281.65,83.0,278.94
20180424-22,2.16,351.0,1013.3,282.65,73.0,278.08
20180424-23,2.79,358.0,1013.5,285.95,62.0,278.9
20180425-0,3.01,359.0,1013.7,289.15,48.0,278.24
20180425-1,2.0,8.0,1013.6,292.45,38.0,277.92
20180425-2,1.08,17.0,1013.3,294.25,32.0,277.08
20180425-3,1.31,265.0,1012.5,295.95,28.0,276.69
20180425-4,3.47,200.0,1011.5,297.55,27.0,277.56
20180425-5,5.98,175.0,1010.5,298.65,22.0,275.62
20180425-6,6.1,207.0,1009.8,299.25,17.0,272.54
20180425-7,5.0,196.0,1008.8,298.75,19.0,273.66
20180425-8,5.74,180.0,1008.0,298.05,21.0,274.46
20180425-9,6.7,191.0,1007.7,297.85,19.0,272.9
20180425-10,6.22,191.0,1007.4,296.35,23.0,274.27
20180425-11,5.19,189.0,1007.6,295.35,24.0,274.01
20180425-12,2.78,185.0,1007.8,292.55,34.0,276.43
20180425-13,2.49,151.0,1008.1,291.75,42.0,278.71
20180425-14,3.19,157.0,1007.7,290.85,49.0,280.11
20180425-15,2.56,156.0,1007.5,290.05,57.0,281.57
20180425-16,2.24,139.0,1007.5,289.65,61.0,282.18
20180425-17,2.29,150.0,1007.2,289.05,67.0,283.0
20180425-18,1.47,134.0,1006.8,287.75,74.0,283.21
20180425-19,1.38,84.0,1006.3,286.05,81.0,282.9
20180425-20,1.06,84.0,1006.2,285.35,84.0,282.75
20180425-21,1.07,64.0,1006.3,284.55,89.0,282.82
20180425-22,1.07,1.0,1006.7,284.35,88.0,282.45
20180425-23,0.72,9.0,1007.1,286.95,80.0,283.59
20180426-0,1.2,49.0,1007.6,289.05,64.0,282.32
20180426-1,1.95,32.0,1007.9,290.45,58.0,282.2
20180426-2,1.39,49.0,1007.6,292.55,55.0,283.39
20180426-3,1.43,135.0,1007.0,294.55,52.0,284.43
20180426-4,1.08,247.0,1006.8,296.45,42.0,283.0
20180426-5,1.3,207.0,1006.0,297.85,38.0,282.79
20180426-6,1.73,148.0,1005.4,299.95,27.0,279.65
20180426-7,2.77,156.0,1004.7,300.45,28.0,280.62
20180426-8,2.7,202.0,1004.3,301.45,23.0,278.64
20180426-9,3.15,202.0,1004.6,301.15,22.0,277.74
20180426-10,3.06,224.0,1005.4,300.25,25.0,278.8
20180426-11,1.47,80.0,1006.6,296.25,37.0,280.96
20180426-12,1.68,14.0,1008.1,293.35,53.0,283.59
20180426-13,1.57,96.0,1009.9,295.45,44.0,282.77
20180426-14,1.47,54.0,1011.0,290.95,62.0,283.66
20180426-15,2.14,34.0,1011.9,294.35,21.0,271.32
20180426-16,3.45,112.0,1013.6,293.45,44.0,280.94
20180426-17,0.54,83.0,1014.3,289.85,64.0,283.08
20180426-18,0.42,15.0,1014.7,288.55,67.0,282.52
20180426-19,0.96,136.0,1015.0,287.85,71.0,282.7
20180426-20,1.5,5.0,1015.9,287.55,71.0,282.41
20180426-21,0.79,91.0,1016.3,286.25,76.0,282.15
20180426-22,1.23,102.0,1016.7,285.95,78.0,282.24
20180426-23,1.56,264.0,1017.3,290.55,60.0,282.79
20180427-0,2.43,187.0,1017.6,292.35,49.0,281.5
20180427-1,2.23,226.0,1017.6,294.15,44.0,281.58
20180427-2,3.93,208.0,1017.4,295.75,32.0,278.41
20180427-3,5.75,197.0,1016.8,297.55,28.0,278.08
20180427-4,4.99,208.0,1015.8,297.75,27.0,277.74
20180427-5,6.31,209.0,1014.6,298.55,25.0,277.34
20180427-6,6.81,195.0,1013.7,298.75,24.0,276.93
20180427-7,6.76,187.0,1012.8,299.25,22.0,276.13
20180427-8,5.48,206.0,1011.7,299.05,24.0,277.19
20180427-9,6.69,184.0,1011.1,298.15,23.0,275.81
20180427-10,5.86,209.0,1010.7,297.55,26.0,277.03
20180427-11,4.95,189.0,1010.8,296.25,30.0,277.93
20180427-12,2.97,166.0,1011.1,292.95,42.0,279.81
20180427-13,2.55,151.0,1011.4,292.75,45.0,280.63
20180427-14,2.91,159.0,1011.3,291.95,47.0,280.52
20180427-15,2.75,150.0,1011.0,292.05,48.0,280.92
20180427-16,2.08,147.0,1010.8,291.45,49.0,280.67
20180427-17,2.04,99.0,1010.3,289.05,60.0,281.37
20180427-18,2.26,108.0,1009.9,288.95,58.0,280.78
20180427-19,1.77,105.0,1009.4,288.25,59.0,280.37
20180427-20,0.64,39.0,1009.0,286.35,70.0,281.05
20180427-21,0.57,2.0,1008.7,285.55,81.0,282.41
20180427-22,0.87,14.0,1009.1,285.35,79.0,281.85
20180427-23,0.89,26.0,1009.3,288.45,65.0,281.97
20180428-0,0.82,77.0,1009.2,291.05,55.0,281.98
20180428-1,1.67,10.0,1009.0,293.15,50.0,282.54
20180428-2,1.05,75.0,1008.2,294.15,47.0,282.55
20180428-3,1.35,248.0,1007.3,296.15,43.0,283.07
20180428-4,1.44,296.0,1006.1,298.65,38.0,283.51
20180428-5,1.97,142.0,1005.1,298.85,39.0,284.08
20180428-6,2.42,148.0,1004.2,299.75,41.0,285.64
20180428-7,2.92,160.0,1003.2,300.85,41.0,286.64
20180428-8,2.68,148.0,1002.5,300.75,46.0,288.31
20180428-9,3.65,163.0,1002.0,300.65,47.0,288.54
20180428-10,3.49,157.0,1001.6,299.45,48.0,287.76
20180428-11,3.11,156.0,1001.9,298.25,52.0,287.87
20180428-12,2.04,159.0,1002.3,295.95,60.0,287.91
20180428-13,2.36,150.0,1002.8,296.15,60.0,288.1
20180428-14,1.97,92.0,1002.8,294.35,68.0,288.3
20180428-15,1.89,110.0,1002.3,294.35,68.0,288.3
20180428-16,1.22,87.0,1002.0,293.15,73.0,288.24
20180428-17,0.89,66.0,1001.6,292.05,80.0,288.57
20180428-18,1.66,70.0,1001.0,292.25,79.0,288.58
20180428-19,2.29,111.0,1000.6,291.75,81.0,288.47
20180428-20,1.39,345.0,1000.5,290.75,83.0,287.87
20180428-21,1.4,47.0,1000.6,289.25,85.0,286.76
20180428-22,1.0,38.0,1000.9,289.35,84.0,286.68
20180428-23,0.97,109.0,1001.2,291.65,78.0,287.8
20180429-0,1.26,133.0,1001.5,293.15,69.0,287.37
20180429-1,0.59,130.0,1001.4,294.25,63.0,287.04
20180429-2,0.9,173.0,1001.3,296.45,58.0,287.86
20180429-3,1.95,134.0,1000.9,297.15,52.0,286.85
20180429-4,1.93,135.0,1000.6,297.65,53.0,287.61
20180429-5,2.49,142.0,999.9,298.95,48.0,287.3
20180429-6,2.21,164.0,999.3,299.55,50.0,288.48
20180429-7,3.44,160.0,998.6,300.25,43.0,286.82
20180429-8,2.58,199.0,998.1,301.15,46.0,288.67
20180429-9,1.1,25.0,998.0,301.15,49.0,289.65
20180429-10,1.02,81.0,998.7,300.35,51.0,289.53
20180429-11,2.87,24.0,999.9,299.45,50.0,288.39
20180429-12,2.5,9.0,1001.1,298.35,56.0,289.11
20180429-13,3.18,11.0,1002.3,297.95,52.0,287.59
20180429-14,2.89,26.0,1003.2,297.85,44.0,284.97
20180429-15,4.68,22.0,1004.0,297.05,44.0,284.24
20180429-16,6.71,21.0,1005.4,296.65,41.0,282.83
20180429-17,3.66,48.0,1006.1,295.55,44.0,282.87
20180429-18,1.07,103.0,1006.3,293.75,51.0,283.39
20180429-19,0.71,61.0,1007.0,291.85,63.0,284.75
20180429-20,2.19,149.0,1008.0,291.65,58.0,283.33
20180429-21,0.33,326.0,1008.7,289.65,69.0,284.01
20180429-22,0.46,83.0,1009.4,288.95,74.0,284.38
20180429-23,2.43,163.0,1010.8,291.75,62.0,284.42
20180430-0,3.47,178.0,1011.6,292.95,59.0,284.81
20180430-1,4.11,169.0,1011.7,293.95,54.0,284.43
20180430-2,4.64,158.0,1011.8,295.15,49.0,284.1
20180430-3,5.3,167.0,1011.5,295.65,47.0,283.94
20180430-4,4.6,196.0,1010.9,296.45,45.0,284.02
20180430-5,5.5,176.0,1010.1,296.25,48.0,284.81
20180430-6,5.55,178.0,1009.6,296.45,49.0,285.3
20180430-7,6.55,174.0,1008.8,296.15,49.0,285.02
20180430-8,5.3,165.0,1008.0,295.25,51.0,284.79
20180430-9,4.29,161.0,1007.9,294.75,51.0,284.32
20180430-10,3.7,136.0,1007.9,294.35,49.0,283.35
20180430-11,2.02,115.0,1008.9,293.75,51.0,283.39
20180430-12,0.98,106.0,1009.2,292.95,55.0,283.77
20180430-13,1.49,151.0,1009.5,292.25,60.0,284.4
20180430-14,1.87,140.0,1009.5,290.85,67.0,284.72
20180430-15,0.86,130.0,1009.2,289.85,71.0,284.63
20180430-16,0.5,109.0,1009.5,288.55,79.0,284.97
20180430-17,1.27,148.0,1009.5,288.55,77.0,284.58
20180430-18,0.99,74.0,1009.8,287.65,83.0,284.83
20180430-19,0.41,352.0,1009.7,287.45,82.0,284.45
20180430-20,2.21,360.0,1010.0,287.75,84.0,285.11
20180430-21,3.32,344.0,1010.4,287.25,85.0,284.79
20180430-22,1.46,348.0,1010.6,287.65,82.0,284.65
20180430-23,1.04,19.0,1010.9,290.05,73.0,285.24
20180501-0,3.45,358.0,1011.4,292.35,58.0,283.99
20180501-1,5.51,31.0,1011.6,292.55,38.0,278.01
20180501-2,4.56,12.0,1011.6,293.45,34.0,277.23
20180501-3,6.05,4.0,1011.7,294.75,30.0,276.61
20180501-4,4.47,40.0,1011.6,294.95,31.0,277.25
20180501-5,4.76,18.0,1011.0,294.25,30.0,276.17
20180501-6,4.65,18.0,1010.3,294.45,31.0,276.81
20180501-7,3.17,22.0,1010.1,294.25,31.0,276.63
20180501-8,3.2,118.0,1010.2,294.65,29.0,276.04
20180501-9,3.99,144.0,1011.1,292.35,46.0,280.58
20180501-10,4.21,207.0,1011.7,292.25,45.0,280.17
20180501-11,3.52,149.0,1012.7,290.45,59.0,282.45
20180501-12,2.43,128.0,1013.4,288.55,77.0,284.58
20180501-13,1.52,89.0,1013.7,288.35,76.0,284.19
