data-time,wind,dir,slp,t2,rh2,td2,nwp_wind,nwp_dir,nwp_u,nwp_v,nwp_t,nwp_rh,nwp_psfc,nwp_slp,residual
2018-04-10-03:00:00,8.54,287.0,997.1,297.15,16.0,269.98,7.19441,288.37222,6.82771,-2.2676,295.60709,21.2945,993.16156,999.995,1.3455899999999987
2018-04-10-04:00:00,8.88,290.0,997.2,298.05,16.0,270.72,7.53677,294.81494,6.72014,-3.18763,296.02371,19.89643,993.20679,1000.03418,1.343230000000001
2018-04-10-05:00:00,11.08,291.0,997.6,297.85,16.0,270.56,7.87913,301.25766,6.61257,-4.10767,296.44037,18.49837,993.25195,1000.0733,3.20087
2018-04-10-06:00:00,10.79,305.0,998.2,297.75,16.0,270.47,8.22149,307.70038,6.505,-5.02771,296.85699,17.10031,993.29718,1000.11249,2.56851
2018-04-10-07:00:00,12.5,327.0,999.3,296.05,19.0,271.39,7.39266,314.34656,5.3599,-4.96658,295.98233,17.51908,994.34106,1001.17059,5.10734
2018-04-10-08:00:00,13.7,328.0,1000.7,294.85,20.0,271.08,6.56384,320.99274,4.21479,-4.90545,295.10764,17.93785,995.38489,1002.22876,7.136159999999999
2018-04-10-09:00:00,11.61,328.0,1001.7,294.65,20.0,270.91,5.73501,327.63892,3.06969,-4.84432,294.23297,18.35662,996.42877,1003.28687,5.8749899999999995
2018-04-10-10:00:00,9.98,326.0,1003.0,293.65,20.0,270.06,4.79626,332.5856,2.33936,-4.15732,291.56192,23.40423,997.7254,1004.5954,5.18374
2018-04-10-11:00:00,8.29,324.0,1003.9,293.15,21.0,270.3,3.85751,337.53232,1.60903,-3.47033,288.89087,28.45183,999.02209,1005.90399,4.43249
2018-04-10-12:00:00,5.77,328.0,1005.0,291.85,24.0,270.99,3.43665,330.28125,1.70369,-2.98462,288.60474,26.64978,1001.64185,1008.54688,2.3333499999999994
2018-04-10-13:00:00,6.57,328.0,1006.3,291.65,22.0,269.64,3.11226,311.47296,1.9551,-2.04498,286.94229,32.03843,1002.6261,1009.55084,3.4577400000000003
2018-04-10-14:00:00,4.21,314.0,1007.0,290.95,22.0,269.05,2.78787,292.66467,2.2065,-1.10533,285.27985,37.42707,1003.61041,1010.55481,1.4221300000000001
2018-04-10-15:00:00,1.39,230.0,1007.9,289.65,25.0,269.64,2.46349,273.85638,2.45791,-0.16568,283.6174,42.81571,1004.59467,1011.55878,-1.0734900000000003
2018-04-10-16:00:00,1.95,264.0,1008.3,288.45,29.0,270.59,2.51956,289.14844,2.20562,-0.77982,283.46301,42.37704,1004.77301,1011.74731,-0.5695599999999998
2018-04-10-17:00:00,2.3,249.0,1008.3,288.15,30.0,270.79,2.57564,304.44049,1.95332,-1.39396,283.30862,41.93837,1004.95142,1011.93585,-0.2756400000000001
2018-04-10-18:00:00,3.06,286.0,1008.3,288.75,28.0,270.38,2.63172,319.73254,1.70103,-2.00809,283.15424,41.49969,1005.12976,1012.12439,0.42828
2018-04-10-19:00:00,1.9,266.0,1008.4,287.45,31.0,270.61,2.40884,327.23227,1.33371,-1.96188,282.0936,45.16449,1005.55261,1012.55981,-0.5088400000000002
2018-04-10-20:00:00,2.05,180.0,1008.7,283.95,45.0,272.53,2.18597,334.73203,0.96639,-1.91567,281.03299,48.82928,1005.9754,1012.99518,-0.13597000000000037
2018-04-10-21:00:00,0.41,260.0,1008.6,284.65,44.0,272.87,1.9631,342.23175,0.59908,-1.86945,279.97235,52.49407,1006.39825,1013.4306,-1.5531000000000001
2018-04-10-22:00:00,0.42,217.0,1008.8,284.65,43.0,272.55,1.86834,229.98087,0.34595,-1.80335,281.58374,49.80502,1006.76526,1013.81018,-1.44834
2018-04-10-23:00:00,2.26,1.0,1009.4,287.25,37.0,272.85,1.77358,117.72998,0.09283,-1.73725,283.19513,47.11597,1007.1322,1014.18982,0.48641999999999985
2018-04-11-00:00:01,1.91,336.0,1009.8,289.95,32.0,273.26,1.67882,5.4791,-0.1603,-1.67115,284.80652,44.42693,1007.49921,1014.5694,0.23117999999999994
2018-04-11-01:00:00,3.92,204.0,1009.6,292.35,25.0,271.98,2.14646,73.64227,0.40627,-0.22419,287.45834,38.47073,1007.08789,1014.1225,1.7735400000000001
2018-04-11-02:00:00,4.71,195.0,1009.4,294.15,23.0,272.39,2.6141,141.80544,0.97284,1.22276,290.1102,32.51454,1006.67664,1013.67566,2.0959
2018-04-11-03:00:00,3.28,241.0,1008.2,295.35,19.0,270.8,3.08175,209.96861,1.53941,2.66971,292.76202,26.55835,1006.26532,1013.22876,0.19824999999999982
2018-04-11-04:00:00,4.14,231.0,1007.3,296.75,16.0,269.65,3.54229,214.81616,2.06929,2.84077,294.13025,24.14264,1005.18341,1012.12042,0.5977099999999997
2018-04-11-05:00:00,4.57,264.0,1006.4,297.65,12.0,266.56,4.00284,219.66371,2.59917,3.01183,295.49847,21.72694,1004.10144,1011.01208,0.5671600000000003
2018-04-11-06:00:00,5.53,232.0,1005.5,298.55,11.0,266.14,4.46338,224.51126,3.12905,3.18289,296.8667,19.31124,1003.01953,1009.90375,1.0666200000000003
2018-04-11-07:00:00,5.18,253.0,1004.6,298.65,11.0,266.22,5.17812,218.8259,3.10152,4.0764,296.62018,20.01018,1002.40112,1009.27582,0.0018799999999998818
2018-04-11-08:00:00,4.8,257.0,1004.3,298.75,10.0,265.05,5.89286,213.14052,3.07399,4.9699,296.37369,20.70913,1001.78271,1008.64795,-1.09286
2018-04-11-09:00:00,5.08,272.0,1003.9,299.05,10.0,265.29,6.6076,207.45515,3.04646,5.8634,296.12717,21.40807,1001.16431,1008.02002,-1.5275999999999996
2018-04-11-10:00:00,5.67,235.0,1004.5,296.75,19.0,271.98,5.84054,211.16478,2.92622,5.03104,294.60712,23.63247,1001.60956,1008.47815,-0.17053999999999991
2018-04-11-11:00:00,5.72,216.0,1005.1,295.15,23.0,273.24,5.07348,214.87439,2.80598,4.19867,293.0871,25.85687,1002.05481,1008.93622,0.6465199999999998
2018-04-11-12:00:00,4.68,210.0,1006.4,294.25,25.0,273.62,3.437,203.76654,1.38515,3.14552,290.26147,31.83056,1002.57733,1009.46875,1.2429999999999999
2018-04-11-13:00:00,3.9,200.0,1006.6,293.05,28.0,274.15,3.40599,148.24312,0.24957,1.20911,289.15167,31.40325,1003.39966,1010.30585,0.49400999999999984
2018-04-11-14:00:00,1.99,188.0,1007.4,291.45,32.0,274.6,3.37499,92.7197,-0.88602,-0.7273,288.04187,30.97594,1004.22205,1011.14288,-1.38499
2018-04-11-15:00:00,2.58,92.0,1008.5,292.55,31.0,275.13,3.34398,37.19629,-2.0216,-2.66371,286.93207,30.54863,1005.04437,1011.97998,-0.7639800000000001
2018-04-11-16:00:00,3.08,139.0,1008.3,291.25,34.0,275.27,3.22311,30.53555,-1.64184,-2.72508,286.40781,28.331,1005.55103,1012.50476,-0.14311000000000007
2018-04-11-17:00:00,2.35,14.0,1008.7,288.75,40.0,275.29,3.10224,23.87482,-1.26208,-2.78645,285.88358,26.11337,1006.05774,1013.0296,-0.75224
2018-04-11-18:00:00,4.43,20.0,1009.3,289.15,35.0,273.79,2.98137,17.21408,-0.88232,-2.84782,285.35931,23.89575,1006.56439,1013.55438,1.4486299999999996
2018-04-11-19:00:00,4.49,34.0,1009.5,289.55,18.0,265.21,3.04898,32.77376,-1.54132,-2.36562,284.57965,25.62549,1007.54517,1014.55585,1.4410200000000004
2018-04-11-20:00:00,4.07,38.0,1010.8,288.85,20.0,266.0,3.11659,48.33344,-2.20033,-1.88341,283.80002,27.35522,1008.52588,1015.55731,0.9534100000000003
2018-04-11-21:00:00,2.4,46.0,1011.9,287.95,20.0,265.23,3.18421,63.89312,-2.85934,-1.4012,283.02036,29.08496,1009.50665,1016.55878,-0.7842100000000003
2018-04-11-22:00:00,4.78,78.0,1013.0,287.55,29.0,269.8,2.48008,48.07098,-2.00726,-1.27682,283.9675,28.68802,1010.74231,1017.82166,2.29992
2018-04-11-23:00:00,4.24,103.0,1014.6,287.55,25.0,267.82,1.77595,32.24885,-1.15518,-1.15245,284.91464,28.29108,1011.97797,1019.08459,2.4640500000000003
2018-04-12-00:00:01,5.07,108.0,1015.7,288.85,22.0,267.25,1.07183,16.42671,-0.3031,-1.02808,285.86179,27.89415,1013.21362,1020.34747,3.99817
2018-04-12-01:00:00,4.31,103.0,1016.7,290.35,20.0,267.27,1.72598,44.2718,-1.19825,-0.51041,287.95126,24.08361,1013.46973,1020.5658,2.5840199999999998
2018-04-12-02:00:00,3.14,105.0,1017.7,291.25,19.0,267.35,2.38014,72.1169,-2.0934,0.00725,290.04071,20.27307,1013.72577,1020.78418,0.7598600000000002
2018-04-12-03:00:00,4.47,138.0,1016.9,292.95,18.0,268.06,3.03429,99.962,-2.98854,0.52492,292.13019,16.46253,1013.98187,1021.0025,1.4357099999999998
2018-04-12-04:00:00,4.26,173.0,1016.7,293.95,20.0,270.32,3.38399,114.00988,-2.82838,1.42407,293.01413,15.86751,1013.39984,1020.40356,0.87601
2018-04-12-05:00:00,4.88,121.0,1016.0,295.55,18.0,270.24,3.73369,128.05777,-2.66821,2.32323,293.89804,15.27249,1012.81787,1019.80457,1.1463099999999997
2018-04-12-06:00:00,5.11,167.0,1015.4,295.75,17.0,269.64,4.08338,142.10565,-2.50804,3.22238,294.78198,14.67747,1012.23584,1019.20563,1.0266200000000003
2018-04-12-07:00:00,6.46,139.0,1014.7,295.45,18.0,270.15,4.53739,148.20436,-2.28086,3.85823,293.99075,14.99526,1012.02472,1018.99982,1.9226099999999997
2018-04-12-08:00:00,6.36,170.0,1014.5,295.75,18.0,270.41,4.99139,154.30307,-2.05369,4.49408,293.19955,15.31305,1011.8136,1018.79395,1.3686100000000003
2018-04-12-09:00:00,6.29,157.0,1014.8,293.85,18.0,268.82,5.44539,160.40178,-1.82651,5.12993,292.40833,15.63083,1011.60248,1018.58813,0.8446100000000003
2018-04-12-10:00:00,4.43,138.0,1015.6,291.85,19.0,267.86,4.46629,161.53534,-1.45088,4.22279,290.29721,17.91411,1012.52869,1019.54065,-0.036290000000000155
2018-04-12-11:00:00,5.27,141.0,1016.4,290.65,22.0,268.79,3.48718,162.66888,-1.07525,3.31566,288.18613,20.19738,1013.4549,1020.4931,1.7828199999999996
2018-04-12-12:00:00,4.77,154.0,1017.4,289.45,23.0,268.35,2.98711,149.10593,-1.53374,2.56329,286.93097,23.58433,1013.86646,1020.90564,1.7828899999999996
2018-04-12-13:00:00,5.06,154.0,1018.1,288.85,24.0,268.4,2.34408,122.39389,-1.35167,1.5823,286.58511,24.49095,1014.61096,1021.67438,2.7159199999999997
2018-04-12-14:00:00,3.07,175.0,1019.0,287.75,30.0,270.43,1.70104,95.68185,-1.1696,0.60131,286.23929,25.39756,1015.35541,1022.44312,1.3689599999999997
2018-04-12-15:00:00,2.98,183.0,1019.7,288.05,26.0,268.78,1.05801,68.96982,-0.98754,-0.37968,285.89343,26.30418,1016.09991,1023.21185,1.92199
2018-04-12-16:00:00,3.45,107.0,1020.0,287.95,23.0,267.06,1.13948,61.7644,-0.97769,-0.54724,285.52811,26.72251,1015.94263,1023.06122,2.3105200000000004
2018-04-12-17:00:00,2.81,116.0,1019.8,287.45,21.0,265.44,1.22095,54.55899,-0.96784,-0.7148,285.16275,27.14084,1015.78528,1022.91064,1.58905
2018-04-12-18:00:00,1.93,117.0,1019.4,287.35,22.0,265.96,1.30242,47.35358,-0.958,-0.88235,284.79742,27.55917,1015.62799,1022.76001,0.62758
2018-04-12-19:00:00,0.79,31.0,1019.5,287.05,23.0,266.29,1.35945,51.65573,-1.06514,-0.83189,284.4523,28.62985,1015.29883,1022.42896,-0.56945
2018-04-12-20:00:00,2.77,65.0,1018.6,287.15,29.0,269.45,1.41647,55.95788,-1.17228,-0.78142,284.10718,29.70053,1014.9696,1022.0979,1.3535300000000001
2018-04-12-21:00:00,2.51,242.0,1018.7,286.65,30.0,269.46,1.4735,60.26003,-1.27942,-0.73095,283.76205,30.77121,1014.64044,1021.76685,1.0364999999999998
2018-04-12-22:00:00,0.9,132.0,1018.4,286.65,29.0,269.01,1.56809,88.17114,-1.1973,-0.01345,283.86896,31.13894,1015.00323,1022.15308,-0.66809
2018-04-12-23:00:00,2.54,171.0,1018.9,286.45,32.0,270.15,1.66269,116.08225,-1.11519,0.70405,283.97583,31.50668,1015.36609,1022.53937,0.87731
2018-04-13-00:00:01,2.81,168.0,1019.6,284.95,50.0,274.91,1.75728,143.99336,-1.03307,1.42155,284.08273,31.87442,1015.72888,1022.9256,1.05272
2018-04-13-01:00:00,2.14,160.0,1020.1,284.15,61.0,276.96,1.63759,121.90614,-1.14414,0.84867,283.33841,47.7835,1015.88434,1023.10205,0.50241
2018-04-13-02:00:00,3.09,165.0,1020.3,283.35,66.0,277.32,1.5179,99.81891,-1.25521,0.27578,282.59406,63.69258,1016.03986,1023.27856,1.5720999999999998
2018-04-13-03:00:00,1.37,163.0,1020.0,282.95,77.0,279.13,1.39822,77.73167,-1.36628,-0.29711,281.84973,79.60167,1016.19531,1023.45502,-0.028219999999999912
2018-04-13-04:00:00,1.53,146.0,1019.4,282.75,81.0,279.67,1.30418,120.6091,-0.74565,0.13527,282.1073,81.17622,1015.59448,1022.84149,0.22582000000000013
2018-04-13-05:00:00,1.05,144.0,1018.8,282.85,85.0,280.47,1.21014,163.48651,-0.12501,0.56765,282.36487,82.75077,1014.99365,1022.22791,-0.16013999999999995
2018-04-13-06:00:00,1.35,192.0,1018.3,283.15,88.0,281.27,1.11611,206.36394,0.49563,1.00002,282.62244,84.32533,1014.39282,1021.61438,0.23389000000000015
2018-04-13-07:00:00,1.81,160.0,1017.7,283.45,92.0,282.22,1.69018,198.33994,0.36826,1.61203,282.59439,85.61977,1013.62347,1020.84106,0.11982000000000004
2018-04-13-08:00:00,2.73,159.0,1016.7,284.05,93.0,282.97,2.26424,190.31593,0.24088,2.22403,282.56638,86.91421,1012.85419,1020.06769,0.46575999999999995
2018-04-13-09:00:00,2.4,195.0,1016.4,284.65,93.0,283.57,2.83831,182.29193,0.11351,2.83604,282.53833,88.20865,1012.08484,1019.29437,-0.43831
2018-04-13-10:00:00,5.79,192.0,1016.1,283.65,90.0,282.09,2.87212,180.67686,0.03202,2.86963,282.41495,90.11827,1012.01575,1019.22272,2.9178800000000003
2018-04-13-11:00:00,4.67,194.0,1016.2,283.65,91.0,282.25,2.90592,179.06181,-0.04947,2.90322,282.2916,92.02789,1011.94666,1019.151,1.7640799999999999
2018-04-13-12:00:00,5.25,178.0,1016.4,283.05,93.0,281.98,4.06207,174.18967,-0.41123,4.0412,282.84421,94.876,1012.5506,1019.73877,1.1879299999999997
2018-04-13-13:00:00,5.33,180.0,1016.1,283.05,91.0,281.66,4.12658,179.59372,-0.01804,4.08935,282.6763,94.22089,1012.20496,1019.39502,1.2034200000000004
2018-04-13-14:00:00,4.53,177.0,1015.9,282.75,89.0,281.04,4.19108,184.99776,0.37516,4.1375,282.50842,93.56578,1011.85938,1019.05127,0.3389199999999999
2018-04-13-15:00:00,3.91,187.0,1015.5,283.05,86.0,280.83,4.25559,190.40181,0.76835,4.18565,282.34052,92.91068,1011.51373,1018.70752,-0.3455899999999996
2018-04-13-16:00:00,3.81,184.0,1014.9,282.95,87.0,280.9,3.47423,203.09827,0.98938,3.21271,282.08011,94.58304,1010.99432,1018.18774,0.3357700000000001
2018-04-13-17:00:00,2.95,193.0,1014.3,283.15,87.0,281.1,2.69288,215.79472,1.21042,2.23977,281.81967,96.25541,1010.47485,1017.66791,0.25712
2018-04-13-18:00:00,2.99,207.0,1013.6,283.15,86.0,280.93,1.91152,228.49118,1.43145,1.26683,281.55927,97.92777,1009.95544,1017.14813,1.07848
2018-04-13-19:00:00,2.52,258.0,1013.7,283.25,85.0,280.86,2.10106,263.8703,1.30853,0.09758,280.99234,94.61342,1009.95428,1017.1427,0.4189400000000001
2018-04-13-20:00:00,5.61,327.0,1013.6,283.55,57.0,275.44,2.29059,299.24939,1.18562,-1.07167,280.42542,91.29907,1009.95306,1017.13733,3.3194100000000004
2018-04-13-21:00:00,9.97,330.0,1013.4,283.15,39.0,269.85,2.48013,334.62851,1.0627,-2.24092,279.85849,87.98472,1009.9519,1017.1319,7.489870000000001
2018-04-13-22:00:00,10.78,322.0,1013.8,282.35,34.0,267.3,3.61176,330.50122,1.90749,-3.04231,280.71732,70.71291,1010.25806,1017.45062,7.168239999999999
2018-04-13-23:00:00,8.54,325.0,1014.4,282.95,32.0,267.04,4.74339,326.37393,2.75227,-3.84371,281.57611,53.44111,1010.56415,1017.76941,3.7966099999999994
2018-04-14-00:00:01,9.97,325.0,1014.4,283.95,30.0,267.08,5.87501,322.24664,3.59706,-4.6451,282.43494,36.1693,1010.8703,1018.08813,4.094990000000001
2018-04-14-01:00:00,7.36,321.0,1014.5,285.45,27.0,267.01,6.67109,324.99564,3.75464,-5.49391,284.28152,30.16928,1010.43286,1017.60895,0.6889099999999999
2018-04-14-02:00:00,7.29,332.0,1014.3,286.75,24.0,266.59,7.46717,327.74466,3.91223,-6.34271,286.12814,24.16925,1009.99542,1017.12982,-0.17717000000000027
2018-04-14-03:00:00,6.03,348.0,1013.5,289.05,20.0,266.17,8.26325,330.49365,4.06982,-7.19151,287.97473,18.16923,1009.55798,1016.65063,-2.233249999999999
2018-04-14-04:00:00,11.14,334.0,1012.7,290.85,16.0,264.77,8.46321,331.11978,4.08324,-7.41185,288.96829,16.08475,1008.86426,1015.92773,2.6767900000000004
2018-04-14-05:00:00,11.18,334.0,1012.0,291.05,15.0,264.1,8.66317,331.74588,4.09667,-7.63219,289.96188,14.00027,1008.17047,1015.20477,2.5168300000000006
2018-04-14-06:00:00,12.46,331.0,1011.6,291.25,13.0,262.43,8.86313,332.37201,4.11009,-7.85253,290.95544,11.91579,1007.47675,1014.48187,3.596870000000001
2018-04-14-07:00:00,11.97,339.0,1010.9,292.05,12.0,262.06,8.16423,332.06427,3.81805,-7.21621,290.84787,11.41547,1007.08862,1014.0827,3.8057700000000008
2018-04-14-08:00:00,12.21,348.0,1010.5,291.95,12.0,261.98,7.46533,331.75653,3.52601,-6.57988,290.74033,10.91515,1006.70044,1013.68353,4.744670000000001
2018-04-14-09:00:00,8.19,330.0,1010.6,291.85,12.0,261.9,6.76643,331.44879,3.23398,-5.94356,290.63275,10.41483,1006.31232,1013.28436,1.4235699999999998
2018-04-14-10:00:00,8.34,329.0,1011.0,291.15,12.0,261.33,5.91916,325.65521,3.1678,-4.9418,289.04892,11.75646,1007.08252,1014.06415,2.42084
2018-04-14-11:00:00,5.79,327.0,1011.6,290.35,13.0,261.7,5.07189,319.86163,3.10162,-3.94003,287.46506,13.0981,1007.85266,1014.84399,0.7181100000000002
2018-04-14-12:00:00,8.53,338.0,1013.0,289.75,12.0,260.21,3.56099,311.70911,2.65839,-2.3693,285.13629,18.43629,1009.45087,1016.4494,4.969009999999999
2018-04-14-13:00:00,5.72,325.0,1014.0,289.05,13.0,260.64,3.90726,310.07928,2.99968,-2.49842,284.8595,17.76184,1010.20978,1017.23169,1.8127399999999998
2018-04-14-14:00:00,5.03,323.0,1014.6,288.95,13.0,260.56,4.25352,308.44949,3.34097,-2.62753,284.5827,17.0874,1010.96869,1018.01398,0.7764800000000003
2018-04-14-15:00:00,4.5,321.0,1014.9,288.25,14.0,260.92,4.59979,306.81967,3.68225,-2.75665,284.30591,16.41295,1011.7276,1018.79626,-0.0997899999999996
2018-04-14-16:00:00,4.19,307.0,1015.2,287.65,15.0,261.3,4.44292,314.49649,3.14614,-3.02795,283.57782,17.71444,1011.88892,1018.98083,-0.2529199999999996
2018-04-14-17:00:00,3.52,311.0,1015.5,286.75,16.0,261.37,4.28604,322.17334,2.61004,-3.29925,282.8497,19.01592,1012.05023,1019.16541,-0.7660399999999998
2018-04-14-18:00:00,5.63,321.0,1015.2,286.65,16.0,261.28,4.12916,329.85016,2.07393,-3.57055,282.12161,20.31741,1012.21155,1019.34998,1.5008400000000002
2018-04-14-19:00:00,6.42,317.0,1015.0,286.05,17.0,261.55,3.61817,222.40591,1.2694,-3.23832,280.36612,26.41062,1012.5246,1019.68811,2.80183
2018-04-14-20:00:00,2.73,357.0,1015.4,282.05,27.0,264.03,3.10717,114.96165,0.46488,-2.90609,278.61066,32.50382,1012.83759,1020.02625,-0.37717
2018-04-14-21:00:00,2.44,11.0,1015.7,284.45,21.0,262.88,2.59617,7.5174,-0.33965,-2.57386,276.85516,38.59703,1013.15063,1020.36438,-0.15616999999999992
2018-04-14-22:00:00,2.33,358.0,1016.3,283.15,24.0,263.47,2.38862,12.47705,-0.47708,-2.32413,278.61169,36.55944,1013.53839,1020.75977,-0.058619999999999894
2018-04-14-23:00:00,1.05,189.0,1016.8,284.35,28.0,266.52,2.18107,17.4367,-0.61451,-2.07439,280.36826,34.52185,1013.92621,1021.15521,-1.13107
2018-04-15-00:00:01,3.04,357.0,1016.8,287.55,20.0,264.89,1.97352,22.39635,-0.75194,-1.82466,282.12479,32.48426,1014.31396,1021.5506,1.06648
2018-04-15-01:00:00,2.13,1.0,1017.0,289.25,18.0,264.96,1.34851,126.26217,-0.4869,-1.24594,284.38278,28.54053,1013.98737,1021.17395,0.7814899999999998
2018-04-15-02:00:00,1.17,327.0,1016.7,290.75,14.0,262.97,0.72349,230.12799,-0.22186,-0.66722,286.64075,24.59679,1013.66083,1020.7973,0.44650999999999996
2018-04-15-03:00:00,1.51,344.0,1015.8,292.55,16.0,266.18,0.09847,333.99384,0.04318,-0.0885,288.89874,20.65306,1013.33423,1020.42065,1.41153
2018-04-15-04:00:00,1.84,233.0,1015.0,292.75,15.0,265.5,1.25599,289.38742,0.43931,1.05831,290.24899,19.20951,1012.20953,1019.26105,0.5840100000000001
2018-04-15-05:00:00,3.35,230.0,1013.8,293.55,13.0,264.3,2.41351,244.78104,0.83545,2.20512,291.59927,17.76596,1011.08484,1018.1015,0.93649
2018-04-15-06:00:00,5.01,210.0,1012.8,294.75,12.0,264.23,3.57103,200.17462,1.23158,3.35193,292.94952,16.32241,1009.96014,1016.94189,1.4389699999999999
2018-04-15-07:00:00,4.49,222.0,1011.8,294.75,12.0,264.23,4.05935,196.77151,1.11155,3.88796,292.71432,16.72128,1009.2666,1016.24146,0.43065
2018-04-15-08:00:00,5.96,188.0,1011.1,295.35,13.0,265.75,4.54767,193.36842,0.99152,4.42398,292.4791,17.12014,1008.57306,1015.54108,1.4123299999999999
2018-04-15-09:00:00,6.99,204.0,1011.0,294.25,14.0,265.83,5.03599,189.96532,0.87149,4.96001,292.2439,17.51901,1007.87952,1014.84064,1.9540100000000002
2018-04-15-10:00:00,6.22,208.0,1011.0,293.35,15.0,265.99,4.74522,191.6582,0.94123,4.647,290.49588,20.49913,1008.17621,1015.14771,1.47478
2018-04-15-11:00:00,4.29,197.0,1011.5,291.65,18.0,266.97,4.45445,193.35107,1.01098,4.33399,288.74786,23.47924,1008.47284,1015.45483,-0.16444999999999954
2018-04-15-12:00:00,5.02,205.0,1012.1,290.85,20.0,267.69,3.62437,188.4745,0.53412,3.5848,287.19833,26.35087,1008.67694,1015.66498,1.3956299999999997
2018-04-15-13:00:00,3.27,180.0,1012.9,288.95,25.0,269.03,3.26398,187.2769,0.42822,3.23452,286.42896,29.91319,1008.88611,1015.89166,0.006019999999999914
2018-04-15-14:00:00,2.79,164.0,1012.9,288.45,25.0,268.6,2.90359,186.0793,0.32232,2.88425,285.65958,33.4755,1009.09534,1016.11829,-0.11358999999999986
2018-04-15-15:00:00,3.09,162.0,1013.0,287.05,30.0,269.82,2.5432,184.8817,0.21642,2.53398,284.8902,37.03782,1009.3045,1016.34497,0.5467999999999997
2018-04-15-16:00:00,3.35,151.0,1013.0,286.85,32.0,270.51,2.12635,165.94505,-0.19492,1.95502,284.06107,39.64213,1009.24664,1016.3075,1.2236500000000001
2018-04-15-17:00:00,4.35,156.0,1013.0,286.65,35.0,271.55,1.70949,147.00841,-0.60627,1.37606,283.2319,42.24645,1009.18878,1016.26996,2.64051
2018-04-15-18:00:00,3.09,118.0,1013.0,285.45,39.0,271.94,1.29263,128.07176,-1.01761,0.7971,282.40277,44.85077,1009.13092,1016.23248,1.79737
2018-04-15-19:00:00,1.71,140.0,1013.1,284.55,41.0,271.81,1.34428,94.22461,-0.89394,0.09969,281.15573,49.85227,1009.17664,1016.29791,0.36572000000000005
2018-04-15-20:00:00,2.17,94.0,1012.9,283.35,47.0,272.57,1.39592,60.37746,-0.77026,-0.59772,279.90869,54.85378,1009.22241,1016.36334,0.7740799999999999
2018-04-15-21:00:00,1.76,119.0,1013.1,283.05,50.0,273.15,1.44756,26.53032,-0.64659,-1.29513,278.66165,59.85528,1009.26813,1016.42877,0.31244000000000005
2018-04-15-22:00:00,2.01,119.0,1013.3,282.75,52.0,273.41,1.23893,31.92297,-0.61683,-1.06468,280.13763,55.89211,1009.59412,1016.76709,0.7710699999999997
2018-04-15-23:00:00,2.02,72.0,1013.8,283.75,50.0,273.8,1.0303,37.31563,-0.58707,-0.83423,281.61362,51.92893,1009.9201,1017.10541,0.9897
2018-04-16-00:00:01,0.68,182.0,1014.2,286.15,42.0,273.6,0.82168,42.70828,-0.55731,-0.60378,283.0896,47.96576,1010.24609,1017.44373,-0.14167999999999992
2018-04-16-01:00:00,0.92,51.0,1014.3,287.35,41.0,274.36,1.06227,85.35365,-0.45518,0.10512,285.6185,42.48757,1009.9942,1017.13312,-0.14227
2018-04-16-02:00:00,2.22,58.0,1013.8,288.85,37.0,274.29,1.30287,127.99902,-0.35304,0.81403,288.14737,37.00939,1009.74231,1016.82251,0.9171300000000002
2018-04-16-03:00:00,1.62,55.0,1013.1,291.55,33.0,275.12,1.54347,170.64439,-0.25091,1.52293,290.67627,31.53121,1009.49042,1016.5119,0.07653000000000021
2018-04-16-04:00:00,1.99,67.0,1011.8,293.35,32.0,276.28,2.50773,176.89354,0.07404,2.47422,292.34775,29.34155,1008.35468,1015.34229,-0.51773
