data-time,wind,dir,slp,t2,rh2,td2
20180818-0,6.74,323.0,1008.7,294.95,93.0,293.79
20180818-1,6.46,311.0,1008.6,295.15,89.0,293.29
20180818-2,3.82,322.0,1008.3,295.55,90.0,293.86
20180818-3,5.84,328.0,1008.1,296.55,84.0,293.74
20180818-4,5.69,17.0,1007.7,297.35,73.0,292.29
20180818-5,5.99,8.0,1007.2,298.45,65.0,291.52
20180818-6,5.28,10.0,1006.8,299.25,59.0,290.77
20180818-7,5.61,39.0,1006.2,299.85,57.0,290.79
20180818-8,5.09,40.0,1005.5,300.55,54.0,290.6
20180818-9,3.65,37.0,1005.2,301.75,51.0,290.83
20180818-10,4.2,8.0,1004.9,301.35,53.0,291.06
20180818-11,3.98,3.0,1005.0,300.45,54.0,290.51
20180818-12,2.14,54.0,1005.6,299.85,59.0,291.33
20180818-13,3.15,35.0,1006.0,299.75,61.0,291.76
20180818-14,2.74,15.0,1006.2,299.85,63.0,292.36
20180818-15,3.61,5.0,1006.1,298.75,68.0,292.52
20180818-16,3.99,16.0,1006.2,297.55,74.0,292.7
20180818-17,2.44,5.0,1006.0,297.45,77.0,293.24
20180818-18,2.33,40.0,1006.0,297.65,73.0,292.58
20180818-19,3.81,30.0,1005.8,297.85,75.0,293.21
20180818-20,2.99,347.0,1005.8,296.45,81.0,293.07
20180818-21,2.58,21.0,1005.7,296.45,83.0,293.45
20180818-22,1.49,8.0,1005.8,296.45,84.0,293.64
20180818-23,3.31,354.0,1006.1,297.25,79.0,293.45
20180819-0,3.15,26.0,1006.3,298.55,74.0,293.67
20180819-1,3.61,35.0,1006.1,299.95,69.0,293.9
20180819-2,3.37,46.0,1006.1,299.85,70.0,294.04
20180819-3,3.56,1.0,1005.8,299.75,70.0,293.94
20180819-4,3.81,332.0,1005.3,299.95,68.0,293.67
20180819-5,3.4,336.0,1004.9,300.35,67.0,293.82
20180819-6,3.2,1.0,1004.4,300.65,67.0,294.11
20180819-7,3.62,79.0,1003.9,301.15,65.0,294.1
20180819-8,4.23,74.0,1003.8,301.15,66.0,294.34
20180819-9,2.94,144.0,1003.6,299.35,75.0,294.66
20180819-10,2.22,184.0,1003.4,299.35,75.0,294.66
20180819-11,1.91,193.0,1003.4,298.55,77.0,294.31
20180819-12,3.05,144.0,1003.9,298.05,80.0,294.43
20180819-13,3.31,133.0,1004.2,297.65,82.0,294.44
20180819-14,3.49,92.0,1004.3,297.75,80.0,294.14
20180819-15,2.95,97.0,1004.1,297.25,81.0,293.85
20180819-16,2.81,97.0,1003.9,296.75,83.0,293.75
20180819-17,2.09,63.0,1003.4,296.55,84.0,293.74
20180819-18,2.17,16.0,1002.6,296.25,88.0,294.19
20180819-19,2.03,349.0,1001.8,296.45,86.0,294.02
20180819-20,2.09,1.0,1001.1,295.85,90.0,294.16
20180819-21,4.24,319.0,1000.9,295.85,90.0,294.16
20180819-22,4.62,320.0,1000.7,295.85,89.0,293.98
20180819-23,3.2,324.0,1001.0,297.45,81.0,294.04
20180820-0,3.21,8.0,1000.6,299.15,74.0,294.25
20180820-1,3.17,1.0,1000.0,300.45,66.0,293.67
20180820-2,3.49,360.0,999.3,301.85,60.0,293.49
20180820-3,2.79,4.0,998.6,303.05,56.0,293.52
20180820-4,2.49,264.0,997.7,303.95,54.0,293.78
20180820-5,2.45,238.0,996.9,305.35,52.0,294.48
20180820-6,3.55,251.0,996.4,306.35,48.0,294.13
20180820-7,3.59,280.0,995.7,307.35,43.0,293.29
20180820-8,4.18,206.0,995.3,306.45,49.0,294.55
20180820-9,5.13,218.0,995.5,305.25,53.0,294.7
20180820-10,2.92,153.0,995.3,304.35,59.0,295.58
20180820-11,3.32,168.0,995.3,302.25,70.0,296.35
20180820-12,3.09,186.0,995.9,301.65,71.0,296.0
20180820-13,3.04,219.0,996.8,302.65,67.0,296.02
20180820-14,2.08,233.0,997.1,301.85,70.0,295.96
20180820-15,5.38,325.0,997.5,300.65,73.0,295.48
20180820-16,5.45,336.0,997.8,299.55,76.0,295.07
20180820-17,3.85,351.0,998.7,298.95,76.0,294.48
20180820-18,3.86,344.0,999.2,298.45,76.0,294.0
20180820-19,4.23,321.0,999.5,298.05,78.0,294.03
20180820-20,1.54,78.0,999.6,298.55,73.0,293.45
20180820-21,3.89,29.0,1000.4,298.95,62.0,291.26
20180820-22,1.29,9.0,1001.5,299.85,48.0,288.13
20180820-23,5.57,323.0,1001.9,300.55,45.0,287.79
20180821-0,5.6,325.0,1002.5,301.25,38.0,285.85
20180821-1,4.77,356.0,1002.8,302.35,40.0,287.62
20180821-2,5.36,18.0,1003.3,303.95,33.0,286.13
20180821-3,4.27,348.0,1003.1,304.55,34.0,287.12
20180821-4,4.76,25.0,1002.7,304.65,33.0,286.75
20180821-5,4.46,68.0,1002.3,305.05,32.0,286.64
20180821-6,4.15,291.0,1001.8,305.75,31.0,286.77
20180821-7,3.24,305.0,1001.6,305.55,30.0,286.1
20180821-8,2.96,258.0,1001.6,306.45,32.0,287.87
20180821-9,3.17,93.0,1001.6,305.85,33.0,287.81
20180821-10,3.08,123.0,1001.8,304.45,37.0,288.32
20180821-11,3.43,117.0,1002.2,303.85,36.0,287.36
20180821-12,2.42,91.0,1002.5,304.25,34.0,286.85
20180821-13,2.88,186.0,1003.7,301.05,51.0,290.18
20180821-14,1.95,161.0,1003.9,301.15,48.0,289.33
20180821-15,2.3,225.0,1004.1,301.55,46.0,289.04
20180821-16,2.01,318.0,1003.9,301.25,47.0,289.1
20180821-17,2.54,100.0,1004.0,300.65,51.0,289.81
20180821-18,3.12,65.0,1004.0,298.85,68.0,292.62
20180821-19,1.83,65.0,1004.2,297.85,75.0,293.21
20180821-20,1.63,67.0,1004.4,297.45,76.0,293.03
20180821-21,1.32,31.0,1004.8,297.75,74.0,292.9
20180821-22,2.16,15.0,1005.3,297.75,72.0,292.46
20180821-23,3.07,29.0,1005.6,298.15,67.0,291.71
20180822-0,2.76,24.0,1006.1,298.95,66.0,292.24
20180822-1,2.77,331.0,1006.4,300.35,59.0,291.8
20180822-2,2.46,324.0,1006.7,300.65,60.0,292.35
20180822-3,3.22,315.0,1006.8,300.75,59.0,292.18
20180822-4,3.1,247.0,1006.4,300.95,56.0,291.55
20180822-5,4.05,319.0,1006.2,301.25,54.0,291.26
20180822-6,4.32,324.0,1005.7,300.75,55.0,291.08
20180822-7,3.71,319.0,1005.3,301.25,55.0,291.55
20180822-8,5.34,318.0,1004.8,300.65,60.0,292.35
20180822-9,3.82,296.0,1004.8,300.75,57.0,291.64
20180822-10,3.96,328.0,1004.7,300.25,58.0,291.44
20180822-11,5.03,323.0,1004.7,299.45,61.0,291.48
20180822-12,3.54,340.0,1005.0,299.65,60.0,291.41
20180822-13,2.58,13.0,1005.2,299.35,66.0,292.62
20180822-14,3.08,321.0,1005.3,298.95,69.0,292.94
20180822-15,2.93,360.0,1005.3,297.95,72.0,292.66
20180822-16,2.23,13.0,1005.6,297.45,76.0,293.03
20180822-17,3.63,359.0,1005.3,296.45,77.0,292.26
20180822-18,2.53,357.0,1005.2,296.15,80.0,292.58
20180822-19,4.16,324.0,1005.3,296.05,75.0,291.46
20180822-20,4.04,324.0,1005.4,295.85,71.0,290.41
20180822-21,4.43,335.0,1005.3,295.45,77.0,291.29
20180822-22,3.87,346.0,1005.7,294.85,77.0,290.71
20180822-23,3.71,353.0,1005.5,296.25,71.0,290.8
20180823-0,4.51,345.0,1005.5,298.25,65.0,291.33
20180823-1,5.07,9.0,1005.2,299.85,59.0,291.33
20180823-2,4.84,2.0,1005.1,301.85,51.0,290.92
20180823-3,4.04,350.0,1004.9,303.35,49.0,291.68
20180823-4,4.26,18.0,1004.2,303.35,46.0,290.69
20180823-5,3.73,346.0,1003.7,305.05,42.0,290.83
20180823-6,2.9,106.0,1003.0,304.95,39.0,289.58
20180823-7,3.09,77.0,1002.0,306.35,34.0,288.72
20180823-8,7.67,88.0,1002.4,303.05,47.0,290.75
20180823-9,5.8,107.0,1002.3,302.65,43.0,289.01
20180823-10,3.69,97.0,1002.1,302.65,47.0,290.39
20180823-11,4.79,64.0,1002.4,301.35,50.0,290.15
20180823-12,4.09,33.0,1003.2,301.45,52.0,290.85
20180823-13,3.16,11.0,1003.4,300.25,54.0,290.32
20180823-14,3.84,8.0,1003.5,300.25,55.0,290.61
20180823-15,4.18,15.0,1003.2,299.45,59.0,290.95
20180823-16,2.55,2.0,1003.3,297.75,66.0,291.09
20180823-17,3.88,356.0,1003.0,297.25,71.0,291.76
20180823-18,4.0,357.0,1002.8,296.85,72.0,291.59
20180823-19,5.04,6.0,1002.9,296.75,67.0,290.37
20180823-20,4.47,345.0,1003.0,296.35,67.0,289.99
20180823-21,4.29,350.0,1003.2,295.05,73.0,290.07
20180823-22,4.1,333.0,1003.7,295.75,69.0,289.87
20180823-23,3.83,348.0,1003.9,297.65,60.0,289.51
20180824-0,5.61,2.0,1004.1,299.85,47.0,287.81
20180824-1,5.09,12.0,1004.1,300.85,45.0,288.06
20180824-2,4.65,360.0,1004.2,302.05,43.0,288.46
20180824-3,4.41,347.0,1003.5,303.75,40.0,288.89
20180824-4,5.67,11.0,1002.9,304.35,33.0,286.48
20180824-5,4.17,7.0,1002.4,304.45,34.0,287.03
20180824-6,4.03,29.0,1001.7,305.65,31.0,286.68
20180824-7,2.36,234.0,1001.2,305.15,32.0,286.73
20180824-8,2.64,210.0,1001.1,305.75,34.0,288.18
20180824-9,2.33,228.0,1001.2,305.25,30.0,285.84
20180824-10,2.34,198.0,1001.4,304.05,36.0,287.54
20180824-11,2.2,326.0,1001.7,304.15,32.0,285.84
20180824-12,1.11,193.0,1002.5,303.05,38.0,287.47
20180824-13,4.43,30.0,1003.2,301.25,47.0,289.1
20180824-14,4.8,35.0,1003.5,299.25,53.0,289.1
20180824-15,3.12,14.0,1003.8,299.35,54.0,289.48
20180824-16,3.9,39.0,1004.0,298.65,60.0,290.46
20180824-17,3.02,19.0,1004.2,298.25,61.0,290.34
20180824-18,3.87,17.0,1004.3,297.65,64.0,290.52
20180824-19,4.16,8.0,1004.6,297.65,63.0,290.27
20180824-20,2.43,25.0,1004.5,296.85,66.0,290.23
20180824-21,3.28,20.0,1004.9,296.15,66.0,289.56
20180824-22,1.74,30.0,1005.5,295.85,68.0,289.74
20180824-23,2.15,8.0,1006.0,297.45,63.0,290.08
20180825-0,3.08,46.0,1006.1,297.35,64.0,290.23
20180825-1,2.77,75.0,1006.1,298.95,58.0,290.22
20180825-2,1.72,115.0,1005.8,300.85,55.0,291.17
20180825-3,2.36,194.0,1005.4,301.25,57.0,292.11
20180825-4,3.46,218.0,1004.6,302.65,52.0,291.97
20180825-5,2.09,179.0,1004.0,303.55,50.0,292.19
20180825-6,4.02,270.0,1003.3,304.95,48.0,292.84
20180825-7,4.95,200.0,1002.9,305.65,45.0,292.46
20180825-8,5.02,225.0,1002.6,305.05,43.0,291.19
20180825-9,4.43,179.0,1002.5,304.05,50.0,292.65
20180825-10,4.51,174.0,1002.5,302.85,56.0,293.33
20180825-11,4.35,172.0,1003.0,301.95,59.0,293.31
20180825-12,3.86,171.0,1003.9,301.15,62.0,293.35
20180825-13,3.62,170.0,1004.3,301.25,61.0,293.18
20180825-14,2.87,147.0,1004.5,300.85,63.0,293.31
20180825-15,3.25,144.0,1004.6,300.65,64.0,293.38
20180825-16,4.68,153.0,1004.7,299.75,67.0,293.24
20180825-17,4.15,158.0,1004.7,299.35,66.0,292.62
20180825-18,3.34,174.0,1004.5,299.05,67.0,292.57
20180825-19,2.48,169.0,1004.5,298.65,69.0,292.66
20180825-20,3.55,149.0,1004.6,299.15,67.0,292.67
20180825-21,2.64,111.0,1004.5,298.55,69.0,292.56
20180825-22,1.39,70.0,1005.2,298.45,70.0,292.69
20180825-23,1.79,144.0,1005.7,298.25,72.0,292.95
20180826-0,1.9,173.0,1005.8,299.65,69.0,293.62
20180826-1,2.98,38.0,1006.1,300.75,65.0,293.72
20180826-2,3.03,46.0,1006.1,302.25,61.0,294.13
20180826-3,2.46,163.0,1006.0,303.05,62.0,295.15
20180826-4,2.29,126.0,1005.4,303.45,59.0,294.73
20180826-5,2.57,187.0,1005.0,304.25,54.0,294.06
20180826-6,3.09,103.0,1004.6,304.95,50.0,293.49
20180826-7,3.15,133.0,1003.9,305.25,47.0,292.78
20180826-8,4.23,172.0,1003.4,305.55,47.0,293.06
20180826-9,4.54,166.0,1003.5,304.15,54.0,293.97
20180826-10,3.49,159.0,1003.7,303.45,60.0,295.0
20180826-11,3.11,161.0,1004.2,302.35,63.0,294.74
20180826-12,3.06,165.0,1005.0,301.65,66.0,294.82
20180826-13,3.91,158.0,1005.5,302.15,64.0,294.8
20180826-14,3.22,97.0,1005.5,302.35,65.0,295.24
20180826-15,3.51,118.0,1005.6,301.35,69.0,295.25
20180826-16,3.13,123.0,1005.9,300.65,72.0,295.26
20180826-17,2.76,119.0,1006.1,300.55,72.0,295.16
20180826-18,3.27,146.0,1006.3,300.25,74.0,295.32
20180826-19,2.76,165.0,1006.6,299.45,76.0,294.97
20180826-20,2.33,165.0,1006.7,298.95,78.0,294.9
20180826-21,2.8,121.0,1006.8,298.85,79.0,295.01
20180826-22,4.45,127.0,1007.3,298.55,76.0,294.1
20180826-23,4.17,122.0,1007.4,298.65,74.0,293.77
20180827-0,3.03,114.0,1007.7,299.75,68.0,293.48
20180827-1,2.92,116.0,1007.7,300.55,64.0,293.28
20180827-2,1.67,124.0,1008.0,302.45,59.0,293.79
20180827-3,3.56,106.0,1007.5,302.85,57.0,293.61
20180827-4,3.31,154.0,1007.3,303.75,54.0,293.59
20180827-5,3.48,147.0,1006.8,303.95,55.0,294.07
20180827-6,3.96,136.0,1006.4,303.95,55.0,294.07
20180827-7,4.56,144.0,1005.7,304.35,54.0,294.15
20180827-8,3.26,132.0,1005.3,304.75,50.0,293.3
20180827-9,4.26,149.0,1005.2,304.05,53.0,293.58
20180827-10,4.1,172.0,1005.3,302.55,56.0,293.05
20180827-11,2.97,133.0,1005.6,302.95,52.0,292.25
20180827-12,3.86,122.0,1006.0,301.95,54.0,291.91
20180827-13,3.42,116.0,1006.3,300.95,57.0,291.83
20180827-14,3.78,117.0,1006.1,299.75,62.0,292.02
20180827-15,3.5,127.0,1006.0,299.15,63.0,291.7
20180827-16,2.12,119.0,1005.8,298.05,69.0,292.08
20180827-17,3.49,95.0,1005.9,297.25,78.0,293.25
20180827-18,2.84,124.0,1005.7,297.25,77.0,293.04
20180827-19,2.63,117.0,1005.5,297.55,77.0,293.33
20180827-20,2.98,106.0,1005.4,296.95,81.0,293.56
20180827-21,3.38,101.0,1005.0,296.65,83.0,293.65
20180827-22,3.14,109.0,1004.8,296.55,83.0,293.55
20180827-23,3.18,131.0,1004.7,297.25,79.0,293.45
20180828-0,2.23,134.0,1004.8,298.45,76.0,294.0
20180828-1,2.84,129.0,1004.8,298.95,72.0,293.62
20180828-2,1.75,281.0,1005.3,300.65,68.0,294.34
20180828-3,3.13,79.0,1004.9,300.25,67.0,293.72
20180828-4,3.47,22.0,1004.4,301.25,64.0,293.95
20180828-5,4.96,358.0,1004.3,301.95,63.0,294.36
20180828-6,2.86,32.0,1003.8,301.65,64.0,294.33
20180828-7,1.3,243.0,1003.2,302.35,58.0,293.42
20180828-8,2.93,338.0,1003.2,303.15,51.0,292.13
20180828-9,1.76,309.0,1002.8,302.95,51.0,291.94
20180828-10,1.94,255.0,1002.7,302.65,51.0,291.67
20180828-11,2.06,249.0,1003.1,301.15,58.0,292.29
20180828-12,2.41,41.0,1003.6,301.55,61.0,293.47
20180828-13,3.04,342.0,1004.1,300.75,64.0,293.47
20180828-14,5.44,324.0,1004.2,300.15,69.0,294.1
20180828-15,5.62,318.0,1004.5,299.65,70.0,293.85
20180828-16,6.21,326.0,1004.5,298.85,77.0,294.6
20180828-17,5.41,319.0,1004.7,298.35,78.0,294.32
20180828-18,5.42,335.0,1004.6,299.15,48.0,287.48
20180828-19,3.73,310.0,1004.9,298.15,51.0,287.48
20180828-20,5.96,329.0,1005.1,297.75,50.0,286.81
20180828-21,3.06,29.0,1005.3,296.25,60.0,288.19
20180828-22,4.57,18.0,1005.9,297.05,57.0,288.16
20180828-23,5.5,12.0,1006.7,297.65,51.0,287.02
20180829-0,6.95,28.0,1006.7,298.65,47.0,286.7
20180829-1,5.11,16.0,1006.9,300.05,44.0,286.98
20180829-2,2.78,26.0,1006.7,301.15,44.0,287.99
20180829-3,4.06,19.0,1006.2,302.15,39.0,287.06
20180829-4,6.06,39.0,1005.6,303.15,36.0,286.74
20180829-5,3.29,18.0,1005.2,304.25,33.0,286.4
20180829-6,4.22,35.0,1004.7,305.25,33.0,287.28
20180829-7,5.69,68.0,1004.3,304.75,35.0,287.74
20180829-8,4.08,90.0,1004.1,305.15,33.0,287.19
20180829-9,4.72,84.0,1004.2,304.85,33.0,286.93
20180829-10,3.89,111.0,1004.4,304.05,38.0,288.37
20180829-11,2.89,156.0,1005.0,301.55,50.0,290.33
20180829-12,3.34,164.0,1005.7,300.55,53.0,290.31
20180829-13,2.45,189.0,1006.0,299.85,56.0,290.52
20180829-14,2.16,199.0,1006.2,299.25,59.0,290.77
20180829-15,1.58,169.0,1006.7,300.15,55.0,290.52
20180829-16,3.95,110.0,1007.2,298.65,65.0,291.71
20180829-17,2.71,95.0,1007.1,297.95,70.0,292.21
20180829-18,3.22,147.0,1006.9,298.85,64.0,291.66
20180829-19,3.43,152.0,1006.7,298.25,65.0,291.33
20180829-20,1.26,93.0,1007.0,297.35,74.0,292.51
20180829-21,2.54,114.0,1006.7,297.15,75.0,292.53
20180829-22,2.48,52.0,1007.2,297.35,76.0,292.93
20180829-23,1.95,41.0,1008.0,298.05,73.0,292.97
20180830-0,2.35,46.0,1008.5,297.65,76.0,293.22
20180830-1,3.15,358.0,1009.1,295.95,85.0,293.34
20180830-2,3.27,348.0,1009.7,295.75,87.0,293.52
20180830-3,3.32,324.0,1009.7,295.95,84.0,293.15
20180830-4,2.23,328.0,1009.5,296.45,81.0,293.07
20180830-5,3.2,283.0,1009.2,297.55,73.0,292.49
20180830-6,1.82,250.0,1009.1,298.15,70.0,292.4
20180830-7,3.0,260.0,1008.4,299.05,63.0,291.6
20180830-8,2.96,260.0,1008.0,299.25,54.0,289.39
20180830-9,2.4,265.0,1008.1,299.15,56.0,289.86
20180830-10,2.05,194.0,1007.7,298.95,54.0,289.11
20180830-11,1.74,181.0,1008.0,297.85,59.0,289.44
20180830-12,2.16,125.0,1008.6,298.05,57.0,289.1
20180830-13,1.93,177.0,1009.3,296.05,72.0,290.82
20180830-14,1.68,213.0,1009.5,296.05,71.0,290.6
20180830-15,2.48,340.0,1009.8,296.25,72.0,291.02
20180830-16,2.46,1.0,1009.9,295.05,74.0,290.28
20180830-17,2.02,13.0,1009.9,295.05,79.0,291.31
20180830-18,1.89,344.0,1009.7,294.25,81.0,290.92
20180830-19,5.16,311.0,1010.0,293.55,84.0,290.8
20180830-20,5.09,324.0,1010.0,293.45,85.0,290.89
20180830-21,2.41,358.0,1010.2,293.35,82.0,290.23
20180830-22,2.42,356.0,1010.4,293.85,79.0,290.14
20180830-23,3.2,350.0,1010.8,294.65,74.0,289.9
20180831-0,3.52,347.0,1011.0,296.15,71.0,290.7
20180831-1,4.25,344.0,1011.0,298.55,63.0,291.13
20180831-2,4.08,349.0,1011.1,298.95,64.0,291.76
20180831-3,1.84,47.0,1010.8,301.15,55.0,291.45
20180831-4,2.46,97.0,1010.4,302.25,50.0,290.98
20180831-5,2.62,127.0,1010.0,303.15,47.0,290.85
20180831-6,2.72,188.0,1009.6,303.55,45.0,290.54
20180831-7,2.65,103.0,1009.0,303.75,44.0,290.37
20180831-8,2.9,110.0,1008.9,303.15,43.0,289.46
20180831-9,4.08,122.0,1008.9,303.85,42.0,289.74
20180831-10,3.65,132.0,1009.0,302.65,44.0,289.36
20180831-11,3.02,163.0,1009.2,300.65,51.0,289.81
20180831-12,2.46,151.0,1009.6,300.35,54.0,290.42
20180831-13,2.27,159.0,1010.7,299.25,58.0,290.5
20180831-14,2.24,163.0,1010.9,297.85,69.0,291.89
20180831-15,3.5,118.0,1010.9,298.45,63.0,291.03
20180831-16,2.45,89.0,1011.2,296.85,74.0,292.03
20180831-17,4.83,93.0,1011.0,296.65,81.0,293.26
20180831-18,3.31,96.0,1011.0,296.45,83.0,293.45
20180831-19,3.23,89.0,1011.3,296.25,85.0,293.64
20180831-20,3.21,82.0,1010.9,295.85,87.0,293.61
20180831-21,2.86,76.0,1010.7,295.65,89.0,293.78
20180831-22,2.95,76.0,1011.1,295.35,89.0,293.48
20180831-23,2.3,73.0,1011.4,296.15,86.0,293.73
20180901-0,1.13,169.0,1011.5,297.35,82.0,294.14
20180901-1,3.03,135.0,1011.1,297.85,78.0,293.83
20180901-2,3.42,139.0,1010.6,299.55,69.0,293.52
20180901-3,3.02,171.0,1010.4,299.85,66.0,293.1
20180901-4,3.15,154.0,1009.5,300.35,60.0,292.07
20180901-5,2.59,163.0,1008.7,301.55,54.0,291.54
20180901-6,3.66,162.0,1007.9,301.45,49.0,289.93
20180901-7,4.42,167.0,1007.2,301.55,49.0,290.02
20180901-8,3.61,180.0,1006.9,300.75,55.0,291.08
20180901-9,3.14,175.0,1006.5,300.45,56.0,291.08
20180901-10,3.62,128.0,1006.3,299.35,62.0,291.64
20180901-11,3.97,159.0,1006.0,298.75,65.0,291.81
20180901-12,3.82,160.0,1005.9,298.05,68.0,291.85
20180901-13,1.63,176.0,1005.8,297.65,71.0,292.15
20180901-14,2.7,122.0,1005.3,298.15,68.0,291.95
20180901-15,2.95,142.0,1004.7,297.65,72.0,292.37
20180901-16,2.29,184.0,1004.2,296.45,77.0,292.26
20180901-17,2.01,184.0,1003.7,294.85,89.0,292.99
20180901-18,2.35,228.0,1003.3,294.35,89.0,292.5
20180901-19,3.43,91.0,1002.6,293.75,92.0,292.43
20180901-20,3.09,100.0,1002.0,293.55,93.0,292.4
20180901-21,4.09,84.0,1001.7,293.35,94.0,292.37
20180901-22,3.49,88.0,1001.7,293.35,95.0,292.54
20180901-23,2.56,106.0,1001.7,293.85,95.0,293.03
20180902-0,3.85,168.0,1001.2,294.05,94.0,293.06
20180902-1,3.02,164.0,1001.2,294.25,93.0,293.09
20180902-2,3.03,232.0,1001.1,294.85,91.0,293.34
20180902-3,2.44,218.0,1000.5,296.65,83.0,293.65
20180902-4,1.79,166.0,999.7,298.65,73.0,293.55
20180902-5,1.88,152.0,999.0,298.05,74.0,293.19
20180902-6,3.87,81.0,998.9,299.15,71.0,293.59
20180902-7,2.02,138.0,998.3,300.25,67.0,293.72
20180902-8,2.79,139.0,997.8,299.85,69.0,293.81
20180902-9,3.05,122.0,998.0,300.05,69.0,294.0
20180902-10,3.16,126.0,998.0,299.35,72.0,294.01
20180902-11,2.58,168.0,998.5,298.55,76.0,294.1
20180902-12,3.54,160.0,998.9,298.35,77.0,294.11
20180902-13,6.18,57.0,999.2,297.25,84.0,294.43
20180902-14,3.64,94.0,999.3,296.95,85.0,294.32
20180902-15,2.91,87.0,999.0,297.45,83.0,294.43
20180902-16,2.06,83.0,999.0,296.75,87.0,294.5
20180902-17,1.92,65.0,998.8,296.75,89.0,294.87
20180902-18,2.04,60.0,998.4,296.45,90.0,294.75
20180902-19,2.74,53.0,998.4,295.75,91.0,294.23
20180902-20,2.63,55.0,998.0,295.65,91.0,294.13
20180902-21,1.35,338.0,998.2,295.95,91.0,294.43
20180902-22,2.97,311.0,998.0,295.65,92.0,294.31
20180902-23,2.4,349.0,998.2,296.15,92.0,294.8
20180903-0,1.09,359.0,998.3,297.45,82.0,294.24
20180903-1,3.77,288.0,998.6,300.65,50.0,289.5
20180903-2,4.56,304.0,998.5,301.75,36.0,285.48
20180903-3,4.77,315.0,998.5,302.45,33.0,284.8
20180903-4,11.58,330.0,998.5,302.15,32.0,284.08
20180903-5,7.91,315.0,998.5,302.55,32.0,284.43
20180903-6,5.07,330.0,998.0,303.65,32.0,285.4
20180903-7,6.98,325.0,997.9,303.05,31.0,284.4
20180903-8,7.74,323.0,998.2,303.25,29.0,283.58
20180903-9,6.47,318.0,998.7,302.95,30.0,283.82
20180903-10,6.42,325.0,998.8,302.15,30.0,283.12
20180903-11,8.53,322.0,999.5,301.15,30.0,282.24
20180903-12,7.35,325.0,1000.6,301.05,30.0,282.15
20180903-13,7.65,327.0,1001.0,299.35,33.0,282.05
20180903-14,8.15,325.0,1001.0,299.85,32.0,282.04
20180903-15,7.23,325.0,1001.0,299.75,33.0,282.41
20180903-16,5.86,312.0,1001.1,298.45,37.0,282.93
20180903-17,3.9,296.0,1001.0,296.95,43.0,283.8
20180903-18,4.39,304.0,1000.9,296.75,43.0,283.62
20180903-19,4.93,299.0,1001.0,296.15,45.0,283.75
20180903-20,6.49,301.0,1001.0,295.45,48.0,284.07
20180903-21,3.78,271.0,1001.1,294.35,52.0,284.24
20180903-22,5.63,304.0,1001.6,295.35,45.0,283.01
20180903-23,4.53,311.0,1001.9,297.45,39.0,282.81
20180904-0,4.91,302.0,1002.0,298.65,39.0,283.9
20180904-1,5.61,331.0,1001.8,300.45,32.0,282.57
20180904-2,5.4,320.0,1001.8,301.25,32.0,283.28
20180904-3,4.1,311.0,1001.4,302.05,32.0,283.99
20180904-4,4.55,284.0,1000.7,303.25,29.0,283.58
20180904-5,5.34,285.0,1000.0,303.35,28.0,283.14
20180904-6,4.53,261.0,999.2,303.95,29.0,284.19
20180904-7,5.1,250.0,998.4,304.25,29.0,284.45
20180904-8,5.25,272.0,998.1,304.45,28.0,284.1
20180904-9,4.6,262.0,998.2,304.45,28.0,284.1
20180904-10,3.35,265.0,998.5,302.85,33.0,285.16
20180904-11,3.52,280.0,998.8,302.25,33.0,284.62
20180904-12,5.63,305.0,999.4,301.35,32.0,283.37
20180904-13,5.56,319.0,1000.0,301.65,29.0,282.18
20180904-14,2.9,130.0,1000.4,297.85,43.0,284.63
20180904-15,1.78,208.0,1000.5,296.15,52.0,285.92
20180904-16,3.52,275.0,1000.4,297.35,46.0,285.18
20180904-17,2.64,312.0,1000.7,296.75,47.0,284.95
20180904-18,2.4,326.0,1000.8,296.25,48.0,284.81
20180904-19,2.56,334.0,1000.9,295.85,49.0,284.74
20180904-20,2.53,354.0,1001.0,294.55,59.0,286.33
20180904-21,3.22,12.0,1001.3,294.75,59.0,286.51
20180904-22,3.07,355.0,1001.5,293.65,67.0,287.4
20180904-23,2.94,350.0,1001.7,295.45,59.0,287.18
20180905-0,3.89,353.0,1002.0,297.55,47.0,285.69
20180905-1,3.17,352.0,1002.4,299.55,39.0,284.71
20180905-2,2.66,348.0,1002.3,301.65,37.0,285.81
20180905-3,2.5,332.0,1001.4,303.65,33.0,285.86
20180905-4,3.32,241.0,1000.5,303.75,32.0,285.49
20180905-5,3.57,250.0,999.6,305.55,28.0,285.06
20180905-6,4.37,188.0,998.6,306.45,28.0,285.84
20180905-7,4.43,205.0,998.0,306.15,26.0,284.47
20180905-8,6.56,199.0,997.5,305.65,24.0,282.85
20180905-9,5.82,197.0,997.3,304.95,29.0,285.06
20180905-10,6.71,202.0,997.0,304.25,26.0,282.83
20180905-11,3.59,174.0,996.7,301.35,36.0,285.13
20180905-12,3.15,193.0,997.2,301.55,37.0,285.72
20180905-13,3.01,199.0,997.3,301.55,39.0,286.51
20180905-14,3.56,312.0,997.3,301.55,40.0,286.9
20180905-15,2.87,175.0,996.6,299.35,49.0,287.98
20180905-16,2.39,45.0,996.6,298.25,55.0,288.74
20180905-17,1.56,122.0,996.3,297.75,58.0,289.08
20180905-18,3.6,350.0,995.9,296.25,65.0,289.42
20180905-19,3.87,356.0,996.4,295.35,69.0,289.49
20180905-20,3.47,326.0,997.0,295.55,61.0,287.78
