data-time,wind,dir,slp,t2,rh2,td2,nwp_wind,nwp_dir,nwp_u,nwp_v,nwp_t,nwp_rh,nwp_psfc,nwp_slp,residual
2018-10-19-00:00:01,3.22,343.0,1025.7,280.85,56.0,272.64,1.98647,330.94006,0.96488,-1.73639,281.30048,59.73132,1022.5069,1029.72192,1.2335300000000002
2018-10-19-01:00:00,3.29,351.0,1025.8,284.05,45.0,272.62,1.52584,339.45084,0.65565,-1.35874,283.63525,52.18131,1022.32483,1029.51709,1.76416
2018-10-19-02:00:00,3.77,20.0,1025.6,285.85,37.0,271.58,1.06521,347.96164,0.34643,-0.98109,285.97003,44.6313,1022.1427,1029.31238,2.70479
2018-10-19-03:00:00,1.64,32.0,1025.2,288.15,33.0,272.09,0.60459,356.47241,0.0372,-0.60344,288.30481,37.08129,1021.96063,1029.10754,1.03541
2018-10-19-04:00:00,1.65,63.0,1024.5,290.25,32.0,273.53,0.78881,299.51303,0.0624,-0.01838,289.1189,35.35821,1021.15698,1028.27026,0.8611899999999999
2018-10-19-05:00:00,2.29,143.0,1023.5,290.75,33.0,274.4,0.97302,242.55365,0.08761,0.56667,289.93298,33.63513,1020.35333,1027.43286,1.31698
2018-10-19-06:00:00,2.09,173.0,1022.5,292.25,28.0,273.45,1.15724,185.59428,0.11281,1.15173,290.74707,31.91205,1019.54968,1026.59558,0.9327599999999998
2018-10-19-07:00:00,2.49,143.0,1022.1,291.75,26.0,271.99,1.41836,170.21092,-0.34538,1.25929,289.46585,38.96017,1019.44354,1026.49292,1.0716400000000001
2018-10-19-08:00:00,2.93,147.0,1022.0,291.45,25.0,271.2,1.67948,154.82756,-0.80356,1.36685,288.1846,46.00829,1019.3374,1026.39014,1.25052
2018-10-19-09:00:00,2.22,178.0,1022.0,290.85,25.0,270.68,1.9406,139.4442,-1.26175,1.47441,286.90338,53.0564,1019.23126,1026.28748,0.2794000000000001
2018-10-19-10:00:00,2.82,143.0,1022.3,290.45,27.0,271.38,2.18708,154.8644,-0.75237,1.87186,285.45953,54.45468,1019.58063,1026.65747,0.6329199999999999
2018-10-19-11:00:00,2.69,143.0,1022.7,289.45,30.0,271.94,2.43356,170.28458,-0.24298,2.26932,284.01572,55.85295,1019.92993,1027.02747,0.25644
2018-10-19-12:00:00,2.15,118.0,1022.9,285.85,47.0,274.89,3.33168,193.40372,0.77232,3.24093,281.75137,59.55284,1020.0636,1027.1106,-1.18168
2018-10-19-13:00:00,1.28,121.0,1023.4,283.65,57.0,275.53,2.31972,136.0569,0.47896,2.06879,282.13849,56.86442,1020.24969,1027.33228,-1.0397199999999998
2018-10-19-14:00:00,2.04,3.0,1023.8,282.15,62.0,275.29,1.30777,78.71008,0.1856,0.89665,282.52557,54.176,1020.43579,1027.55396,0.7322299999999999
2018-10-19-15:00:00,2.03,11.0,1023.8,281.35,70.0,276.23,0.29581,21.36327,-0.10776,-0.27549,282.91269,51.48758,1020.62189,1027.77563,1.73419
2018-10-19-16:00:00,1.26,33.0,1023.7,280.95,72.0,276.24,0.69585,36.11271,-0.52599,-0.38956,281.15961,60.12418,1020.6615,1027.82129,0.56415
2018-10-19-17:00:00,0.92,37.0,1023.8,280.85,68.0,275.34,1.09589,50.86216,-0.94422,-0.50363,279.40649,68.76077,1020.70111,1027.86682,-0.17589
2018-10-19-18:00:00,1.88,4.0,1023.7,280.35,66.0,274.44,1.49593,65.61161,-1.36244,-0.6177,277.65341,77.39738,1020.74072,1027.91248,0.3840699999999999
2018-10-19-19:00:00,1.99,10.0,1023.2,280.95,68.0,275.43,1.66086,52.26094,-1.19459,-1.01043,277.11301,79.90864,1020.45056,1027.64746,0.32914
2018-10-19-20:00:00,1.8,329.0,1022.9,278.85,75.0,274.78,1.82579,38.91027,-1.02674,-1.40316,276.57257,82.4199,1020.16034,1027.38257,-0.02578999999999998
2018-10-19-21:00:00,2.42,345.0,1022.8,278.25,77.0,274.56,1.99071,25.5596,-0.85889,-1.7959,276.03217,84.93116,1019.87018,1027.11755,0.42928999999999995
2018-10-19-22:00:00,1.8,348.0,1022.9,278.15,76.0,274.28,1.7385,135.85324,-0.54706,-1.60783,277.46973,79.1749,1020.11957,1027.35364,0.06150000000000011
2018-10-19-23:00:00,2.61,343.0,1023.2,278.45,77.0,274.75,1.48628,246.1469,-0.23522,-1.41976,278.90729,73.41866,1020.3689,1027.5896,1.1237199999999998
2018-10-20-00:00:01,1.6,14.0,1023.8,280.45,72.0,275.75,1.23407,356.44055,0.07662,-1.23169,280.34485,67.6624,1020.61829,1027.82568,0.3659300000000001
2018-10-20-01:00:00,0.85,355.0,1024.0,282.85,61.0,275.73,1.06379,280.12372,-0.1402,-0.6744,282.577,59.99385,1020.30414,1027.49902,-0.21379000000000004
2018-10-20-02:00:00,1.21,30.0,1023.6,285.25,51.0,275.47,0.8935,203.8069,-0.35702,-0.11712,284.80911,52.32531,1019.98999,1027.17224,0.3165
2018-10-20-03:00:00,1.49,35.0,1023.1,286.65,45.0,275.02,0.72322,127.49009,-0.57384,0.44017,287.04126,44.65676,1019.67584,1026.84558,0.76678
2018-10-20-04:00:00,2.07,153.0,1022.3,288.75,40.0,275.29,1.22159,146.22809,-0.33479,1.03134,288.16501,40.87758,1018.83466,1025.98975,0.8484099999999999
2018-10-20-05:00:00,3.01,177.0,1021.3,289.85,35.0,274.42,1.71995,164.96608,-0.09574,1.62251,289.28873,37.0984,1017.99353,1025.13391,1.2900499999999997
2018-10-20-06:00:00,3.87,179.0,1020.4,290.65,32.0,273.89,2.21832,183.70407,0.14331,2.21369,290.41248,33.31922,1017.15234,1024.27808,1.6516800000000003
2018-10-20-07:00:00,4.13,178.0,1019.9,290.95,30.0,273.26,2.09723,179.45103,-0.00178,2.08644,289.33469,37.28044,1016.98297,1024.05933,2.0327699999999997
2018-10-20-08:00:00,4.28,178.0,1019.7,290.85,28.0,272.22,1.97614,175.198,-0.14687,1.95918,288.25687,41.24166,1016.8136,1023.84064,2.3038600000000002
2018-10-20-09:00:00,3.48,181.0,1019.4,290.25,29.0,272.18,1.85505,170.94496,-0.29195,1.83193,287.17908,45.20289,1016.64423,1023.62189,1.62495
2018-10-20-10:00:00,2.81,144.0,1019.6,289.65,33.0,273.42,1.92163,170.04021,-0.33434,1.89181,286.30118,48.00381,1016.74945,1023.73877,0.8883700000000001
2018-10-20-11:00:00,2.47,121.0,1019.7,287.35,43.0,275.02,1.9882,169.13544,-0.37673,1.9517,285.42328,50.80472,1016.85461,1023.85559,0.48180000000000023
2018-10-20-12:00:00,2.33,114.0,1020.0,285.35,53.0,276.11,2.76967,158.76924,-1.00297,2.58169,282.8692,63.42837,1016.92609,1024.03369,-0.43967
2018-10-20-13:00:00,1.56,8.0,1020.3,284.15,58.0,276.25,2.23018,126.16439,-1.00412,1.53482,282.20746,66.5942,1017.0163,1024.12476,-0.6701799999999998
2018-10-20-14:00:01,1.68,8.0,1020.5,282.75,68.0,277.16,1.6907,93.55954,-1.00528,0.48795,281.54572,69.76003,1017.10651,1024.21582,-0.010700000000000154
2018-10-20-15:00:00,2.71,73.0,1020.2,282.95,72.0,278.17,1.15122,60.95469,-1.00643,-0.55892,280.88397,72.92586,1017.19672,1024.30688,1.55878
2018-10-20-16:00:00,0.89,58.0,1020.1,282.35,72.0,277.59,1.33476,53.50635,-1.02495,-0.81589,280.09171,77.56206,1016.92615,1024.05151,-0.44475999999999993
2018-10-20-17:00:00,1.8,62.0,1019.9,282.25,71.0,277.3,1.5183,46.05801,-1.04346,-1.07287,279.29947,82.19826,1016.65552,1023.79608,0.28170000000000006
2018-10-20-18:00:00,2.17,36.0,1019.7,282.35,70.0,277.19,1.70185,38.60966,-1.06197,-1.32985,278.5072,86.83446,1016.38495,1023.54065,0.46814999999999984
2018-10-20-19:00:00,1.61,10.0,1019.5,282.05,72.0,277.3,1.78231,30.88878,-0.88051,-1.51091,278.4538,86.86458,1016.255,1023.41791,-0.17230999999999996
2018-10-20-20:00:00,1.92,344.0,1019.0,281.95,73.0,277.4,1.86276,23.1679,-0.69904,-1.69197,278.40039,86.8947,1016.12512,1023.29523,0.05723999999999996
2018-10-20-21:00:00,1.8,352.0,1018.9,281.75,75.0,277.59,1.94322,15.44702,-0.51757,-1.87303,278.34698,86.92482,1015.99518,1023.17249,-0.1432199999999999
2018-10-20-22:00:00,1.73,342.0,1018.6,281.95,76.0,277.97,1.51083,12.58785,-0.37081,-1.46248,279.59497,81.55423,1016.10437,1023.30853,0.2191700000000001
2018-10-20-23:00:00,1.31,346.0,1018.7,282.05,75.0,277.88,1.07843,9.72868,-0.22404,-1.05194,280.84296,76.18364,1016.21362,1023.44458,0.23157000000000005
2018-10-21-00:00:01,1.76,6.0,1019.4,282.95,70.0,277.77,0.64604,6.86951,-0.07727,-0.6414,282.09094,70.81305,1016.32281,1023.58063,1.11396
2018-10-21-01:00:00,1.42,353.0,1019.6,284.55,65.0,278.25,0.77763,16.61536,-0.25596,-0.70789,283.20593,67.37894,1016.19788,1023.42499,0.6423699999999999
2018-10-21-02:00:00,1.81,44.0,1019.4,285.45,59.0,277.72,0.90922,26.36121,-0.43465,-0.77439,284.32092,63.94482,1016.07294,1023.26941,0.90078
2018-10-21-03:00:00,1.17,75.0,1018.9,286.75,58.0,278.7,1.04081,36.10706,-0.61334,-0.84089,285.43591,60.51071,1015.948,1023.11377,0.12918999999999992
2018-10-21-04:00:00,1.91,63.0,1018.1,287.05,55.0,278.23,1.12989,65.78225,-0.76548,-0.30967,286.58383,54.8862,1014.98474,1022.1377,0.7801099999999999
2018-10-21-05:00:00,2.03,90.0,1016.7,287.75,54.0,278.62,1.21898,95.45744,-0.91763,0.22154,287.73178,49.2617,1014.02148,1021.16168,0.8110199999999999
2018-10-21-06:00:00,2.16,91.0,1016.0,289.05,48.0,278.14,1.30807,125.13264,-1.06977,0.75276,288.8797,43.6372,1013.05823,1020.18561,0.8519300000000001
2018-10-21-07:00:00,3.1,133.0,1015.6,289.25,47.0,278.03,1.34953,128.075,-1.05689,0.83329,288.24701,48.50605,1012.78009,1019.88226,1.7504700000000002
2018-10-21-08:00:00,4.18,157.0,1015.5,289.05,48.0,278.14,1.391,131.01733,-1.04401,0.91382,287.61432,53.37491,1012.50189,1019.57898,2.7889999999999997
2018-10-21-09:00:00,3.68,155.0,1015.4,288.25,52.0,278.55,1.43246,133.95969,-1.03113,0.99435,286.98163,58.24376,1012.22375,1019.27563,2.24754
2018-10-21-10:00:00,3.12,135.0,1015.5,287.65,58.0,279.55,1.57646,116.34264,-1.30144,0.56684,285.29681,63.82634,1012.33789,1019.39252,1.5435400000000001
2018-10-21-11:00:00,1.05,74.0,1016.2,286.05,64.0,279.46,1.72046,98.7256,-1.57174,0.13933,283.61197,69.40893,1012.45209,1019.50934,-0.6704600000000001
2018-10-21-12:00:00,2.43,79.0,1016.2,284.25,73.0,279.63,1.82371,96.13343,-1.81327,0.19485,282.21344,74.28779,1013.04016,1020.11688,0.6062900000000002
2018-10-21-13:00:00,1.42,67.0,1016.1,284.65,72.0,279.81,1.74197,79.31683,-1.58531,-0.23769,281.5098,78.2115,1012.82745,1019.91125,-0.3219700000000001
2018-10-21-14:00:00,1.36,83.0,1015.8,283.85,75.0,279.63,1.66024,62.50023,-1.35736,-0.67023,280.80615,82.13522,1012.61481,1019.70563,-0.30023999999999984
2018-10-21-15:00:00,2.13,10.0,1015.6,281.75,80.0,278.51,1.5785,45.68362,-1.12941,-1.10277,280.10251,86.05893,1012.4021,1019.5,0.5514999999999999
2018-10-21-16:00:00,1.11,49.0,1015.2,282.15,81.0,279.08,1.70015,39.66753,-1.05342,-1.3091,279.59393,88.04983,1012.00195,1019.10126,-0.59015
2018-10-21-17:00:00,1.06,355.0,1014.8,281.55,82.0,278.67,1.82181,33.65144,-0.97744,-1.51542,279.08539,90.04073,1011.60181,1018.70251,-0.7618099999999999
2018-10-21-18:00:00,1.34,333.0,1014.7,280.85,84.0,278.33,1.94346,27.63535,-0.90146,-1.72174,278.57681,92.03163,1011.20166,1018.30377,-0.6034599999999999
2018-10-21-19:00:00,1.71,337.0,1014.3,280.85,85.0,278.5,1.95236,25.19282,-0.8289,-1.76373,278.3494,91.79061,1010.9884,1018.08459,-0.24236000000000013
2018-10-21-20:00:00,1.37,326.0,1013.8,280.55,84.0,278.04,1.96126,22.75028,-0.75633,-1.80571,278.12201,91.5496,1010.77521,1017.86542,-0.5912599999999999
2018-10-21-21:00:00,2.25,341.0,1013.9,279.85,85.0,277.52,1.97016,20.30775,-0.68377,-1.8477,277.89459,91.30858,1010.56195,1017.64624,0.2798400000000001
2018-10-21-22:00:00,1.5,332.0,1013.9,279.85,86.0,277.68,1.72492,130.38541,-0.38822,-1.63768,279.04352,86.35418,1010.61517,1017.73169,-0.22492
2018-10-21-23:00:00,2.27,337.0,1013.9,279.95,85.0,277.62,1.47968,240.46307,-0.09267,-1.42767,280.19244,81.39977,1010.6684,1017.81708,0.7903199999999999
2018-10-22-00:00:01,2.07,354.0,1014.2,281.25,83.0,278.55,1.23445,350.54071,0.20288,-1.21766,281.34137,76.44537,1010.72162,1017.90253,0.8355499999999998
2018-10-22-01:00:00,1.66,338.0,1014.4,283.95,76.0,279.92,1.00265,245.22491,0.03324,-0.95969,283.88986,68.06742,1010.41345,1017.54065,0.6573499999999999
2018-10-22-02:00:00,1.88,24.0,1014.3,285.65,66.0,279.52,0.77085,139.90913,-0.1364,-0.70172,286.43839,59.68947,1010.10529,1017.17877,1.1091499999999999
2018-10-22-03:00:00,1.15,108.0,1013.7,287.65,57.0,279.3,0.53905,34.59335,-0.30604,-0.44375,288.98688,51.31151,1009.79712,1016.81689,0.6109499999999999
2018-10-22-04:00:00,1.28,116.0,1012.6,289.35,52.0,279.57,1.19647,104.14439,0.54347,0.081,290.12491,47.84974,1008.92029,1015.89062,0.0835300000000001
2018-10-22-05:00:00,1.97,193.0,1011.2,291.15,47.0,279.78,1.8539,173.69542,1.39298,0.60574,291.26291,44.38795,1008.04346,1014.96442,0.11609999999999987
2018-10-22-06:00:00,1.4,236.0,1010.3,292.25,39.0,278.11,2.51132,243.24646,2.24249,1.13048,292.40094,40.92618,1007.16663,1014.03815,-1.11132
2018-10-22-07:00:00,3.39,187.0,1010.0,291.95,41.0,278.55,3.77896,260.83731,3.38642,-0.16963,291.65753,33.92016,1007.39276,1014.28772,-0.38896
2018-10-22-08:00:00,3.79,193.0,1009.8,291.55,40.0,277.83,5.04659,278.42816,4.53034,-1.46974,290.91409,26.91415,1007.61884,1014.53729,-1.25659
2018-10-22-09:00:00,4.08,279.0,1011.3,290.95,40.0,277.29,6.31423,296.01901,5.67427,-2.76986,290.17068,19.90813,1007.84497,1014.78687,-2.23423
2018-10-22-10:00:00,8.71,299.0,1012.9,287.95,34.0,272.32,5.58164,301.21527,4.80882,-2.75772,288.54395,21.8111,1008.54315,1015.52893,3.1283600000000007
2018-10-22-11:00:00,7.44,277.0,1013.7,286.45,41.0,273.54,4.84906,306.41156,3.94337,-2.74559,286.91718,23.71406,1009.24133,1016.27106,2.5909400000000007
2018-10-22-12:00:00,5.06,304.0,1013.9,285.85,40.0,272.65,2.73888,293.13452,2.51863,-1.07608,283.34766,37.52092,1010.59796,1017.6731,2.3211199999999996
2018-10-22-13:00:00,4.39,294.0,1014.4,286.15,36.0,271.48,2.4921,287.80869,2.34008,-0.80039,282.64743,39.38873,1011.10571,1018.18292,1.8978999999999995
2018-10-22-14:00:00,3.17,303.0,1015.2,284.85,39.0,271.4,2.24531,282.48282,2.16152,-0.52469,281.94717,41.25653,1011.61353,1018.69269,0.92469
2018-10-22-15:00:00,2.93,312.0,1014.9,284.45,39.0,271.03,1.99853,277.15698,1.98296,-0.24899,281.24695,43.12433,1012.12128,1019.20251,0.9314700000000002
2018-10-22-16:00:00,2.11,267.0,1014.8,284.95,34.0,269.63,2.1624,281.3963,2.10258,-0.44818,281.30588,42.05549,1012.18994,1019.27332,-0.0524
2018-10-22-17:00:00,2.04,258.0,1014.8,284.65,36.0,270.13,2.32627,285.63562,2.2222,-0.64737,281.36484,40.98665,1012.25854,1019.34418,-0.28627
2018-10-22-18:00:00,3.09,272.0,1014.9,285.15,32.0,269.0,2.49013,289.87494,2.34181,-0.84657,281.42377,39.91781,1012.32721,1019.41498,0.5998699999999997
2018-10-22-19:00:00,2.47,256.0,1015.0,284.25,35.0,269.39,2.59793,287.44931,2.47647,-0.76893,280.35608,44.92024,1012.46942,1019.55145,-0.12792999999999966
2018-10-22-20:00:00,2.48,237.0,1015.1,283.65,38.0,269.96,2.70573,285.02371,2.61113,-0.69129,279.28836,49.92266,1012.61163,1019.68793,-0.22573
2018-10-22-21:00:00,2.3,267.0,1015.3,283.85,37.0,269.78,2.81352,282.59808,2.74579,-0.61366,278.22067,54.92509,1012.75385,1019.8244,-0.5135200000000002
2018-10-22-22:00:00,0.9,308.0,1015.4,281.15,49.0,271.1,3.02657,294.88577,2.57856,-1.28374,279.63889,50.37708,1013.04358,1020.13983,-2.12657
2018-10-22-23:00:00,2.89,274.0,1015.7,284.15,36.0,269.68,3.23961,307.17343,2.41133,-1.95382,281.05713,45.82906,1013.33325,1020.4552,-0.34960999999999975
2018-10-23-00:00:01,2.01,291.0,1016.4,286.65,31.0,269.9,3.45266,319.46112,2.2441,-2.6239,282.47534,41.28104,1013.62299,1020.77063,-1.44266
2018-10-23-01:00:00,3.12,275.0,1016.8,288.05,27.0,269.28,3.19599,306.48654,2.37521,-1.9128,284.78818,36.28102,1013.28955,1020.38898,-0.07599
2018-10-23-02:00:00,2.17,270.0,1016.4,289.65,25.0,269.64,2.93933,293.51196,2.50632,-1.2017,287.10098,31.281,1012.95612,1020.00726,-0.7693300000000001
2018-10-23-03:00:00,1.83,256.0,1015.9,291.55,20.0,268.28,2.68267,280.53738,2.63743,-0.4906,289.41382,26.28098,1012.62268,1019.62561,-0.8526699999999998
2018-10-23-04:00:00,5.32,231.0,1014.9,292.15,19.0,268.11,2.95218,258.62109,2.42225,0.62867,290.19653,24.66813,1011.60864,1018.58789,2.3678200000000005
2018-10-23-05:00:00,4.08,226.0,1013.6,292.65,17.0,267.06,3.22169,236.7048,2.20708,1.74793,290.97928,23.05529,1010.59467,1017.55023,0.8583099999999999
2018-10-23-06:00:00,4.69,200.0,1012.5,292.55,18.0,267.73,3.49121,214.78851,1.9919,2.8672,291.76199,21.44244,1009.58063,1016.51251,1.1987900000000002
2018-10-23-07:00:00,4.82,199.0,1011.8,292.85,17.0,267.22,3.09795,202.8871,1.31562,2.68184,290.36703,25.44023,1009.23975,1016.19897,1.7220500000000003
2018-10-23-08:00:00,5.36,184.0,1011.6,292.35,18.0,267.56,2.70469,190.98567,0.63934,2.49649,288.97211,29.43801,1008.89886,1015.88544,2.6553100000000005
2018-10-23-09:00:00,4.37,198.0,1011.6,291.65,19.0,267.69,2.31143,179.08426,-0.03694,2.31113,287.57715,33.43579,1008.55798,1015.5719,2.05857
2018-10-23-10:00:00,4.37,189.0,1011.6,290.25,21.0,267.83,2.456,182.90039,0.14264,2.44039,286.54788,34.65285,1008.78381,1015.81378,1.9140000000000001
2018-10-23-11:00:00,3.23,191.0,1012.2,289.85,23.0,268.7,2.60058,186.71651,0.32222,2.56964,285.51859,35.86991,1009.00964,1016.0556,0.6294200000000001
2018-10-23-12:00:00,2.58,169.0,1012.3,287.75,28.0,269.51,2.26221,188.30371,0.32671,2.23849,284.13556,38.97864,1009.10498,1016.01312,0.31779
2018-10-23-13:00:00,2.82,165.0,1012.3,287.35,29.0,269.63,1.89902,218.13625,0.60507,1.43927,283.83157,39.42244,1009.24377,1016.17084,0.9209799999999999
2018-10-23-14:00:00,2.47,140.0,1012.3,284.55,41.0,271.81,1.53583,247.9688,0.88343,0.64005,283.52762,39.86624,1009.38263,1016.32855,0.9341700000000002
2018-10-23-15:00:00,2.07,86.0,1012.6,283.35,50.0,273.43,1.17264,277.80133,1.16179,-0.15917,283.22363,40.31004,1009.52142,1016.48627,0.8973599999999999
2018-10-23-16:00:00,1.53,34.0,1012.7,280.65,65.0,274.52,1.33594,194.19685,0.52303,-0.59995,281.79883,47.13856,1009.49518,1016.4823,0.19406000000000012
2018-10-23-17:00:00,1.58,93.0,1012.7,281.25,59.0,273.74,1.49925,110.59238,-0.11572,-1.04073,280.37402,53.96708,1009.46887,1016.47833,0.0807500000000001
2018-10-23-18:00:00,1.52,51.0,1012.6,280.15,64.0,273.82,1.66255,26.9879,-0.75447,-1.48151,278.94922,60.7956,1009.44263,1016.47437,-0.14254999999999995
2018-10-23-19:00:00,1.64,20.0,1012.3,279.55,66.0,273.67,1.87878,22.77179,-0.69379,-1.73407,278.40598,64.04517,1009.47424,1016.49561,-0.23878
2018-10-23-20:00:00,2.0,11.0,1012.4,278.85,68.0,273.42,2.095,18.55568,-0.6331,-1.98664,277.8627,67.29472,1009.5058,1016.51691,-0.0950000000000002
2018-10-23-21:00:00,1.01,347.0,1012.5,279.05,68.0,273.61,2.31122,14.33957,-0.57242,-2.23921,277.31946,70.54429,1009.53741,1016.53815,-1.30122
2018-10-23-22:00:00,1.19,311.0,1012.9,278.95,66.0,273.1,2.21412,12.82683,-0.49623,-2.15629,278.79907,66.14611,1009.8053,1016.84503,-1.02412
2018-10-23-23:00:00,2.59,338.0,1013.2,278.95,69.0,273.71,2.11702,11.31409,-0.42004,-2.07336,280.27869,61.74793,1010.07312,1017.15186,0.47297999999999973
2018-10-24-00:00:01,2.7,360.0,1013.7,281.85,61.0,274.78,2.01992,9.80135,-0.34386,-1.99043,281.7583,57.34975,1010.341,1017.45874,0.6800800000000002
2018-10-24-01:00:00,2.21,16.0,1014.0,284.45,51.0,274.73,1.88824,28.32514,-0.7216,-1.55266,284.39084,50.61971,1010.42133,1017.51831,0.32176000000000005
2018-10-24-02:00:00,1.26,107.0,1013.8,287.25,41.0,274.27,1.75657,46.84894,-1.09935,-1.11489,287.02341,43.88966,1010.50171,1017.57794,-0.49656999999999996
2018-10-24-03:00:00,1.28,82.0,1013.3,289.65,34.0,273.84,1.6249,65.37274,-1.47709,-0.67712,289.65594,37.15961,1010.58203,1017.63751,-0.3449
2018-10-24-04:00:00,1.56,141.0,1012.8,292.15,26.0,272.34,1.70305,99.07045,-1.12978,0.15116,290.72696,35.20241,1009.94244,1016.95959,-0.1430499999999999
2018-10-24-05:00:00,1.87,172.0,1012.0,292.85,26.0,272.95,1.7812,132.76816,-0.78246,0.97944,291.79794,33.2452,1009.30292,1016.28168,0.08880000000000021
2018-10-24-06:00:00,2.98,169.0,1011.3,293.95,26.0,273.91,1.85936,166.46585,-0.43514,1.80772,292.86896,31.288,1008.66333,1015.60376,1.12064
2018-10-24-07:00:00,3.42,174.0,1011.0,294.65,23.0,272.82,1.98869,158.74774,-0.73766,1.80587,291.3385,38.07686,1008.5437,1015.50232,1.4313099999999999
2018-10-24-08:00:00,3.62,178.0,1010.9,294.55,22.0,272.12,2.11802,151.02963,-1.04019,1.80401,289.80804,44.86572,1008.42413,1015.40082,1.50198
2018-10-24-09:00:00,4.58,149.0,1010.9,293.65,24.0,272.54,2.24736,143.31152,-1.34272,1.80215,288.27759,51.65458,1008.3045,1015.29938,2.33264
2018-10-24-10:00:00,2.62,117.0,1011.4,289.85,35.0,274.42,2.50407,147.36685,-1.31261,2.11653,286.67532,55.97905,1008.8374,1015.82562,0.11593000000000009
2018-10-24-11:00:00,2.01,109.0,1012.0,287.65,45.0,275.94,2.76078,151.42216,-1.28251,2.43092,285.07309,60.30352,1009.37024,1016.35187,-0.7507800000000002
2018-10-24-12:00:00,1.65,79.0,1012.4,287.65,45.0,275.94,2.76977,124.563,-2.28091,1.57132,283.75037,62.5764,1009.35248,1016.27936,-1.11977
2018-10-24-13:00:00,1.59,71.0,1012.7,285.15,52.0,275.65,2.41945,104.89522,-2.04221,0.8105,283.01718,66.04115,1009.67133,1016.63251,-0.8294499999999998
2018-10-24-14:00:00,1.26,26.0,1012.9,284.25,58.0,276.34,2.06914,85.22743,-1.8035,0.04967,282.28397,69.5059,1009.99023,1016.9856,-0.80914
2018-10-24-15:00:00,1.55,15.0,1013.3,283.05,65.0,276.81,1.71882,65.55965,-1.5648,-0.71115,281.55078,72.97065,1010.30908,1017.33875,-0.16881999999999997
2018-10-24-16:00:00,1.76,57.0,1013.2,284.05,59.0,276.39,1.7625,62.19814,-1.55122,-0.82358,281.03168,75.75791,1010.14673,1017.17456,-0.0024999999999999467
2018-10-24-17:00:00,1.15,65.0,1013.4,284.05,59.0,276.39,1.80618,58.83662,-1.53764,-0.93601,280.51257,78.54518,1009.98431,1017.01044,-0.65618
2018-10-24-18:00:00,1.87,9.0,1013.1,283.75,61.0,276.58,1.84986,55.4751,-1.52406,-1.04843,279.99347,81.33244,1009.82196,1016.84625,0.020140000000000047
2018-10-24-19:00:00,1.66,31.0,1012.5,283.85,59.0,276.2,2.06588,55.43465,-1.70103,-1.17232,279.60147,83.28355,1009.34998,1016.4021,-0.40588
2018-10-24-20:00:00,1.58,334.0,1012.0,282.25,65.0,276.05,2.2819,55.3942,-1.87801,-1.2962,279.20944,85.23465,1008.87793,1015.95789,-0.7018999999999997
2018-10-24-21:00:00,1.97,357.0,1012.0,280.95,71.0,276.04,2.49792,55.35374,-2.05498,-1.42009,278.81744,87.18575,1008.40594,1015.51373,-0.5279200000000002
2018-10-24-22:00:00,2.9,349.0,1011.7,281.75,72.0,277.01,2.20372,50.18221,-1.71493,-1.36016,279.89374,82.05322,1008.40479,1015.5354,0.6962799999999998
2018-10-24-23:00:00,2.23,354.0,1011.8,281.45,73.0,276.92,1.90952,45.01067,-1.37488,-1.30024,280.97,76.92068,1008.40369,1015.55707,0.3204799999999999
2018-10-25-00:00:01,0.66,56.0,1011.6,283.45,65.0,277.19,1.61533,39.83913,-1.03483,-1.24032,282.0463,71.78814,1008.40253,1015.57874,-0.9553299999999999
2018-10-25-01:00:00,1.75,352.0,1011.7,285.85,57.0,277.61,1.2338,34.25328,-0.75141,-0.97124,283.94537,66.64758,1008.31,1015.42749,0.5162
2018-10-25-02:00:00,2.59,5.0,1011.4,286.05,58.0,278.04,0.85228,28.66745,-0.46798,-0.70215,285.84448,61.50701,1008.21747,1015.27625,1.73772
2018-10-25-03:00:00,1.84,88.0,1010.6,287.75,58.0,279.65,0.47075,23.0816,-0.18456,-0.43307,287.74356,56.36644,1008.12494,1015.125,1.36925
2018-10-25-04:00:00,3.78,297.0,1011.0,288.15,55.0,279.26,0.66377,106.72907,0.22604,-0.31327,288.52704,53.28786,1007.32788,1014.33813,3.11623
2018-10-25-05:00:00,1.27,122.0,1009.9,287.95,56.0,279.33,0.85679,190.37654,0.63663,-0.19347,289.31052,50.20928,1006.53082,1013.55127,0.41320999999999997
2018-10-25-06:00:00,2.26,40.0,1009.4,288.25,54.0,279.09,1.0498,274.02402,1.04722,-0.07367,290.09399,47.1307,1005.73376,1012.7644,1.2101999999999997
2018-10-25-07:00:00,2.42,89.0,1009.1,288.45,58.0,280.31,1.17018,202.43765,0.2939,-0.28947,288.86014,56.76668,1005.62622,1012.63666,1.24982
2018-10-25-08:00:00,1.97,105.0,1008.8,287.85,65.0,281.4,1.29055,130.85127,-0.45943,-0.50528,287.62625,66.40266,1005.51862,1012.50897,0.6794499999999999
2018-10-25-09:00:00,0.91,297.0,1008.9,288.05,63.0,281.14,1.41093,59.26488,-1.21275,-0.72108,286.3924,76.03864,1005.41107,1012.38123,-0.50093
2018-10-25-10:00:00,1.61,359.0,1008.8,285.25,74.0,280.79,2.15576,150.24889,-0.24209,-1.55578,285.29382,77.95373,1005.97021,1012.94647,-0.5457599999999998
