data-time,wind,dir,slp,t2,rh2,td2
20180725-14,2.47,358.0,1000.7,299.45,73.0,294.32
20180725-15,2.05,1.0,1001.1,298.65,79.0,294.81
20180725-16,2.45,2.0,1001.3,298.35,77.0,294.11
20180725-17,3.26,335.0,1001.4,298.35,78.0,294.32
20180725-18,2.85,347.0,1001.4,297.75,81.0,294.34
20180725-19,2.61,351.0,1001.5,296.65,87.0,294.4
20180725-20,2.7,337.0,1001.7,296.35,87.0,294.11
20180725-21,1.72,12.0,1002.0,296.15,88.0,294.09
20180725-22,2.2,355.0,1002.7,297.45,82.0,294.24
20180725-23,2.65,348.0,1003.3,299.85,72.0,294.49
20180726-0,2.88,355.0,1003.9,301.75,63.0,294.17
20180726-1,2.92,357.0,1003.8,303.35,55.0,293.51
20180726-2,3.36,8.0,1003.8,303.65,52.0,292.9
20180726-3,3.06,11.0,1003.6,304.75,53.0,294.23
20180726-4,1.66,4.0,1003.4,305.85,47.0,293.33
20180726-5,1.94,10.0,1003.0,306.55,43.0,292.56
20180726-6,1.55,26.0,1002.4,307.05,43.0,293.02
20180726-7,2.45,105.0,1001.6,306.85,46.0,293.91
20180726-8,1.98,115.0,1001.3,306.45,48.0,294.22
20180726-9,1.97,131.0,1001.2,307.05,43.0,293.02
20180726-10,2.04,105.0,1001.7,305.85,48.0,293.67
20180726-11,1.44,112.0,1001.9,303.55,64.0,296.14
20180726-12,2.59,133.0,1002.4,303.05,65.0,295.91
20180726-13,1.54,143.0,1003.4,301.45,75.0,296.69
20180726-14,1.42,146.0,1003.5,301.45,76.0,296.91
20180726-15,1.75,116.0,1004.1,300.85,81.0,297.37
20180726-16,2.61,130.0,1004.1,300.65,87.0,298.34
20180726-17,3.41,156.0,1004.4,300.55,89.0,298.62
20180726-18,3.87,108.0,1004.4,299.95,81.0,296.49
20180726-19,2.42,96.0,1004.7,298.45,83.0,295.41
20180726-20,1.49,86.0,1005.0,298.35,86.0,295.89
20180726-21,1.16,77.0,1005.2,298.15,90.0,296.43
20180726-22,0.92,50.0,1005.8,298.45,91.0,296.91
20180726-23,0.96,84.0,1006.4,299.15,87.0,296.86
20180727-0,1.44,37.0,1006.6,300.25,79.0,296.37
20180727-1,0.87,60.0,1006.5,301.25,74.0,296.28
20180727-2,0.98,26.0,1006.7,301.55,72.0,296.13
20180727-3,1.95,282.0,1006.8,301.45,73.0,296.26
20180727-4,1.1,98.0,1006.4,302.15,72.0,296.71
20180727-5,2.41,212.0,1005.9,303.25,67.0,296.59
20180727-6,2.04,139.0,1005.3,304.25,62.0,296.29
20180727-7,1.18,238.0,1004.7,305.35,60.0,296.79
20180727-8,1.78,168.0,1004.1,305.65,56.0,295.96
20180727-9,2.01,148.0,1003.6,305.55,56.0,295.86
20180727-10,0.9,117.0,1003.5,304.75,62.0,296.76
20180727-11,2.34,143.0,1003.8,303.25,68.0,296.83
20180727-12,1.69,161.0,1004.6,301.85,74.0,296.86
20180727-13,1.77,159.0,1005.1,300.75,81.0,297.27
20180727-14,1.33,163.0,1005.2,299.75,88.0,297.64
20180727-15,2.47,146.0,1005.4,300.95,83.0,297.86
20180727-16,1.57,124.0,1005.4,299.95,89.0,298.02
20180727-17,1.93,131.0,1005.4,299.75,90.0,298.01
20180727-18,1.77,108.0,1005.2,299.85,91.0,298.29
20180727-19,1.66,112.0,1005.1,299.65,90.0,297.91
20180727-20,1.56,80.0,1004.9,299.15,93.0,297.95
20180727-21,1.39,47.0,1005.0,298.55,95.0,297.71
20180727-22,1.09,3.0,1005.3,298.55,95.0,297.71
20180727-23,1.32,119.0,1005.7,300.05,87.0,297.75
20180728-0,1.49,40.0,1005.8,301.45,74.0,296.48
20180728-1,1.08,92.0,1005.8,303.15,63.0,295.5
20180728-2,1.1,56.0,1005.6,304.35,58.0,295.3
20180728-3,1.95,135.0,1005.3,304.95,57.0,295.59
20180728-4,2.58,202.0,1004.9,305.55,58.0,296.43
20180728-5,1.17,133.0,1004.2,306.95,49.0,295.01
20180728-6,2.24,130.0,1003.6,306.75,53.0,296.09
20180728-7,2.34,140.0,1003.2,307.45,47.0,294.8
20180728-8,1.86,110.0,1002.8,306.85,53.0,296.19
20180728-9,2.16,151.0,1002.5,306.75,53.0,296.09
20180728-10,2.67,148.0,1002.3,305.85,52.0,294.95
20180728-11,1.95,146.0,1002.6,303.45,66.0,296.54
20180728-12,1.64,143.0,1002.9,301.95,75.0,297.18
20180728-13,1.74,153.0,1003.6,301.85,77.0,297.51
20180728-14,1.82,161.0,1003.7,301.65,79.0,297.74
20180728-15,1.2,161.0,1003.8,300.45,86.0,297.95
20180728-16,1.07,121.0,1003.6,299.55,91.0,297.99
20180728-17,1.42,54.0,1003.4,299.45,93.0,298.25
20180728-18,1.73,78.0,1003.2,300.05,89.0,298.12
20180728-19,1.31,85.0,1002.9,299.65,92.0,298.27
20180728-20,1.27,68.0,1002.8,299.25,94.0,298.23
20180728-21,1.39,52.0,1003.1,298.95,95.0,298.11
20180728-22,0.99,358.0,1003.3,299.15,95.0,298.3
20180728-23,1.59,37.0,1003.8,300.15,89.0,298.22
20180729-0,1.55,61.0,1003.7,301.45,83.0,298.35
20180729-1,0.66,348.0,1003.7,303.45,72.0,297.96
20180729-2,1.36,54.0,1003.6,303.95,67.0,297.26
20180729-3,0.9,121.0,1003.3,304.65,65.0,297.44
20180729-4,1.92,92.0,1002.8,306.45,56.0,296.71
20180729-5,2.42,122.0,1002.1,307.05,51.0,295.75
20180729-6,2.08,132.0,1001.8,307.85,52.0,296.81
20180729-7,1.94,130.0,1001.2,307.75,51.0,296.4
20180729-8,2.42,137.0,1001.0,307.75,46.0,294.73
20180729-9,2.49,137.0,1000.6,307.55,52.0,296.53
20180729-10,2.2,144.0,1000.5,306.55,58.0,297.37
20180729-11,2.46,144.0,1000.8,305.05,65.0,297.82
20180729-12,1.66,143.0,1001.4,302.85,77.0,298.48
20180729-13,1.45,143.0,1002.2,302.25,78.0,298.11
20180729-14,1.87,152.0,1002.4,302.15,80.0,298.43
20180729-15,0.82,141.0,1002.4,301.55,83.0,298.45
20180729-16,1.63,123.0,1002.3,300.55,90.0,298.8
20180729-17,1.13,84.0,1002.3,300.05,93.0,298.85
20180729-18,1.58,83.0,1002.2,299.95,94.0,298.92
20180729-19,1.3,78.0,1002.2,300.45,93.0,299.24
20180729-20,1.3,23.0,1002.3,300.05,94.0,299.02
20180729-21,1.27,12.0,1002.6,299.75,94.0,298.73
20180729-22,0.7,31.0,1002.6,299.95,95.0,299.1
20180729-23,1.92,356.0,1002.6,301.45,87.0,299.13
20180730-0,1.38,7.0,1003.0,303.05,81.0,299.52
20180730-1,0.65,3.0,1003.2,304.95,71.0,299.18
20180730-2,1.21,354.0,1003.2,306.05,66.0,299.02
20180730-3,1.38,74.0,1003.1,306.75,62.0,298.66
20180730-4,1.35,4.0,1002.5,307.45,59.0,298.5
20180730-5,1.04,161.0,1002.0,309.15,52.0,298.02
20180730-6,2.43,150.0,1001.6,309.25,49.0,297.14
20180730-7,3.04,156.0,1001.1,309.35,50.0,297.56
20180730-8,2.6,132.0,1000.9,308.75,53.0,297.96
20180730-9,2.71,136.0,1000.7,308.25,55.0,298.1
20180730-10,2.69,152.0,1000.7,307.35,60.0,298.68
20180730-11,2.64,138.0,1001.0,305.85,66.0,298.83
20180730-12,2.88,143.0,1001.3,305.25,66.0,298.26
20180730-13,1.37,146.0,1002.1,303.55,73.0,298.28
20180730-14,1.95,146.0,1002.4,302.35,79.0,298.42
20180730-15,2.32,144.0,1002.9,302.65,76.0,298.07
20180730-16,1.99,142.0,1002.8,302.75,76.0,298.17
20180730-17,1.75,135.0,1002.8,301.65,82.0,298.35
20180730-18,1.72,124.0,1002.8,300.55,89.0,298.62
20180730-19,1.95,68.0,1002.8,300.15,92.0,298.77
20180730-20,1.93,74.0,1002.7,300.05,92.0,298.67
20180730-21,1.22,65.0,1003.1,299.85,93.0,298.65
20180730-22,0.96,57.0,1003.2,300.15,93.0,298.95
20180730-23,0.83,63.0,1003.5,301.75,87.0,299.42
20180731-0,0.87,89.0,1003.6,303.55,73.0,298.28
20180731-1,1.3,109.0,1003.7,304.85,67.0,298.12
20180731-2,1.49,102.0,1003.4,306.15,64.0,298.61
20180731-3,1.29,122.0,1003.2,308.25,58.0,298.97
20180731-4,2.05,177.0,1002.7,308.85,52.0,297.74
20180731-5,2.34,119.0,1002.2,309.35,49.0,297.23
20180731-6,2.27,110.0,1001.8,309.85,50.0,298.02
20180731-7,3.1,124.0,1001.3,310.05,51.0,298.53
20180731-8,5.6,182.0,1000.9,310.25,47.0,297.38
20180731-9,4.79,172.0,1000.6,309.85,47.0,297.01
20180731-10,3.1,141.0,1000.5,308.15,55.0,298.0
20180731-11,2.84,161.0,1000.8,306.75,60.0,298.12
20180731-12,2.34,154.0,1001.5,305.35,63.0,297.59
20180731-13,2.8,162.0,1002.1,303.75,70.0,297.79
20180731-14,1.68,146.0,1002.3,301.55,84.0,298.65
20180731-15,1.95,157.0,1002.5,303.25,72.0,297.77
20180731-16,1.72,55.0,1002.7,301.25,87.0,298.93
20180731-17,1.35,48.0,1002.7,300.55,91.0,298.98
20180731-18,0.75,56.0,1002.7,300.25,93.0,299.05
20180731-19,1.22,21.0,1003.1,300.25,93.0,299.05
20180731-20,1.16,5.0,1003.0,300.05,93.0,298.85
20180731-21,2.12,360.0,1003.3,300.15,93.0,298.95
20180731-22,2.21,342.0,1003.6,300.65,91.0,299.08
20180731-23,2.65,334.0,1003.6,302.65,80.0,298.92
20180801-0,1.96,23.0,1003.6,303.55,75.0,298.73
20180801-1,2.26,353.0,1003.6,306.05,65.0,298.77
20180801-2,1.53,27.0,1003.5,306.75,66.0,299.69
20180801-3,1.87,15.0,1003.5,307.95,58.0,298.69
20180801-4,1.87,76.0,1003.2,308.55,55.0,298.38
20180801-5,2.11,157.0,1002.7,310.05,46.0,296.84
20180801-6,2.0,92.0,1002.3,309.15,55.0,298.94
20180801-7,2.33,100.0,1001.8,309.35,54.0,298.82
20180801-8,2.59,155.0,1001.3,309.85,52.0,298.67
20180801-9,1.98,113.0,1001.2,308.85,58.0,299.54
20180801-10,2.25,130.0,1001.2,307.95,58.0,298.69
20180801-11,2.34,130.0,1001.4,306.75,64.0,299.18
20180801-12,3.26,141.0,1002.0,306.05,68.0,299.52
20180801-13,2.88,145.0,1002.7,305.15,72.0,299.6
20180801-14,2.25,141.0,1003.0,304.25,75.0,299.41
20180801-15,1.45,155.0,1003.1,303.65,78.0,299.47
20180801-16,1.09,101.0,1003.2,302.55,84.0,299.63
20180801-17,1.61,102.0,1003.2,301.95,87.0,299.62
20180801-18,1.61,85.0,1003.3,301.75,87.0,299.42
20180801-19,1.38,100.0,1003.6,301.25,91.0,299.68
20180801-20,1.13,104.0,1003.7,300.55,91.0,298.98
20180801-21,1.45,98.0,1003.8,300.75,91.0,299.18
20180801-22,0.46,60.0,1003.8,300.65,93.0,299.44
20180801-23,1.72,97.0,1003.9,302.35,85.0,299.63
20180802-0,0.62,93.0,1004.3,304.35,72.0,298.83
20180802-1,1.35,83.0,1004.3,305.35,62.0,297.33
20180802-2,1.36,104.0,1004.2,306.45,58.0,297.28
20180802-3,1.79,135.0,1003.9,307.55,54.0,297.14
20180802-4,1.37,84.0,1003.5,308.45,52.0,297.37
20180802-5,1.88,136.0,1003.1,309.05,48.0,296.62
20180802-6,2.24,120.0,1002.5,309.45,49.0,297.32
20180802-7,2.89,108.0,1002.0,309.65,50.0,297.84
20180802-8,3.23,122.0,1001.8,309.15,51.0,297.7
20180802-9,2.76,135.0,1001.5,309.25,53.0,298.42
20180802-10,2.15,136.0,1001.2,307.95,57.0,298.4
20180802-11,1.8,143.0,1001.4,305.75,61.0,297.44
20180802-12,1.69,138.0,1001.7,303.75,72.0,298.25
20180802-13,1.33,157.0,1002.3,302.55,79.0,298.61
20180802-14,1.39,153.0,1002.4,302.55,80.0,298.82
20180802-15,1.68,155.0,1002.5,302.25,84.0,299.33
20180802-16,2.01,143.0,1002.5,302.65,75.0,297.86
20180802-17,1.66,128.0,1002.4,301.35,84.0,298.45
20180802-18,2.33,68.0,1002.4,301.25,86.0,298.74
20180802-19,1.39,80.0,1002.3,300.45,90.0,298.7
20180802-20,1.94,58.0,1002.4,300.55,90.0,298.8
20180802-21,1.85,52.0,1002.7,300.25,90.0,298.5
20180802-22,1.11,71.0,1002.9,300.65,88.0,298.53
20180802-23,1.54,55.0,1003.1,301.95,83.0,298.84
20180803-0,1.07,72.0,1003.3,303.85,73.0,298.57
20180803-1,0.99,54.0,1003.2,305.55,65.0,298.29
20180803-2,1.38,38.0,1003.0,306.85,61.0,298.48
20180803-3,1.2,184.0,1002.6,308.55,56.0,298.67
20180803-4,1.73,147.0,1002.1,309.85,52.0,298.67
20180803-5,2.03,164.0,1001.6,310.15,46.0,296.93
20180803-6,3.16,138.0,1001.1,311.05,45.0,297.4
20180803-7,3.92,164.0,1000.7,310.95,42.0,296.18
20180803-8,4.75,151.0,1000.3,310.15,45.0,296.58
20180803-9,4.08,161.0,1000.4,309.85,47.0,297.01
20180803-10,3.59,153.0,1000.1,308.55,49.0,296.49
20180803-11,2.4,149.0,1000.3,306.85,54.0,296.49
20180803-12,2.33,147.0,1000.7,305.25,59.0,296.43
20180803-13,2.44,158.0,1001.2,304.15,65.0,296.96
20180803-14,1.52,151.0,1001.6,302.05,77.0,297.71
20180803-15,1.55,158.0,1001.7,301.85,78.0,297.72
20180803-16,2.02,143.0,1002.1,303.25,73.0,297.99
20180803-17,3.02,151.0,1001.9,303.35,71.0,297.64
20180803-18,1.89,153.0,1001.8,302.45,75.0,297.66
20180803-19,1.26,103.0,1001.6,300.35,88.0,298.23
20180803-20,2.36,81.0,1001.6,301.15,83.0,298.06
20180803-21,1.21,49.0,1001.9,300.15,88.0,298.04
20180803-22,1.39,89.0,1002.1,300.75,85.0,298.06
20180803-23,1.29,84.0,1002.2,301.95,80.0,298.24
20180804-0,1.86,128.0,1002.4,303.75,71.0,298.02
20180804-1,1.65,109.0,1002.3,304.85,68.0,298.37
20180804-2,2.38,124.0,1002.5,306.15,62.0,298.09
20180804-3,2.25,86.0,1002.0,307.15,62.0,299.04
20180804-4,2.13,135.0,1001.6,308.15,54.0,297.7
20180804-5,3.05,167.0,1000.9,309.65,49.0,297.5
20180804-6,2.74,154.0,1000.5,310.25,46.0,297.03
20180804-7,3.55,140.0,999.9,310.45,46.0,297.21
20180804-8,3.64,136.0,999.5,309.75,48.0,297.26
20180804-9,3.82,153.0,999.0,309.55,48.0,297.08
20180804-10,2.82,142.0,999.3,308.15,52.0,297.09
20180804-11,2.46,144.0,999.6,306.75,57.0,297.28
20180804-12,2.58,135.0,1000.2,305.65,62.0,297.61
20180804-13,1.07,108.0,1000.8,303.85,72.0,298.35
20180804-14,1.69,112.0,1001.6,302.75,79.0,298.81
20180804-15,3.1,126.0,1002.1,304.65,69.0,298.42
20180804-16,3.48,124.0,1002.2,304.25,68.0,297.79
20180804-17,2.14,112.0,1002.4,303.75,71.0,298.02
20180804-18,1.1,110.0,1002.2,302.85,75.0,298.05
20180804-19,2.16,102.0,1002.5,302.25,81.0,298.73
20180804-20,1.98,90.0,1003.0,302.35,80.0,298.63
20180804-21,2.12,94.0,1003.3,302.15,81.0,298.64
20180804-22,2.57,119.0,1003.7,302.05,81.0,298.54
20180804-23,1.87,103.0,1004.0,302.55,82.0,299.23
20180805-0,1.89,70.0,1004.3,303.25,80.0,299.5
20180805-1,2.25,98.0,1004.3,304.15,75.0,299.31
20180805-2,1.9,103.0,1004.5,305.25,68.0,298.75
20180805-3,2.54,111.0,1004.3,306.45,65.0,299.15
20180805-4,2.49,128.0,1003.6,307.15,58.0,297.94
20180805-5,2.61,90.0,1003.0,307.75,57.0,298.22
20180805-6,3.76,140.0,1002.7,309.05,49.0,296.95
20180805-7,4.89,159.0,1002.3,309.05,49.0,296.95
20180805-8,6.39,142.0,1002.4,304.95,67.0,298.22
20180805-9,5.4,144.0,1002.8,304.05,76.0,299.43
20180805-10,2.86,137.0,1003.1,302.95,83.0,299.82
20180805-11,3.29,135.0,1003.3,302.75,79.0,298.81
20180805-12,2.15,105.0,1003.8,302.65,80.0,298.92
20180805-13,3.79,112.0,1004.4,302.35,80.0,298.63
20180805-14,2.94,121.0,1004.6,301.95,79.0,298.03
20180805-15,3.82,151.0,1004.8,301.55,78.0,297.43
20180805-16,2.81,144.0,1004.8,300.75,70.0,294.9
20180805-17,1.92,149.0,1005.6,300.65,64.0,293.38
20180805-18,0.99,114.0,1004.7,299.05,79.0,295.2
20180805-19,0.62,113.0,1004.4,297.75,92.0,296.39
20180805-20,1.95,226.0,1004.4,298.95,80.0,295.31
20180805-21,1.1,342.0,1004.5,298.45,88.0,296.36
20180805-22,2.4,312.0,1004.0,299.45,76.0,294.97
20180805-23,2.81,171.0,1004.3,297.45,89.0,295.56
20180806-0,1.07,261.0,1005.4,296.15,96.0,295.49
20180806-1,3.38,343.0,1004.4,295.55,97.0,295.06
20180806-2,2.6,325.0,1004.4,297.95,82.0,294.73
20180806-3,2.47,323.0,1004.3,299.15,78.0,295.1
20180806-4,0.89,25.0,1004.1,299.85,77.0,295.57
20180806-5,0.87,8.0,1003.4,300.45,72.0,295.07
20180806-6,0.59,55.0,1003.0,300.55,74.0,295.61
20180806-7,1.25,103.0,1002.5,299.45,81.0,296.0
20180806-8,0.64,14.0,1002.0,300.35,77.0,296.05
20180806-9,0.74,18.0,1001.9,300.85,75.0,296.11
20180806-10,0.83,38.0,1001.6,300.35,82.0,297.08
20180806-11,0.97,54.0,1001.2,299.75,86.0,297.27
20180806-12,0.27,56.0,1001.8,299.65,89.0,297.73
20180806-13,0.99,17.0,1002.3,299.55,91.0,297.99
20180806-14,1.85,6.0,1002.5,299.75,86.0,297.27
20180806-15,1.21,5.0,1002.5,299.65,87.0,297.36
20180806-16,2.25,360.0,1002.6,299.35,87.0,297.06
20180806-17,1.77,3.0,1002.3,299.25,89.0,297.33
20180806-18,1.69,18.0,1002.1,299.45,85.0,296.78
20180806-19,1.49,355.0,1001.8,299.25,87.0,296.96
20180806-20,2.26,354.0,1001.9,299.25,90.0,297.52
20180806-21,1.28,359.0,1002.0,299.15,89.0,297.23
20180806-22,0.58,332.0,1002.3,299.15,88.0,297.05
20180806-23,0.76,69.0,1002.7,299.35,90.0,297.62
20180807-0,1.53,43.0,1002.5,299.45,89.0,297.53
20180807-1,1.58,56.0,1002.6,300.45,85.0,297.76
20180807-2,1.53,115.0,1003.1,301.35,76.0,296.81
20180807-3,1.7,110.0,1002.7,301.65,77.0,297.32
20180807-4,1.64,146.0,1002.6,302.45,71.0,296.77
20180807-5,2.51,116.0,1001.7,303.25,70.0,297.31
20180807-6,1.5,306.0,1001.0,304.45,68.0,297.98
20180807-7,1.16,75.0,1001.2,304.35,66.0,297.4
20180807-8,1.12,88.0,1000.6,304.45,67.0,297.74
20180807-9,1.17,74.0,1000.5,304.45,70.0,298.46
20180807-10,1.48,93.0,1000.4,303.45,73.0,298.19
20180807-11,0.89,121.0,1001.0,302.55,82.0,299.23
20180807-12,1.35,88.0,1001.8,301.35,90.0,299.59
20180807-13,1.52,53.0,1002.3,301.35,91.0,299.78
20180807-14,1.32,16.0,1002.8,301.25,92.0,299.86
20180807-15,0.79,108.0,1002.0,300.55,96.0,299.87
20180807-16,1.91,61.0,1002.4,300.55,97.0,300.04
20180807-17,1.58,99.0,1002.4,300.35,97.0,299.84
20180807-18,1.29,61.0,1002.0,300.25,97.0,299.74
20180807-19,2.03,28.0,1002.1,299.75,91.0,298.19
20180807-20,2.35,47.0,1002.2,299.55,91.0,297.99
20180807-21,2.26,145.0,1002.6,299.45,94.0,298.43
20180807-22,0.68,200.0,1003.0,299.55,94.0,298.53
20180807-23,2.45,83.0,1003.0,299.25,93.0,298.05
20180808-0,2.04,62.0,1004.3,297.75,97.0,297.25
20180808-1,7.12,289.0,1005.7,298.05,98.0,297.72
20180808-2,1.32,67.0,1004.5,295.95,98.0,295.62
20180808-3,2.37,339.0,1004.3,297.55,97.0,297.05
20180808-4,1.79,12.0,1004.9,299.15,90.0,297.42
20180808-5,2.79,122.0,1005.3,299.55,88.0,297.45
20180808-6,2.37,100.0,1004.4,300.35,82.0,297.08
20180808-7,2.97,127.0,1004.7,300.75,80.0,297.07
20180808-8,3.3,157.0,1004.9,301.15,81.0,297.66
20180808-9,3.05,124.0,1004.6,301.25,80.0,297.55
20180808-10,2.75,126.0,1004.2,300.35,81.0,296.88
20180808-11,0.88,106.0,1004.4,299.45,84.0,296.59
20180808-12,1.3,165.0,1005.1,298.55,90.0,296.82
20180808-13,0.84,208.0,1005.8,298.45,89.0,296.54
20180808-14,0.44,92.0,1005.5,297.45,96.0,296.78
20180808-15,0.64,61.0,1005.7,297.15,97.0,296.65
20180808-16,0.79,98.0,1005.5,296.95,97.0,296.45
20180808-17,1.45,123.0,1005.4,296.95,97.0,296.45
20180808-18,1.48,58.0,1005.2,296.65,98.0,296.32
20180808-19,1.52,46.0,1004.9,296.25,98.0,295.92
20180808-20,0.86,174.0,1004.8,295.95,98.0,295.62
20180808-21,1.63,8.0,1005.1,296.25,98.0,295.92
20180808-22,2.23,313.0,1005.5,297.85,97.0,297.35
20180808-23,2.79,358.0,1005.5,299.35,89.0,297.43
20180809-0,2.69,4.0,1005.7,300.45,79.0,296.57
20180809-1,1.84,2.0,1005.4,302.25,73.0,297.03
20180809-2,0.63,95.0,1005.6,303.85,64.0,296.42
20180809-3,0.74,52.0,1005.4,303.75,64.0,296.33
20180809-4,2.35,264.0,1005.2,304.25,62.0,296.29
20180809-5,2.25,158.0,1004.4,306.05,57.0,296.62
20180809-6,2.34,167.0,1003.7,306.55,53.0,295.91
20180809-7,2.44,172.0,1002.9,305.65,62.0,297.61
20180809-8,3.07,138.0,1002.2,305.75,59.0,296.9
20180809-9,3.09,136.0,1002.0,305.55,62.0,297.52
20180809-10,3.15,160.0,1001.8,304.05,67.0,297.36
20180809-11,1.65,141.0,1002.2,302.65,77.0,298.29
20180809-12,3.06,178.0,1003.1,302.35,77.0,298.0
20180809-13,2.58,171.0,1003.9,301.45,79.0,297.54
20180809-14,1.73,170.0,1003.8,300.75,82.0,297.47
20180809-15,0.76,128.0,1003.7,299.05,93.0,297.86
20180809-16,1.84,71.0,1003.9,298.95,94.0,297.93
20180809-17,1.48,74.0,1003.6,298.95,95.0,298.11
20180809-18,1.44,157.0,1004.0,298.25,96.0,297.58
20180809-19,1.0,22.0,1004.1,297.55,97.0,297.05
20180809-20,2.71,-9999.0,-9999.0,297.45,98.0,297.12
20180809-21,0.68,86.0,1004.4,297.15,98.0,296.82
20180809-22,1.04,99.0,1004.3,297.45,98.0,297.12
20180809-23,0.64,101.0,1004.2,299.45,95.0,298.6
20180810-0,1.65,27.0,1004.6,301.45,85.0,298.75
20180810-1,2.0,7.0,1004.8,303.55,74.0,298.51
20180810-2,1.05,255.0,1004.7,304.15,69.0,297.94
20180810-3,1.43,28.0,1004.5,306.05,61.0,297.73
20180810-4,1.17,111.0,1004.0,306.35,57.0,296.9
20180810-5,2.03,145.0,1003.6,307.65,50.0,295.99
20180810-6,2.45,124.0,1003.3,307.75,52.0,296.71
20180810-7,3.1,120.0,1002.5,307.65,45.0,294.29
20180810-8,3.61,140.0,1002.0,307.65,40.0,292.42
20180810-9,3.46,139.0,1001.5,306.85,48.0,294.59
20180810-10,3.33,140.0,1001.5,305.45,52.0,294.58
20180810-11,2.27,140.0,1001.9,302.75,65.0,295.62
20180810-12,2.02,134.0,1002.5,301.75,77.0,297.42
20180810-13,1.99,123.0,1002.7,301.85,73.0,296.64
20180810-14,1.43,94.0,1002.6,300.05,87.0,297.75
20180810-15,1.73,126.0,1002.7,301.35,76.0,296.81
20180810-16,1.72,132.0,1002.6,300.75,83.0,297.67
20180810-17,1.37,95.0,1002.3,299.75,91.0,298.19
20180810-18,1.89,84.0,1002.0,299.95,89.0,298.02
20180810-19,1.65,89.0,1002.0,299.55,92.0,298.17
20180810-20,1.85,84.0,1002.0,299.35,88.0,297.25
20180810-21,1.68,93.0,1001.9,299.25,87.0,296.96
20180810-22,3.48,334.0,1001.6,298.45,88.0,296.36
20180810-23,1.08,59.0,1002.1,297.85,95.0,297.01
20180811-0,0.99,36.0,1002.3,299.25,89.0,297.33
20180811-1,1.64,48.0,1002.1,300.55,85.0,297.86
20180811-2,1.48,90.0,1002.0,300.85,83.0,297.77
20180811-3,2.21,62.0,1001.6,301.45,79.0,297.54
20180811-4,1.31,92.0,1001.0,302.65,72.0,297.19
20180811-5,1.88,72.0,1000.1,302.85,75.0,298.05
20180811-6,2.32,65.0,999.4,303.25,73.0,297.99
20180811-7,3.12,103.0,998.5,302.45,75.0,297.66
20180811-8,1.38,108.0,998.1,302.25,73.0,297.03
20180811-9,7.97,305.0,998.4,299.25,85.0,296.58
20180811-10,1.88,341.0,998.3,297.95,97.0,297.45
20180811-11,1.17,75.0,998.6,298.05,97.0,297.55
20180811-12,1.88,78.0,999.2,297.95,96.0,297.28
20180811-13,1.41,64.0,999.8,297.95,96.0,297.28
20180811-14,1.59,81.0,1000.2,297.85,96.0,297.18
20180811-15,1.46,31.0,999.9,297.65,96.0,296.98
20180811-16,1.24,89.0,1000.2,297.85,96.0,297.18
20180811-17,0.93,81.0,1000.1,298.05,96.0,297.38
20180811-18,0.95,88.0,999.8,297.95,96.0,297.28
20180811-19,0.94,80.0,999.8,297.85,97.0,297.35
20180811-20,1.51,90.0,999.7,297.65,96.0,296.98
20180811-21,2.49,93.0,999.8,297.35,96.0,296.68
20180811-22,2.21,110.0,1000.4,296.95,93.0,295.77
20180811-23,2.52,133.0,1000.9,297.15,92.0,295.8
20180812-0,2.72,104.0,1000.7,297.45,89.0,295.56
20180812-1,1.64,103.0,1000.9,297.95,86.0,295.5
20180812-2,2.86,125.0,1001.1,298.85,83.0,295.81
20180812-3,1.33,146.0,1001.0,299.95,81.0,296.49
20180812-4,1.0,122.0,1000.8,301.05,74.0,296.09
20180812-5,1.26,69.0,1000.3,303.15,70.0,297.21
20180812-6,1.43,95.0,999.7,302.85,69.0,296.69
20180812-7,1.16,94.0,999.3,303.05,68.0,296.64
20180812-8,1.77,95.0,999.4,302.55,74.0,297.54
20180812-9,1.36,40.0,999.4,302.15,82.0,298.84
20180812-10,4.14,333.0,999.8,301.65,78.0,297.53
20180812-11,1.34,98.0,999.6,299.65,93.0,298.45
20180812-12,1.07,39.0,1000.3,299.65,95.0,298.8
20180812-13,1.24,74.0,1000.9,297.85,96.0,297.18
20180812-14,1.4,82.0,1001.3,298.15,97.0,297.65
20180812-15,2.66,152.0,1001.9,298.25,96.0,297.58
20180812-16,2.04,117.0,1002.5,298.05,97.0,297.55
20180812-17,1.15,114.0,1002.5,298.05,97.0,297.55
20180812-18,2.81,113.0,1002.3,297.55,97.0,297.05
20180812-19,2.58,107.0,1002.0,297.45,97.0,296.95
20180812-20,1.62,87.0,1002.2,297.35,97.0,296.85
20180812-21,1.45,35.0,1002.1,297.15,97.0,296.65
20180812-22,1.74,65.0,1002.4,296.95,97.0,296.45
20180812-23,1.24,21.0,1002.9,297.25,96.0,296.58
20180813-0,1.7,135.0,1003.4,298.05,94.0,297.04
20180813-1,1.3,359.0,1003.6,298.75,89.0,296.84
20180813-2,1.45,10.0,1003.7,299.95,86.0,297.46
20180813-3,2.61,329.0,1003.8,300.65,83.0,297.57
20180813-4,2.12,357.0,1003.5,301.45,81.0,297.95
20180813-5,1.44,98.0,1003.0,301.85,80.0,298.14
20180813-6,1.36,60.0,1002.5,302.45,77.0,298.1
20180813-7,1.49,86.0,1001.6,303.55,75.0,298.73
20180813-8,1.35,31.0,1001.5,304.95,65.0,297.72
