data-time,wind,dir,slp,t2,rh2,td2
20180503-10,4.03,197.0,1008.3,295.85,21.0,272.59
20180503-11,2.75,190.0,1008.3,294.05,25.0,273.45
20180503-12,2.77,200.0,1008.6,293.15,27.0,273.73
20180503-13,2.17,157.0,1008.8,287.85,47.0,276.73
20180503-14,2.66,138.0,1008.6,292.35,29.0,274.02
20180503-15,3.36,148.0,1008.3,291.85,31.0,274.51
20180503-16,2.82,135.0,1008.3,290.35,36.0,275.26
20180503-17,2.7,129.0,1008.1,289.85,40.0,276.29
20180503-18,1.92,116.0,1008.2,288.95,43.0,276.49
20180503-19,2.2,66.0,1008.0,287.35,47.0,276.27
20180503-20,1.84,57.0,1007.8,286.55,49.0,276.12
20180503-21,2.57,45.0,1007.2,286.45,50.0,276.31
20180503-22,2.04,67.0,1007.4,286.45,53.0,277.14
20180503-23,2.12,68.0,1007.3,288.15,51.0,278.18
20180504-0,1.72,23.0,1007.1,289.95,46.0,278.37
20180504-1,2.47,43.0,1006.6,291.35,44.0,279.02
20180504-2,1.2,313.0,1006.2,292.95,40.0,279.1
20180504-3,2.2,149.0,1005.4,294.75,37.0,279.61
20180504-4,2.34,192.0,1004.4,296.15,38.0,281.26
20180504-5,2.38,130.0,1003.1,297.15,34.0,280.53
20180504-6,3.48,156.0,1002.2,298.45,32.0,280.8
20180504-7,2.82,175.0,1001.1,299.55,30.0,280.83
20180504-8,3.45,182.0,1000.6,300.45,30.0,281.62
20180504-9,4.06,171.0,1000.0,299.95,29.0,280.69
20180504-10,3.19,177.0,1000.0,298.75,35.0,282.38
20180504-11,3.71,203.0,1000.6,298.05,35.0,281.76
20180504-12,2.11,176.0,1000.7,295.35,46.0,283.34
20180504-13,2.92,141.0,1000.9,296.55,43.0,283.44
20180504-14,2.36,134.0,1001.1,296.75,44.0,283.96
20180504-15,2.33,64.0,1000.8,296.35,46.0,284.26
20180504-16,2.49,4.0,1001.3,294.05,54.0,284.52
20180504-17,2.58,86.0,1001.1,294.75,50.0,284.03
20180504-18,2.58,26.0,1001.4,293.05,56.0,284.13
20180504-19,2.42,348.0,1001.8,291.75,61.0,284.18
20180504-20,2.75,345.0,1002.3,292.05,58.0,283.71
20180504-21,3.01,11.0,1002.8,291.75,60.0,283.93
20180504-22,2.43,6.0,1003.2,291.95,59.0,283.87
20180504-23,1.76,344.0,1003.6,293.45,56.0,284.5
20180505-0,5.05,16.0,1004.2,295.85,34.0,279.37
20180505-1,4.78,13.0,1005.1,296.45,32.0,279.03
20180505-2,5.82,44.0,1005.2,296.75,26.0,276.33
20180505-3,6.14,30.0,1005.4,298.15,22.0,275.19
20180505-4,5.59,45.0,1004.9,298.65,20.0,274.28
20180505-5,5.31,44.0,1004.5,298.15,19.0,273.15
20180505-6,5.88,15.0,1004.6,297.65,16.0,270.39
20180505-7,6.7,27.0,1004.4,297.55,17.0,271.13
20180505-8,7.68,18.0,1004.3,297.05,23.0,274.87
20180505-9,4.96,22.0,1004.1,296.15,28.0,276.86
20180505-10,3.82,25.0,1004.0,296.15,30.0,277.84
20180505-11,2.01,6.0,1005.0,294.55,35.0,278.63
20180505-12,2.27,67.0,1005.8,295.45,33.0,278.59
20180505-13,3.91,155.0,1006.8,294.05,32.0,276.9
20180505-14,2.57,151.0,1007.3,294.25,32.0,277.08
20180505-15,2.41,170.0,1007.4,293.05,37.0,278.08
20180505-16,0.88,209.0,1007.5,289.25,52.0,279.48
20180505-17,1.21,30.0,1007.5,287.65,63.0,280.75
20180505-18,1.76,310.0,1007.2,288.05,60.0,280.42
20180505-19,2.42,359.0,1006.8,286.25,67.0,280.31
20180505-20,1.48,295.0,1007.0,285.25,75.0,280.99
20180505-21,1.07,316.0,1007.0,284.75,80.0,281.44
20180505-22,2.46,344.0,1007.0,286.85,69.0,281.32
20180505-23,2.83,4.0,1007.3,289.15,60.0,281.47
20180506-0,1.99,334.0,1007.6,292.15,50.0,281.61
20180506-1,1.36,355.0,1007.4,294.85,40.0,280.83
20180506-2,1.5,309.0,1007.1,295.85,35.0,279.79
20180506-3,1.22,280.0,1006.6,297.75,33.0,280.63
20180506-4,1.19,211.0,1005.5,299.55,30.0,280.83
20180506-5,2.83,157.0,1004.0,300.65,25.0,279.15
20180506-6,2.59,164.0,1003.2,301.15,23.0,278.38
20180506-7,2.99,185.0,1002.4,301.15,20.0,276.39
20180506-8,4.18,179.0,1001.9,300.85,24.0,278.73
20180506-9,4.08,218.0,1001.8,300.25,29.0,280.95
20180506-10,4.44,204.0,1001.9,299.45,29.0,280.25
20180506-11,3.18,211.0,1002.2,297.85,33.0,280.72
20180506-12,2.66,198.0,1002.4,296.75,32.0,279.3
20180506-13,1.89,164.0,1002.7,294.75,41.0,281.1
20180506-14,2.27,176.0,1002.8,294.15,48.0,282.86
20180506-15,2.76,161.0,1002.9,294.45,51.0,284.04
20180506-16,1.04,171.0,1003.0,290.35,72.0,285.32
20180506-17,1.49,179.0,1003.1,290.85,70.0,285.38
20180506-18,1.13,344.0,1003.5,289.85,74.0,285.25
20180506-19,2.99,45.0,1004.1,291.65,62.0,284.32
20180506-20,2.33,24.0,1004.6,290.65,63.0,283.61
20180506-21,2.6,352.0,1005.0,288.45,69.0,282.85
20180506-22,2.21,355.0,1005.8,289.25,66.0,282.96
20180506-23,2.08,335.0,1006.6,291.55,56.0,282.72
20180507-0,2.41,7.0,1007.5,294.45,47.0,282.83
20180507-1,2.49,49.0,1007.9,296.75,42.0,283.27
20180507-2,5.08,107.0,1008.2,298.05,24.0,276.33
20180507-3,3.75,129.0,1008.4,299.45,24.0,277.53
20180507-4,4.35,152.0,1008.2,299.75,31.0,281.49
20180507-5,3.88,183.0,1007.7,299.45,39.0,284.62
20180507-6,4.0,150.0,1007.4,299.35,40.0,284.91
20180507-7,3.24,175.0,1006.8,299.85,41.0,285.73
20180507-8,5.07,163.0,1006.5,299.65,36.0,283.6
20180507-9,5.78,160.0,1006.4,298.85,31.0,280.69
20180507-10,4.22,185.0,1006.6,297.95,33.0,280.81
20180507-11,4.42,186.0,1007.5,296.05,24.0,274.61
20180507-12,4.07,185.0,1008.5,294.75,22.0,272.29
20180507-13,2.37,176.0,1009.8,292.55,31.0,275.13
20180507-14,4.25,166.0,1010.4,291.85,31.0,274.51
20180507-15,4.3,157.0,1011.1,291.45,32.0,274.6
20180507-16,4.03,147.0,1011.7,291.15,33.0,274.76
20180507-17,2.86,154.0,1012.6,290.35,34.0,274.46
20180507-18,1.11,126.0,1012.9,286.25,57.0,277.98
20180507-19,0.45,263.0,1012.9,284.95,70.0,279.7
20180507-20,1.93,25.0,1013.4,284.75,65.0,278.44
20180507-21,1.79,53.0,1013.5,288.95,48.0,278.05
20180507-22,1.4,72.0,1014.3,289.55,42.0,276.7
20180507-23,1.35,43.0,1014.7,290.75,40.0,277.11
20180508-0,1.66,76.0,1015.1,292.45,37.0,277.54
20180508-1,1.72,132.0,1015.2,294.55,30.0,276.43
20180508-2,2.58,181.0,1014.9,295.65,26.0,275.38
20180508-3,3.15,201.0,1014.9,296.95,22.0,274.17
20180508-4,4.13,175.0,1014.2,297.45,24.0,275.81
20180508-5,3.77,174.0,1013.7,298.15,24.0,276.41
20180508-6,3.33,198.0,1013.2,298.85,24.0,277.02
20180508-7,5.03,154.0,1012.6,298.75,25.0,277.51
20180508-8,3.9,166.0,1012.1,298.65,27.0,278.52
20180508-9,3.46,180.0,1012.1,298.25,27.0,278.17
20180508-10,2.69,219.0,1012.5,296.85,28.0,277.47
20180508-11,2.08,176.0,1013.0,295.25,33.0,278.41
20180508-12,4.94,152.0,1014.0,295.05,31.0,277.34
20180508-13,5.3,174.0,1014.7,293.95,31.0,276.37
20180508-14,3.37,179.0,1015.3,292.55,33.0,276.01
20180508-15,2.23,179.0,1015.6,291.45,36.0,276.25
20180508-16,2.24,180.0,1015.8,289.35,44.0,277.18
20180508-17,2.23,124.0,1015.9,288.05,51.0,278.08
20180508-18,3.6,97.0,1015.7,290.15,42.0,277.25
20180508-19,3.86,111.0,1015.9,289.55,42.0,276.7
20180508-20,1.35,110.0,1016.4,287.55,52.0,277.89
20180508-21,2.29,82.0,1016.7,288.25,49.0,277.7
20180508-22,1.77,75.0,1017.1,288.65,49.0,278.07
20180508-23,1.79,100.0,1017.5,289.85,46.0,278.27
20180509-0,1.75,121.0,1017.7,291.65,40.0,277.92
20180509-1,1.85,117.0,1017.8,293.15,37.0,278.17
20180509-2,2.04,123.0,1017.6,294.85,33.0,278.05
20180509-3,2.74,165.0,1016.9,296.65,32.0,279.21
20180509-4,2.11,185.0,1016.1,298.65,30.0,280.04
20180509-5,4.5,182.0,1015.0,299.65,28.0,279.92
20180509-6,4.77,179.0,1014.4,300.55,27.0,280.17
20180509-7,4.79,187.0,1013.6,300.55,26.0,279.63
20180509-8,4.07,185.0,1013.1,300.65,26.0,279.71
20180509-9,3.9,191.0,1013.1,300.15,27.0,279.83
20180509-10,3.85,195.0,1013.1,298.95,29.0,279.81
20180509-11,3.0,181.0,1013.1,297.75,31.0,279.72
20180509-12,2.02,179.0,1013.3,295.25,37.0,280.06
20180509-13,1.71,137.0,1014.0,294.05,42.0,280.81
20180509-14,2.78,139.0,1014.0,296.55,33.0,279.56
20180509-15,2.27,117.0,1013.9,295.05,38.0,280.26
20180509-16,3.33,145.0,1013.7,293.65,46.0,281.78
20180509-17,3.51,134.0,1013.2,293.15,48.0,281.94
20180509-18,3.13,145.0,1013.0,292.45,51.0,282.18
20180509-19,2.31,130.0,1012.7,291.75,54.0,282.37
20180509-20,1.84,80.0,1012.7,290.85,58.0,282.58
20180509-21,1.57,78.0,1012.8,290.75,59.0,282.73
20180509-22,2.14,116.0,1013.0,290.95,59.0,282.92
20180509-23,1.79,55.0,1013.2,291.85,57.0,283.26
20180510-0,1.86,58.0,1013.4,292.75,54.0,283.31
20180510-1,1.67,359.0,1013.7,294.85,48.0,283.51
20180510-2,1.64,121.0,1013.1,295.75,47.0,284.03
20180510-3,1.89,106.0,1013.0,297.25,46.0,285.09
20180510-4,2.18,161.0,1012.3,297.95,46.0,285.73
20180510-5,2.42,162.0,1011.5,299.05,42.0,285.37
20180510-6,3.53,147.0,1010.6,300.25,41.0,286.1
20180510-7,3.82,136.0,1009.6,300.05,41.0,285.91
20180510-8,3.25,132.0,1009.3,300.35,41.0,286.19
20180510-9,4.02,175.0,1009.0,299.95,42.0,286.19
20180510-10,4.31,164.0,1008.7,298.95,45.0,286.32
20180510-11,3.46,173.0,1009.1,298.15,48.0,286.56
20180510-12,2.46,160.0,1009.2,296.85,50.0,285.98
20180510-13,2.06,171.0,1009.9,297.15,50.0,286.25
20180510-14,2.37,153.0,1010.1,297.45,49.0,286.23
20180510-15,3.21,147.0,1010.0,296.95,51.0,286.37
20180510-16,3.32,145.0,1009.5,295.95,55.0,286.58
20180510-17,2.59,136.0,1008.7,295.75,54.0,286.11
20180510-18,2.83,145.0,1008.5,294.95,57.0,286.18
20180510-19,3.72,140.0,1008.0,294.35,56.0,285.35
20180510-20,2.19,133.0,1008.0,293.95,57.0,285.24
20180510-21,1.66,85.0,1007.4,293.85,57.0,285.15
20180510-22,3.51,150.0,1007.8,293.85,57.0,285.15
20180510-23,2.3,137.0,1008.5,293.65,60.0,285.73
20180511-0,2.43,111.0,1008.6,294.05,59.0,285.85
20180511-1,3.06,128.0,1008.4,294.15,57.0,285.43
20180511-2,4.22,115.0,1008.3,294.25,56.0,285.26
20180511-3,2.0,103.0,1008.0,293.55,62.0,286.13
20180511-4,2.28,146.0,1007.7,293.65,64.0,286.71
20180511-5,2.51,132.0,1007.4,293.85,61.0,286.17
20180511-6,3.04,159.0,1007.0,294.35,63.0,287.13
20180511-7,2.09,124.0,1006.1,295.15,61.0,287.4
20180511-8,2.22,102.0,1005.7,295.35,58.0,286.82
20180511-9,2.91,107.0,1005.5,294.95,58.0,286.44
20180511-10,2.88,107.0,1005.4,294.85,61.0,287.12
20180511-11,3.13,87.0,1005.5,294.55,62.0,287.08
20180511-12,3.08,97.0,1005.7,294.25,61.0,286.55
20180511-13,1.46,118.0,1006.4,294.15,62.0,286.7
20180511-14,0.76,157.0,1006.6,293.25,70.0,287.69
20180511-15,3.16,69.0,1006.4,292.55,75.0,288.07
20180511-16,4.25,90.0,1006.2,292.05,81.0,288.77
20180511-17,5.06,104.0,1005.8,291.65,85.0,289.12
20180511-18,3.96,110.0,1005.4,291.15,87.0,288.98
20180511-19,2.67,96.0,1004.9,290.75,90.0,289.11
20180511-20,3.18,93.0,1004.4,290.55,91.0,289.09
20180511-21,2.87,114.0,1004.5,289.95,91.0,288.49
20180511-22,2.58,94.0,1004.6,289.95,91.0,288.49
20180511-23,2.41,87.0,1005.0,290.05,90.0,288.42
20180512-0,1.68,105.0,1005.0,290.45,89.0,288.64
20180512-1,2.15,145.0,1004.6,291.95,83.0,289.04
20180512-2,1.82,101.0,1004.5,293.35,74.0,288.64
20180512-3,1.95,105.0,1004.1,295.15,67.0,288.84
20180512-4,2.43,157.0,1003.2,296.05,63.0,288.75
20180512-5,2.02,109.0,1002.0,297.25,59.0,288.88
20180512-6,2.31,133.0,1000.6,298.05,57.0,289.1
20180512-7,3.25,192.0,999.4,298.25,54.0,288.45
20180512-8,3.29,153.0,999.6,298.35,55.0,288.83
20180512-9,1.74,179.0,999.9,298.15,55.0,288.64
20180512-10,2.36,75.0,999.8,296.75,66.0,290.14
20180512-11,5.82,355.0,1001.1,289.75,78.0,285.95
20180512-12,1.32,9.0,1001.6,290.75,71.0,285.5
20180512-13,2.25,124.0,1002.1,291.85,65.0,285.22
20180512-14,1.12,236.0,1002.3,290.05,76.0,285.84
20180512-15,2.21,161.0,1003.0,290.55,75.0,286.13
20180512-16,1.67,189.0,1002.5,290.15,74.0,285.54
20180512-17,1.22,236.0,1002.0,289.85,74.0,285.25
20180512-18,2.95,24.0,1001.9,289.45,88.0,287.48
20180512-19,2.52,26.0,1001.6,289.05,89.0,287.26
20180512-20,1.96,12.0,1001.5,288.45,91.0,287.01
20180512-21,1.83,337.0,1001.4,286.65,97.0,286.19
20180512-22,1.09,314.0,1001.5,287.65,95.0,286.87
20180512-23,1.19,290.0,1001.9,289.65,83.0,286.79
20180513-0,2.26,43.0,1001.8,291.95,67.0,285.77
20180513-1,1.32,79.0,1002.0,294.75,54.0,285.18
20180513-2,2.25,135.0,1002.0,296.15,50.0,285.33
20180513-3,1.83,149.0,1001.6,297.65,44.0,284.79
20180513-4,2.67,174.0,1000.9,299.25,42.0,285.55
20180513-5,2.2,127.0,1000.0,299.55,43.0,286.18
20180513-6,2.78,158.0,999.3,301.85,35.0,285.15
20180513-7,4.87,164.0,998.0,301.65,35.0,284.97
20180513-8,5.0,167.0,997.8,302.65,35.0,285.86
20180513-9,4.63,178.0,997.5,301.45,39.0,286.42
20180513-10,3.04,182.0,997.5,300.75,41.0,286.55
20180513-11,5.05,138.0,997.7,299.45,53.0,289.29
20180513-12,4.05,117.0,998.2,298.35,59.0,289.92
20180513-13,3.59,142.0,998.7,297.75,62.0,290.12
20180513-14,3.72,135.0,998.7,297.35,63.0,289.99
20180513-15,3.94,119.0,998.2,296.45,66.0,289.85
20180513-16,3.94,138.0,998.0,295.65,67.0,289.32
20180513-17,4.01,139.0,997.4,295.55,64.0,288.52
20180513-18,2.3,129.0,997.1,295.55,63.0,288.27
20180513-19,2.81,108.0,996.7,295.25,63.0,287.99
20180513-20,1.14,71.0,996.7,294.95,67.0,288.65
20180513-21,1.58,63.0,996.9,294.85,69.0,289.01
20180513-22,1.96,108.0,997.3,294.95,70.0,289.32
20180513-23,2.72,119.0,997.7,295.25,68.0,289.16
20180514-0,1.47,91.0,998.1,296.15,67.0,289.8
20180514-1,2.17,87.0,998.1,297.25,66.0,290.62
20180514-2,2.4,21.0,997.8,299.55,59.0,291.05
20180514-3,1.65,30.0,997.4,301.05,58.0,292.19
20180514-4,2.96,155.0,996.6,301.95,57.0,292.77
20180514-5,2.61,116.0,995.8,302.45,56.0,292.96
20180514-6,3.5,124.0,995.0,303.75,53.0,293.3
20180514-7,4.64,155.0,994.2,305.25,47.0,292.78
20180514-8,4.47,172.0,993.8,305.75,45.0,292.55
20180514-9,3.63,182.0,993.5,305.65,46.0,292.81
20180514-10,3.16,181.0,993.3,305.15,48.0,293.02
20180514-11,4.24,189.0,993.8,303.95,47.0,291.58
20180514-12,2.43,184.0,994.2,302.15,53.0,291.8
20180514-13,2.93,150.0,994.8,301.65,53.0,291.34
20180514-14,2.51,199.0,995.3,300.45,56.0,291.08
20180514-15,3.57,175.0,995.5,299.85,53.0,289.66
20180514-16,3.24,180.0,995.6,299.25,55.0,289.67
20180514-17,3.75,153.0,995.3,298.55,57.0,289.57
20180514-18,3.02,134.0,995.4,297.85,60.0,289.7
20180514-19,1.73,120.0,995.4,296.15,65.0,289.33
20180514-20,2.51,93.0,995.3,295.95,67.0,289.61
20180514-21,3.7,89.0,995.8,295.55,70.0,289.9
20180514-22,3.3,104.0,996.2,296.35,68.0,290.22
20180514-23,2.19,130.0,996.7,297.25,67.0,290.85
20180515-0,2.67,141.0,997.1,299.35,62.0,291.64
20180515-1,2.45,132.0,996.9,299.75,63.0,292.27
20180515-2,2.31,168.0,996.9,301.05,60.0,292.73
20180515-3,3.26,155.0,996.8,300.25,63.0,292.74
20180515-4,4.33,141.0,996.8,300.85,60.0,292.54
20180515-5,3.48,152.0,996.1,301.25,62.0,293.44
20180515-6,3.0,144.0,995.4,301.55,61.0,293.47
20180515-7,2.51,136.0,994.1,302.75,59.0,294.07
20180515-8,3.55,153.0,994.0,302.35,62.0,294.48
20180515-9,2.02,219.0,993.9,300.65,74.0,295.7
20180515-10,0.67,246.0,993.9,297.35,95.0,296.51
20180515-11,1.51,48.0,994.2,298.15,89.0,296.25
20180515-12,4.87,132.0,994.8,298.25,90.0,296.53
20180515-13,3.75,132.0,995.7,296.75,89.0,294.87
20180515-14,1.32,200.0,994.7,296.15,92.0,294.8
20180515-15,2.36,80.0,994.7,296.55,93.0,295.38
20180515-16,3.69,106.0,994.8,296.15,95.0,295.32
20180515-17,4.43,105.0,994.5,295.55,94.0,294.55
20180515-18,3.34,128.0,994.1,295.05,95.0,294.23
20180515-19,4.1,139.0,994.2,294.65,91.0,293.14
20180515-20,3.01,118.0,993.7,294.45,92.0,293.12
20180515-21,2.17,163.0,993.8,294.15,93.0,292.99
20180515-22,1.18,167.0,993.9,294.25,92.0,292.92
20180515-23,1.47,209.0,994.6,294.65,92.0,293.32
20180516-0,2.25,164.0,995.3,295.45,88.0,293.4
20180516-1,2.07,166.0,995.6,296.05,85.0,293.44
20180516-2,1.67,148.0,995.8,296.95,82.0,293.75
20180516-3,2.31,72.0,995.5,298.75,77.0,294.5
20180516-4,1.28,116.0,995.4,299.35,69.0,293.33
20180516-5,2.28,153.0,994.9,300.75,67.0,294.2
20180516-6,2.33,174.0,994.8,301.25,66.0,294.44
20180516-7,1.57,207.0,994.1,302.05,62.0,294.2
20180516-8,2.47,142.0,993.5,302.25,60.0,293.86
20180516-9,3.01,113.0,993.9,301.95,61.0,293.84
20180516-10,3.81,158.0,995.0,301.45,62.0,293.63
20180516-11,3.3,158.0,995.3,300.05,68.0,293.77
20180516-12,1.98,102.0,996.0,300.05,68.0,293.77
20180516-13,2.06,75.0,997.4,299.95,70.0,294.13
20180516-14,2.98,71.0,997.9,299.95,71.0,294.36
20180516-15,3.53,96.0,998.1,299.65,73.0,294.52
20180516-16,5.49,36.0,998.8,296.95,89.0,295.06
20180516-17,2.06,342.0,999.0,295.05,97.0,294.56
20180516-18,0.94,258.0,998.7,294.75,98.0,294.43
20180516-19,1.23,258.0,999.1,294.75,99.0,294.59
20180516-20,0.62,189.0,998.8,294.85,99.0,294.69
20180516-21,2.6,173.0,999.2,295.35,96.0,294.69
20180516-22,3.22,165.0,999.8,295.05,92.0,293.71
20180516-23,2.08,170.0,1000.3,295.35,89.0,293.48
20180517-0,1.95,205.0,1000.5,296.05,86.0,293.63
20180517-1,1.79,182.0,1001.0,296.55,81.0,293.16
20180517-2,1.71,300.0,1002.5,295.25,91.0,293.74
20180517-3,4.79,42.0,1002.2,293.35,85.0,290.79
20180517-4,5.28,17.0,1002.1,293.65,77.0,289.54
20180517-5,2.75,342.0,1001.8,294.15,71.0,288.77
20180517-6,2.41,307.0,1001.9,293.85,75.0,289.33
20180517-7,2.51,319.0,1001.4,294.45,71.0,289.06
20180517-8,1.82,319.0,1001.0,296.05,64.0,288.99
20180517-9,2.06,334.0,1001.1,297.05,59.0,288.69
20180517-10,1.3,338.0,1001.6,296.25,60.0,288.19
20180517-11,1.31,279.0,1002.0,295.15,70.0,289.52
20180517-12,0.94,271.0,1002.5,294.55,74.0,289.8
20180517-13,0.84,258.0,1002.9,294.05,84.0,291.29
20180517-14,1.39,313.0,1003.6,294.65,70.0,289.04
20180517-15,1.32,295.0,1003.3,293.25,85.0,290.69
20180517-16,1.51,355.0,1003.4,293.75,80.0,290.23
20180517-17,1.8,356.0,1003.5,293.25,87.0,291.05
20180517-18,1.17,330.0,1003.8,293.25,83.0,290.32
20180517-19,1.81,351.0,1004.1,293.25,73.0,288.33
20180517-20,3.38,24.0,1004.4,293.45,67.0,287.21
20180517-21,2.6,29.0,1004.9,293.45,65.0,286.75
20180517-22,2.91,15.0,1005.9,293.45,63.0,286.28
20180517-23,3.63,19.0,1006.6,293.85,60.0,285.92
20180518-0,4.35,31.0,1007.4,294.75,57.0,285.99
20180518-1,4.65,45.0,1007.8,296.45,50.0,285.6
20180518-2,4.24,36.0,1007.8,298.75,43.0,285.45
20180518-3,2.8,61.0,1007.7,299.55,43.0,286.18
20180518-4,2.78,65.0,1007.3,299.65,43.0,286.27
20180518-5,2.61,117.0,1006.7,301.75,37.0,285.9
20180518-6,1.42,48.0,1006.1,302.45,34.0,285.25
20180518-7,4.36,165.0,1005.6,302.35,36.0,286.02
20180518-8,4.59,168.0,1005.3,302.25,37.0,286.35
20180518-9,4.08,168.0,1005.2,301.55,40.0,286.9
20180518-10,4.64,159.0,1005.4,300.65,42.0,286.82
20180518-11,4.05,160.0,1006.2,299.05,48.0,287.39
20180518-12,2.8,160.0,1007.1,297.05,54.0,287.33
20180518-13,2.95,182.0,1008.1,297.15,53.0,287.14
20180518-14,2.21,182.0,1008.8,295.35,56.0,286.29
20180518-15,3.44,176.0,1009.8,295.25,53.0,285.36
20180518-16,3.23,177.0,1010.3,294.95,52.0,284.8
20180518-17,2.47,140.0,1010.5,294.55,51.0,284.14
20180518-18,4.29,105.0,1010.5,293.15,57.0,284.49
20180518-19,2.6,109.0,1010.5,292.75,58.0,284.37
20180518-20,2.78,98.0,1010.5,292.25,59.0,284.15
20180518-21,1.52,71.0,1010.9,291.35,62.0,284.04
20180518-22,1.67,68.0,1011.3,291.95,61.0,284.37
20180518-23,1.76,59.0,1011.7,292.95,59.0,284.81
20180519-0,2.03,101.0,1011.7,294.35,54.0,284.8
20180519-1,2.62,109.0,1011.1,296.05,50.0,285.23
20180519-2,1.84,108.0,1011.2,297.95,47.0,286.06
20180519-3,2.03,134.0,1010.9,298.95,44.0,285.98
20180519-4,2.78,144.0,1010.1,300.45,38.0,285.13
20180519-5,5.07,144.0,1009.2,301.05,34.0,284.0
20180519-6,4.74,167.0,1008.7,301.35,28.0,281.4
20180519-7,5.06,159.0,1008.4,299.75,31.0,281.49
20180519-8,3.86,146.0,1008.2,299.75,33.0,282.41
20180519-9,3.67,153.0,1008.6,299.05,34.0,282.22
20180519-10,6.58,170.0,1009.1,297.75,40.0,283.46
20180519-11,4.84,224.0,1010.6,293.35,62.0,285.94
20180519-12,2.09,259.0,1011.1,291.55,75.0,287.1
20180519-13,2.65,297.0,1011.7,291.05,85.0,288.53
20180519-14,1.6,261.0,1011.5,291.05,79.0,287.41
20180519-15,0.98,307.0,1011.4,291.35,75.0,286.91
20180519-16,1.22,354.0,1011.7,290.95,78.0,287.11
20180519-17,1.0,340.0,1011.8,290.75,85.0,288.23
20180519-18,1.15,183.0,1011.8,290.95,78.0,287.11
20180519-19,1.81,186.0,1012.1,291.05,82.0,287.98
20180519-20,1.8,172.0,1011.9,291.15,85.0,288.63
20180519-21,3.71,147.0,1012.1,291.15,83.0,288.26
20180519-22,3.64,142.0,1012.8,290.55,85.0,288.04
20180519-23,4.16,149.0,1013.2,290.55,87.0,288.39
20180520-0,3.48,136.0,1013.9,290.65,87.0,288.49
20180520-1,3.63,149.0,1014.3,290.55,82.0,287.49
20180520-2,3.45,149.0,1014.6,290.45,75.0,286.03
20180520-3,3.05,156.0,1015.0,290.35,78.0,286.53
20180520-4,1.82,133.0,1015.0,290.15,78.0,286.34
20180520-5,3.07,94.0,1014.6,289.75,87.0,287.61
20180520-6,0.73,69.0,1014.3,290.65,82.0,287.58
20180520-7,0.99,79.0,1013.7,291.65,63.0,284.56
20180520-8,1.83,101.0,1013.4,291.85,63.0,284.75
20180520-9,2.06,70.0,1013.3,291.75,65.0,285.13
20180520-10,2.23,120.0,1013.0,291.75,67.0,285.58
20180520-11,2.3,65.0,1013.6,291.55,69.0,285.84
20180520-12,2.17,30.0,1013.8,291.35,69.0,285.64
20180520-13,1.92,347.0,1014.3,290.55,75.0,286.13
20180520-14,1.66,346.0,1014.2,290.25,78.0,286.43
20180520-15,1.53,336.0,1013.9,290.05,79.0,286.43
20180520-16,2.04,343.0,1013.9,289.75,86.0,287.43
20180520-17,1.95,353.0,1013.8,289.55,89.0,287.76
20180520-18,1.01,336.0,1013.5,289.55,89.0,287.76
20180520-19,0.92,62.0,1013.0,289.75,90.0,288.12
20180520-20,2.54,157.0,1013.7,289.85,86.0,287.53
20180520-21,2.71,101.0,1013.3,288.35,99.0,288.2
20180520-22,3.64,109.0,1013.2,288.05,100.0,288.05
20180520-23,2.74,105.0,1013.2,288.45,98.0,288.14
20180521-0,2.22,115.0,1013.4,289.05,95.0,288.26
20180521-1,3.29,142.0,1013.1,289.55,94.0,288.59
20180521-2,3.44,155.0,1013.0,290.35,91.0,288.89
20180521-3,3.6,127.0,1013.2,290.45,90.0,288.82
20180521-4,2.94,144.0,1013.0,290.75,89.0,288.94
20180521-5,3.59,146.0,1012.2,291.85,85.0,289.31
20180521-6,5.05,157.0,1011.6,291.45,84.0,288.74
20180521-7,4.17,130.0,1010.9,291.95,72.0,286.87
20180521-8,3.09,123.0,1010.4,292.05,72.0,286.96
20180521-9,2.13,227.0,1010.1,291.25,80.0,287.79
20180521-10,1.23,215.0,1010.1,290.95,85.0,288.43
20180521-11,1.36,215.0,1010.4,290.65,85.0,288.13
20180521-12,1.34,347.0,1010.3,290.25,92.0,288.96
20180521-13,1.35,337.0,1010.5,289.55,94.0,288.59
20180521-14,0.85,341.0,1010.2,289.65,94.0,288.69
20180521-15,1.7,342.0,1010.4,289.65,92.0,288.36
20180521-16,1.79,346.0,1010.4,289.15,95.0,288.36
20180521-17,1.19,325.0,1009.7,288.35,97.0,287.88
20180521-18,0.72,343.0,1009.3,287.95,97.0,287.48
20180521-19,0.64,279.0,1009.0,287.65,98.0,287.34
20180521-20,1.27,353.0,1008.9,287.85,99.0,287.7
20180521-21,1.12,274.0,1009.2,288.05,98.0,287.74
20180521-22,1.85,282.0,1009.2,288.15,98.0,287.84
20180521-23,2.55,354.0,1009.7,288.65,91.0,287.21
20180522-0,1.24,260.0,1010.3,288.65,93.0,287.54
20180522-1,1.41,199.0,1009.7,290.65,78.0,286.82
20180522-2,1.89,263.0,1008.5,294.05,48.0,282.77
20180522-3,2.79,300.0,1007.6,297.05,29.0,278.15
20180522-4,7.72,280.0,1006.8,297.65,14.0,268.6
20180522-5,7.4,289.0,1006.9,298.35,13.0,268.18
20180522-6,6.76,313.0,1006.2,299.15,12.0,267.76
