data-time,wind,dir,slp,t2,rh2,td2
20180804-12,1.77,141.0,999.9,305.35,68.0,298.85
20180804-13,0.99,91.0,1000.5,305.05,67.0,298.31
20180804-14,1.52,118.0,1001.3,304.65,72.0,299.12
20180804-15,2.35,144.0,1001.8,304.45,72.0,298.92
20180804-16,2.35,129.0,1001.9,304.25,72.0,298.73
20180804-17,1.37,116.0,1002.1,303.75,77.0,299.36
20180804-18,0.65,78.0,1002.0,302.65,82.0,299.33
20180804-19,1.36,120.0,1002.2,302.35,81.0,298.83
20180804-20,1.55,102.0,1002.7,302.65,81.0,299.12
20180804-21,1.25,91.0,1003.0,302.25,82.0,298.94
20180804-22,1.52,136.0,1003.4,301.75,84.0,298.84
20180804-23,1.6,129.0,1003.7,302.15,85.0,299.43
20180805-0,1.36,84.0,1004.0,303.35,82.0,300.01
20180805-1,1.45,85.0,1004.0,304.35,78.0,300.16
20180805-2,1.13,84.0,1004.3,304.95,70.0,298.94
20180805-3,2.03,107.0,1004.0,306.05,67.0,299.27
20180805-4,3.18,115.0,1003.3,307.35,59.0,298.41
20180805-5,1.95,116.0,1002.7,307.75,57.0,298.22
20180805-6,2.15,109.0,1002.4,307.65,60.0,298.97
20180805-7,4.17,158.0,1002.0,308.15,58.0,298.88
20180805-8,6.28,159.0,1002.2,305.15,70.0,299.13
20180805-9,5.62,161.0,1002.4,304.35,77.0,299.94
20180805-10,3.5,161.0,1002.9,303.15,83.0,300.02
20180805-11,2.24,142.0,1002.9,302.75,83.0,299.63
20180805-12,1.05,80.0,1003.6,302.55,84.0,299.63
20180805-13,3.4,117.0,1004.2,302.25,82.0,298.94
20180805-14,2.19,119.0,1004.3,301.75,82.0,298.45
20180805-15,2.76,151.0,1004.5,301.65,77.0,297.32
20180805-16,2.12,155.0,1004.5,300.75,75.0,296.02
20180805-17,1.97,173.0,1005.2,300.25,72.0,294.87
20180805-18,0.77,129.0,1004.4,299.35,81.0,295.9
20180805-19,0.94,169.0,1004.1,298.45,88.0,296.36
20180805-20,1.46,242.0,1004.2,298.65,87.0,296.37
20180805-21,1.75,342.0,1004.2,298.95,83.0,295.9
20180805-22,1.99,328.0,1003.7,299.45,81.0,296.0
20180805-23,2.56,192.0,1004.0,298.85,83.0,295.81
20180806-0,3.85,187.0,1005.1,296.45,96.0,295.79
20180806-1,3.14,338.0,1004.1,295.45,97.0,294.96
20180806-2,3.83,311.0,1004.0,297.55,87.0,295.29
20180806-3,2.1,325.0,1004.0,298.75,85.0,296.09
20180806-4,1.0,42.0,1003.8,299.85,78.0,295.78
20180806-5,0.96,13.0,1003.0,300.65,77.0,296.35
20180806-6,0.5,75.0,1002.7,300.25,78.0,296.17
20180806-7,1.68,117.0,1002.1,299.75,82.0,296.49
20180806-8,0.67,108.0,1001.8,300.15,82.0,296.88
20180806-9,0.43,92.0,1001.6,300.65,78.0,296.56
20180806-10,0.69,64.0,1001.2,300.15,81.0,296.68
20180806-11,0.8,60.0,1001.0,299.95,88.0,297.84
20180806-12,0.85,7.0,1001.5,299.95,86.0,297.46
20180806-13,1.19,16.0,1002.1,300.05,86.0,297.56
20180806-14,1.69,14.0,1002.2,299.95,85.0,297.27
20180806-15,0.78,14.0,1002.1,299.75,85.0,297.08
20180806-16,1.9,5.0,1002.3,299.55,87.0,297.26
20180806-17,2.16,8.0,1002.0,299.45,88.0,297.35
20180806-18,1.12,25.0,1001.8,299.45,88.0,297.35
20180806-19,1.1,7.0,1001.4,299.35,89.0,297.43
20180806-20,2.55,355.0,1001.6,299.35,89.0,297.43
20180806-21,1.66,5.0,1001.6,299.05,90.0,297.32
20180806-22,1.15,352.0,1001.9,299.15,91.0,297.6
20180806-23,0.69,69.0,1002.3,299.35,90.0,297.62
20180807-0,1.03,58.0,1002.2,299.45,89.0,297.53
20180807-1,1.25,21.0,1002.3,299.85,90.0,298.11
20180807-2,1.36,25.0,1002.8,300.65,83.0,297.57
20180807-3,0.89,93.0,1002.4,300.95,82.0,297.66
20180807-4,1.65,165.0,1002.3,302.35,78.0,298.21
20180807-5,1.69,93.0,1001.4,302.85,75.0,298.05
20180807-6,0.94,60.0,1000.7,303.75,69.0,297.55
20180807-7,0.99,108.0,1000.8,304.45,68.0,297.98
20180807-8,1.16,93.0,1000.4,303.85,72.0,298.35
20180807-9,1.02,93.0,1000.2,304.45,70.0,298.46
20180807-10,0.95,100.0,1000.1,303.25,77.0,298.87
20180807-11,0.79,136.0,1000.7,302.65,83.0,299.53
20180807-12,0.78,81.0,1001.5,302.05,84.0,299.14
20180807-13,0.75,52.0,1002.1,301.85,87.0,299.52
20180807-14,0.75,62.0,1002.6,301.55,91.0,299.97
20180807-15,0.96,102.0,1001.7,300.65,96.0,299.97
20180807-16,1.23,68.0,1002.1,300.65,96.0,299.97
20180807-17,0.73,49.0,1002.1,300.55,96.0,299.87
20180807-18,1.13,49.0,1001.8,300.35,94.0,299.32
20180807-19,1.49,33.0,1001.8,299.95,90.0,298.21
20180807-20,1.56,61.0,1001.9,299.85,88.0,297.74
20180807-21,0.79,75.0,1002.2,299.85,88.0,297.74
20180807-22,1.25,23.0,1002.7,299.45,91.0,297.9
20180807-23,1.7,68.0,1002.7,298.95,95.0,298.11
20180808-0,1.21,170.0,1003.8,297.85,98.0,297.52
20180808-1,7.83,302.0,1005.4,297.55,98.0,297.22
20180808-2,0.69,101.0,1004.1,296.15,98.0,295.82
20180808-3,2.46,323.0,1004.1,297.75,95.0,296.91
20180808-4,1.66,347.0,1004.6,299.45,89.0,297.53
20180808-5,2.06,111.0,1005.0,300.45,85.0,297.76
20180808-6,1.81,108.0,1004.1,300.55,82.0,297.27
20180808-7,2.59,146.0,1004.3,300.65,83.0,297.57
20180808-8,3.17,137.0,1004.5,301.25,81.0,297.76
20180808-9,3.15,144.0,1004.4,300.45,81.0,296.98
20180808-10,1.32,120.0,1003.9,300.35,82.0,297.08
20180808-11,0.96,145.0,1004.1,299.35,88.0,297.25
20180808-12,1.14,137.0,1004.8,298.65,90.0,296.92
20180808-13,1.59,244.0,1005.5,298.75,89.0,296.84
20180808-14,1.14,83.0,1005.2,298.15,93.0,296.96
20180808-15,0.72,31.0,1005.3,297.55,96.0,296.88
20180808-16,0.73,96.0,1005.1,297.25,97.0,296.75
20180808-17,0.89,119.0,1005.1,297.05,97.0,296.55
20180808-18,0.97,61.0,1004.9,297.05,97.0,296.55
20180808-19,1.25,49.0,1004.6,296.45,97.0,295.96
20180808-20,0.23,103.0,1004.5,296.35,98.0,296.02
20180808-21,1.51,360.0,1004.8,296.65,97.0,296.16
20180808-22,1.57,330.0,1005.2,297.35,97.0,296.85
20180808-23,2.87,342.0,1005.2,299.55,89.0,297.63
20180809-0,2.69,3.0,1005.4,300.25,83.0,297.18
20180809-1,2.46,345.0,1005.2,301.35,75.0,296.6
20180809-2,1.46,18.0,1005.4,302.45,73.0,297.22
20180809-3,1.1,88.0,1005.1,303.25,71.0,297.54
20180809-4,1.89,221.0,1004.9,303.35,69.0,297.17
20180809-5,1.92,194.0,1004.1,305.45,59.0,296.62
20180809-6,2.49,148.0,1003.4,305.85,60.0,297.27
20180809-7,2.56,141.0,1002.6,304.65,70.0,298.65
20180809-8,2.79,160.0,1001.9,305.35,66.0,298.35
20180809-9,2.98,150.0,1001.7,305.15,66.0,298.16
20180809-10,2.75,154.0,1001.4,303.55,74.0,298.51
20180809-11,2.26,142.0,1001.8,302.55,79.0,298.61
20180809-12,2.38,160.0,1002.7,301.25,85.0,298.55
20180809-13,2.16,164.0,1003.5,301.05,84.0,298.16
20180809-14,1.83,162.0,1003.5,300.55,85.0,297.86
20180809-15,0.85,105.0,1003.4,299.15,93.0,297.95
20180809-16,0.89,80.0,1003.6,299.75,90.0,298.01
20180809-17,1.13,80.0,1003.4,299.45,93.0,298.25
20180809-18,1.42,172.0,1003.7,298.15,96.0,297.48
20180809-19,0.91,10.0,1003.8,298.25,96.0,297.58
20180809-20,1.32,-9999.0,-9999.0,297.95,97.0,297.45
20180809-21,0.93,100.0,1004.1,297.75,97.0,297.25
20180809-22,0.95,83.0,1004.0,297.95,97.0,297.45
20180809-23,0.53,40.0,1003.9,299.65,94.0,298.63
20180810-0,1.11,329.0,1004.3,302.35,81.0,298.83
20180810-1,2.46,360.0,1004.5,302.95,76.0,298.37
20180810-2,1.18,15.0,1004.4,303.75,70.0,297.79
20180810-3,1.72,65.0,1004.1,305.25,68.0,298.75
20180810-4,1.54,92.0,1003.6,305.65,66.0,298.64
20180810-5,3.09,166.0,1003.2,306.55,55.0,296.51
20180810-6,2.68,177.0,1003.0,307.05,56.0,297.27
20180810-7,3.22,160.0,1002.2,306.95,52.0,295.97
20180810-8,2.32,139.0,1001.7,306.85,47.0,294.25
20180810-9,3.48,160.0,1001.2,306.35,57.0,296.9
20180810-10,2.7,154.0,1001.1,305.05,55.0,295.1
20180810-11,1.58,121.0,1001.6,302.65,73.0,297.41
20180810-12,1.29,129.0,1002.1,301.95,74.0,296.96
20180810-13,1.64,123.0,1002.4,302.45,68.0,296.07
20180810-14,1.4,103.0,1002.2,301.65,75.0,296.89
20180810-15,1.27,122.0,1002.4,301.25,79.0,297.35
20180810-16,1.09,106.0,1002.4,300.95,81.0,297.46
20180810-17,1.55,111.0,1002.0,300.55,84.0,297.67
20180810-18,1.51,92.0,1001.7,300.25,87.0,297.95
20180810-19,1.72,92.0,1001.8,299.95,87.0,297.65
20180810-20,1.09,97.0,1001.7,299.45,85.0,296.78
20180810-21,1.5,102.0,1001.5,299.35,82.0,296.1
20180810-22,4.4,305.0,1001.3,298.45,89.0,296.54
20180810-23,0.66,13.0,1001.9,297.75,95.0,296.91
20180811-0,0.76,73.0,1002.0,299.45,88.0,297.35
20180811-1,1.39,109.0,1001.8,300.45,83.0,297.37
20180811-2,1.04,100.0,1001.7,300.95,83.0,297.86
20180811-3,1.08,74.0,1001.3,301.35,81.0,297.85
20180811-4,1.37,126.0,1000.8,302.35,76.0,297.78
20180811-5,1.16,86.0,999.8,302.65,76.0,298.07
20180811-6,1.51,92.0,999.1,302.75,77.0,298.39
20180811-7,2.59,116.0,998.3,302.15,77.0,297.8
20180811-8,2.63,29.0,997.9,301.15,78.0,297.04
20180811-9,7.08,306.0,998.1,298.35,90.0,296.63
20180811-10,2.38,351.0,998.0,297.75,98.0,297.42
20180811-11,1.2,98.0,998.4,298.25,97.0,297.75
20180811-12,1.6,96.0,999.0,298.25,94.0,297.24
20180811-13,1.05,49.0,999.5,297.95,95.0,297.11
20180811-14,1.12,77.0,999.9,298.05,95.0,297.21
20180811-15,1.44,34.0,999.6,298.05,95.0,297.21
20180811-16,1.04,112.0,999.8,298.05,95.0,297.21
20180811-17,0.62,90.0,999.8,298.15,95.0,297.31
20180811-18,1.0,99.0,999.4,298.05,95.0,297.21
20180811-19,1.0,81.0,999.5,297.95,96.0,297.28
20180811-20,1.58,105.0,999.4,297.65,96.0,296.98
20180811-21,2.41,106.0,999.5,297.25,96.0,296.58
20180811-22,1.92,141.0,1000.2,296.95,93.0,295.77
20180811-23,1.36,131.0,1000.7,297.05,94.0,296.04
20180812-0,1.69,112.0,1000.4,297.35,89.0,295.46
20180812-1,1.8,129.0,1000.7,297.75,87.0,295.49
20180812-2,1.74,117.0,1000.8,298.65,84.0,295.8
20180812-3,1.54,107.0,1000.7,299.45,82.0,296.2
20180812-4,1.16,114.0,1000.5,300.95,78.0,296.85
20180812-5,1.09,17.0,1000.1,302.55,73.0,297.32
20180812-6,1.56,102.0,999.4,302.75,71.0,297.06
20180812-7,1.2,89.0,999.0,303.15,72.0,297.67
20180812-8,1.3,109.0,999.1,302.45,78.0,298.31
20180812-9,0.72,54.0,999.1,302.25,81.0,298.73
20180812-10,4.2,332.0,999.5,301.05,82.0,297.76
20180812-11,1.53,130.0,999.4,299.75,94.0,298.73
20180812-12,1.07,8.0,1000.0,299.95,94.0,298.92
20180812-13,1.0,56.0,1000.7,297.55,98.0,297.22
20180812-14,1.32,96.0,1001.0,297.95,99.0,297.79
20180812-15,2.4,153.0,1001.7,298.05,94.0,297.04
20180812-16,1.78,120.0,1002.0,297.95,97.0,297.45
20180812-17,1.48,122.0,1002.2,298.15,97.0,297.65
20180812-18,2.35,120.0,1001.9,297.65,97.0,297.15
20180812-19,2.94,121.0,1001.7,297.35,97.0,296.85
20180812-20,1.51,106.0,1001.9,297.35,97.0,296.85
20180812-21,1.01,46.0,1001.9,297.25,97.0,296.75
20180812-22,1.49,96.0,1002.1,297.15,97.0,296.65
20180812-23,1.54,8.0,1002.6,297.65,95.0,296.81
20180813-0,1.56,159.0,1003.1,298.45,94.0,297.43
20180813-1,1.03,27.0,1003.3,299.15,89.0,297.23
20180813-2,2.18,347.0,1003.4,300.15,87.0,297.85
20180813-3,2.88,345.0,1003.5,300.55,86.0,298.05
20180813-4,2.18,8.0,1003.2,301.35,81.0,297.85
20180813-5,1.15,103.0,1002.7,302.15,78.0,298.02
20180813-6,1.23,37.0,1002.2,303.25,76.0,298.66
20180813-7,0.75,32.0,1001.3,303.55,74.0,298.51
20180813-8,1.06,348.0,1001.2,304.25,71.0,298.5
20180813-9,0.83,59.0,1001.3,304.35,71.0,298.6
20180813-10,0.9,101.0,1001.5,302.75,80.0,299.02
20180813-11,0.89,139.0,1002.5,301.85,90.0,300.09
20180813-12,0.86,129.0,1002.9,301.65,91.0,300.07
20180813-13,0.79,83.0,1003.6,301.65,91.0,300.07
20180813-14,1.62,101.0,1003.7,300.75,88.0,298.63
20180813-15,0.95,137.0,1003.4,299.85,88.0,297.74
20180813-16,0.7,7.0,1003.5,299.85,78.0,295.78
20180813-17,1.5,14.0,1003.3,298.15,94.0,297.14
20180813-18,0.69,75.0,1002.8,298.25,97.0,297.75
20180813-19,0.39,69.0,1002.6,298.45,94.0,297.43
20180813-20,1.55,39.0,1002.5,297.45,95.0,296.61
20180813-21,0.91,71.0,1002.8,297.75,96.0,297.08
20180813-22,0.73,234.0,1002.9,297.85,95.0,297.01
20180813-23,2.07,21.0,1003.3,298.05,97.0,297.55
20180814-0,1.35,26.0,1003.4,298.05,96.0,297.38
20180814-1,1.66,17.0,1003.3,298.55,95.0,297.71
20180814-2,1.21,350.0,1003.1,300.45,88.0,298.33
20180814-3,1.22,83.0,1003.0,301.15,87.0,298.83
20180814-4,1.71,98.0,1002.9,301.65,83.0,298.55
20180814-5,2.86,131.0,1002.7,301.85,81.0,298.34
20180814-6,4.18,130.0,1001.8,302.15,78.0,298.02
20180814-7,2.82,133.0,1002.2,301.85,79.0,297.93
20180814-8,3.16,140.0,1002.3,301.25,79.0,297.35
20180814-9,2.35,138.0,1002.1,300.55,80.0,296.87
20180814-10,0.83,105.0,1002.0,300.65,79.0,296.76
20180814-11,1.15,159.0,1002.5,300.05,85.0,297.37
20180814-12,0.69,125.0,1003.0,299.55,86.0,297.07
20180814-13,2.76,311.0,1003.3,299.75,83.0,296.69
20180814-14,2.02,306.0,1003.5,298.95,89.0,297.04
20180814-15,1.15,131.0,1003.7,298.65,91.0,297.1
20180814-16,0.51,67.0,1003.9,298.15,95.0,297.31
20180814-17,4.11,330.0,1003.4,298.55,91.0,297.0
20180814-18,3.64,340.0,1003.6,298.15,94.0,297.14
20180814-19,2.15,344.0,1004.0,297.55,96.0,296.88
20180814-20,2.48,344.0,1004.2,296.95,96.0,296.29
20180814-21,3.17,351.0,1004.4,296.95,94.0,295.95
20180814-22,2.37,360.0,1004.9,297.15,91.0,295.62
20180814-23,3.6,327.0,1005.3,300.55,78.0,296.46
20180815-0,2.12,7.0,1005.5,302.15,67.0,295.54
20180815-1,4.02,4.0,1005.8,303.65,57.0,294.36
20180815-2,4.95,17.0,1006.2,303.55,52.0,292.81
20180815-3,2.72,28.0,1006.5,303.65,53.0,293.2
20180815-4,4.25,31.0,1006.2,304.05,53.0,293.58
20180815-5,3.52,36.0,1006.2,304.85,49.0,293.07
20180815-6,2.29,32.0,1006.2,305.85,48.0,293.67
20180815-7,1.84,59.0,1006.0,304.85,48.0,292.74
20180815-8,2.32,106.0,1006.1,305.05,51.0,293.89
20180815-9,2.06,134.0,1006.8,304.95,55.0,295.01
20180815-10,1.31,119.0,1007.0,304.35,58.0,295.3
20180815-11,0.6,43.0,1007.5,301.85,74.0,296.86
20180815-12,1.51,151.0,1008.1,300.35,86.0,297.86
20180815-13,0.99,85.0,1008.8,300.65,82.0,297.37
20180815-14,1.15,107.0,1009.3,300.25,77.0,295.96
20180815-15,2.35,357.0,1009.4,298.75,86.0,296.28
20180815-16,1.94,5.0,1009.8,299.85,70.0,294.04
20180815-17,2.73,23.0,1009.8,299.75,63.0,292.27
20180815-18,3.23,9.0,1010.0,299.45,64.0,292.23
20180815-19,2.81,3.0,1009.9,298.05,70.0,292.31
20180815-20,2.87,21.0,1009.8,298.95,64.0,291.76
20180815-21,2.45,23.0,1010.3,298.85,64.0,291.66
20180815-22,3.71,24.0,1010.9,299.15,60.0,290.93
20180815-23,3.12,30.0,1011.2,299.05,60.0,290.84
20180816-0,3.79,25.0,1011.4,299.55,60.0,291.31
20180816-1,4.22,25.0,1011.5,301.15,54.0,291.16
20180816-2,3.62,27.0,1011.8,301.85,52.0,291.23
20180816-3,3.06,25.0,1011.8,303.05,46.0,290.42
20180816-4,1.55,29.0,1011.2,304.05,45.0,290.99
20180816-5,1.81,63.0,1010.6,304.65,47.0,292.23
20180816-6,1.47,45.0,1010.2,305.05,50.0,293.58
20180816-7,1.48,340.0,1009.8,305.35,43.0,291.47
20180816-8,1.74,130.0,1009.3,305.55,43.0,291.65
20180816-9,2.36,152.0,1009.1,304.55,46.0,291.8
20180816-10,1.83,142.0,1009.2,303.05,58.0,294.08
20180816-11,2.11,158.0,1009.4,301.25,63.0,293.7
20180816-12,2.39,161.0,1010.0,300.25,66.0,293.48
20180816-13,2.12,165.0,1010.4,299.95,67.0,293.44
20180816-14,1.14,117.0,1010.4,298.65,76.0,294.19
20180816-15,1.21,139.0,1010.1,298.65,75.0,293.98
20180816-16,0.98,66.0,1010.2,297.95,80.0,294.33
20180816-17,0.49,70.0,1010.0,297.15,88.0,295.08
20180816-18,0.95,82.0,1009.8,297.45,87.0,295.19
20180816-19,0.41,73.0,1009.7,297.35,87.0,295.09
20180816-20,0.71,77.0,1009.5,296.95,88.0,294.88
20180816-21,1.1,87.0,1009.4,296.55,90.0,294.85
20180816-22,0.78,68.0,1009.9,296.35,90.0,294.65
20180816-23,1.05,74.0,1010.2,297.25,86.0,294.81
20180817-0,0.8,30.0,1010.2,299.05,78.0,295.0
20180817-1,1.47,142.0,1010.2,301.05,70.0,295.19
20180817-2,1.17,171.0,1010.0,301.85,67.0,295.25
20180817-3,2.17,255.0,1009.5,302.05,64.0,294.71
20180817-4,1.82,273.0,1008.6,303.05,57.0,293.8
20180817-5,1.71,248.0,1008.0,304.55,53.0,294.04
20180817-6,2.05,185.0,1007.3,304.75,50.0,293.3
20180817-7,2.03,126.0,1006.7,304.95,52.0,294.11
20180817-8,1.41,143.0,1006.1,304.75,52.0,293.92
20180817-9,1.73,140.0,1005.8,304.75,53.0,294.23
20180817-10,1.2,109.0,1005.4,303.65,58.0,294.64
20180817-11,1.35,103.0,1006.0,302.25,65.0,295.15
20180817-12,1.54,129.0,1006.5,301.25,73.0,296.06
20180817-13,1.73,132.0,1007.1,300.35,76.0,295.84
20180817-14,1.76,129.0,1007.2,300.25,76.0,295.75
20180817-15,2.2,144.0,1007.2,300.15,72.0,294.78
20180817-16,1.28,125.0,1007.2,299.55,73.0,294.42
20180817-17,2.36,43.0,1007.4,298.75,79.0,294.91
20180817-18,2.14,31.0,1007.1,297.35,87.0,295.09
20180817-19,3.6,9.0,1007.4,297.15,89.0,295.26
20180817-20,3.78,14.0,1007.8,296.55,92.0,295.2
20180817-21,5.35,23.0,1008.2,294.95,94.0,293.96
20180817-22,2.25,360.0,1008.9,294.25,96.0,293.6
20180817-23,4.67,326.0,1009.0,294.75,97.0,294.26
20180818-0,4.56,336.0,1008.9,294.95,96.0,294.3
20180818-1,4.7,316.0,1008.9,294.75,94.0,293.76
20180818-2,2.8,331.0,1008.5,295.45,93.0,294.28
20180818-3,3.36,329.0,1008.3,296.35,92.0,295.0
20180818-4,2.89,2.0,1008.1,296.95,80.0,293.36
20180818-5,4.16,15.0,1007.4,298.15,69.0,292.18
20180818-6,3.83,11.0,1007.1,299.25,62.0,291.54
20180818-7,1.87,31.0,1006.5,299.95,62.0,292.21
20180818-8,2.17,25.0,1005.9,300.15,61.0,292.14
20180818-9,1.65,19.0,1005.5,301.75,52.0,291.13
20180818-10,1.63,9.0,1005.2,300.95,59.0,292.37
20180818-11,1.58,26.0,1005.3,298.45,71.0,292.92
20180818-12,0.39,83.0,1005.8,296.45,87.0,294.21
20180818-13,0.49,81.0,1006.2,296.25,88.0,294.19
20180818-14,0.52,357.0,1006.5,296.15,90.0,294.45
20180818-15,2.14,1.0,1006.5,296.05,89.0,294.17
20180818-16,1.69,3.0,1006.5,295.95,89.0,294.08
20180818-17,1.0,9.0,1006.2,296.05,88.0,293.99
20180818-18,0.48,41.0,1006.3,296.25,87.0,294.01
20180818-19,1.2,6.0,1006.2,296.15,91.0,294.63
20180818-20,2.31,358.0,1006.2,295.75,90.0,294.06
20180818-21,1.28,28.0,1005.9,295.45,91.0,293.94
20180818-22,1.0,345.0,1006.1,295.35,93.0,294.18
20180818-23,2.66,347.0,1006.4,296.55,88.0,294.49
20180819-0,1.5,21.0,1006.6,298.45,78.0,294.42
20180819-1,1.56,22.0,1006.5,299.75,74.0,294.83
20180819-2,1.95,16.0,1006.5,300.15,72.0,294.78
20180819-3,2.4,11.0,1006.1,299.85,73.0,294.71
20180819-4,2.48,5.0,1005.6,299.35,78.0,295.29
20180819-5,2.11,348.0,1005.2,300.35,70.0,294.52
20180819-6,2.28,351.0,1004.7,300.95,70.0,295.1
20180819-7,1.72,103.0,1004.2,300.95,72.0,295.55
20180819-8,1.56,104.0,1004.1,300.65,71.0,295.04
20180819-9,2.62,171.0,1003.9,299.25,78.0,295.19
20180819-10,2.06,169.0,1003.7,299.25,81.0,295.8
20180819-11,0.75,161.0,1003.6,298.35,86.0,295.89
20180819-12,2.86,129.0,1004.2,297.05,91.0,295.52
20180819-13,1.59,135.0,1004.6,297.05,88.0,294.98
20180819-14,1.2,111.0,1004.6,296.75,88.0,294.68
20180819-15,0.93,133.0,1004.4,296.55,89.0,294.67
20180819-16,0.64,103.0,1004.2,296.45,89.0,294.57
20180819-17,1.3,13.0,1003.6,296.25,92.0,294.9
20180819-18,1.77,358.0,1002.8,295.95,94.0,294.95
20180819-19,0.8,51.0,1002.1,295.95,95.0,295.12
20180819-20,0.88,32.0,1001.4,295.55,95.0,294.72
20180819-21,1.55,350.0,1001.1,295.05,97.0,294.56
20180819-22,1.85,340.0,1001.0,295.05,96.0,294.39
20180819-23,2.43,346.0,1001.4,296.75,91.0,295.22
20180820-0,1.94,360.0,1000.9,299.55,76.0,295.07
20180820-1,2.04,29.0,1000.3,300.45,68.0,294.15
20180820-2,2.07,344.0,999.6,301.75,61.0,293.66
20180820-3,1.86,328.0,998.9,303.05,59.0,294.35
20180820-4,1.83,278.0,998.0,304.15,56.0,294.55
20180820-5,2.4,246.0,997.1,304.95,55.0,295.01
20180820-6,3.22,264.0,996.7,306.15,52.0,295.23
20180820-7,2.95,237.0,996.0,307.05,49.0,295.1
20180820-8,3.88,202.0,995.5,307.15,50.0,295.52
20180820-9,5.4,226.0,995.8,305.65,55.0,295.67
20180820-10,1.88,122.0,995.7,304.55,62.0,296.57
20180820-11,2.87,155.0,995.5,301.85,75.0,297.08
20180820-12,4.82,189.0,996.1,302.75,69.0,296.59
20180820-13,3.79,233.0,997.0,301.55,65.0,294.48
20180820-14,0.74,59.0,997.4,299.45,80.0,295.8
20180820-15,2.74,332.0,997.8,298.45,88.0,296.36
20180820-16,4.48,343.0,998.2,297.15,88.0,295.08
20180820-17,2.1,25.0,998.9,297.35,87.0,295.09
20180820-18,3.66,348.0,999.4,296.95,86.0,294.51
20180820-19,2.14,337.0,999.7,295.55,91.0,294.04
20180820-20,0.55,240.0,999.9,295.75,89.0,293.88
20180820-21,1.37,339.0,1000.7,294.45,94.0,293.46
20180820-22,0.82,277.0,1001.8,293.75,93.0,292.6
20180820-23,3.24,351.0,1002.2,297.35,72.0,292.08
20180821-0,2.78,6.0,1002.7,300.65,53.0,290.41
20180821-1,2.58,338.0,1003.2,302.85,42.0,288.83
20180821-2,3.34,347.0,1003.6,303.75,38.0,288.1
20180821-3,3.48,6.0,1003.4,304.85,36.0,288.26
20180821-4,1.99,26.0,1003.0,304.25,37.0,288.14
20180821-5,1.32,26.0,1002.6,305.55,34.0,288.0
20180821-6,1.37,82.0,1002.2,306.15,35.0,288.98
20180821-7,1.25,83.0,1001.9,306.45,34.0,288.8
20180821-8,0.96,340.0,1001.9,307.15,34.0,289.43
20180821-9,1.51,91.0,1001.9,305.15,39.0,289.76
20180821-10,1.41,123.0,1002.1,302.35,56.0,292.86
20180821-11,0.76,93.0,1002.5,299.85,69.0,293.81
20180821-12,0.85,74.0,1002.9,299.25,72.0,293.91
20180821-13,2.34,171.0,1004.0,300.85,54.0,290.88
20180821-14,1.08,120.0,1004.1,298.65,67.0,292.19
20180821-15,1.02,211.0,1004.4,298.05,77.0,293.82
20180821-16,1.3,42.0,1004.2,298.05,79.0,294.23
20180821-17,1.39,75.0,1004.4,297.55,80.0,293.94
20180821-18,1.04,69.0,1004.4,297.85,80.0,294.24
20180821-19,1.19,81.0,1004.5,297.35,80.0,293.75
20180821-20,0.5,131.0,1004.7,296.75,82.0,293.56
20180821-21,0.6,35.0,1005.1,296.75,84.0,293.94
20180821-22,1.13,40.0,1005.6,296.15,87.0,293.91
20180821-23,0.93,11.0,1005.9,297.35,81.0,293.95
20180822-0,1.19,19.0,1006.4,298.85,69.0,292.85
20180822-1,1.01,338.0,1006.7,300.75,62.0,292.97
20180822-2,1.35,35.0,1006.9,300.95,65.0,293.91
20180822-3,2.4,339.0,1007.1,300.55,63.0,293.03
20180822-4,3.03,328.0,1006.7,301.35,57.0,292.2
20180822-5,2.5,338.0,1006.5,300.95,62.0,293.16
20180822-6,2.63,344.0,1006.0,299.95,66.0,293.2
20180822-7,2.36,314.0,1005.5,300.85,58.0,292.01
20180822-8,2.75,304.0,1005.1,300.75,61.0,292.71
20180822-9,3.01,309.0,1005.1,300.65,62.0,292.87
20180822-10,2.33,340.0,1004.9,299.55,67.0,293.05
20180822-11,2.41,301.0,1005.0,299.05,64.0,291.85
20180822-12,1.51,13.0,1005.3,297.55,78.0,293.54
20180822-13,0.46,50.0,1005.4,296.85,86.0,294.41
20180822-14,1.72,11.0,1005.6,296.85,86.0,294.41
20180822-15,2.56,357.0,1005.6,295.75,87.0,293.52
20180822-16,1.22,1.0,1005.9,295.65,88.0,293.6
20180822-17,2.25,357.0,1005.6,295.35,87.0,293.12
20180822-18,2.78,335.0,1005.5,294.75,90.0,293.07
20180822-19,3.45,327.0,1005.6,294.15,87.0,291.94
20180822-20,2.58,345.0,1005.7,293.45,90.0,291.78
20180822-21,3.86,341.0,1005.6,294.25,87.0,292.04
20180822-22,2.97,345.0,1005.9,293.15,90.0,291.49
20180822-23,2.95,347.0,1005.8,295.65,80.0,292.09
20180823-0,3.83,347.0,1005.8,298.55,66.0,291.86
20180823-1,3.93,354.0,1005.5,300.35,62.0,292.59
20180823-2,3.6,358.0,1005.4,301.55,56.0,292.11
20180823-3,3.89,1.0,1005.1,303.05,50.0,291.72
20180823-4,3.51,6.0,1004.5,303.55,51.0,292.5
20180823-5,2.73,23.0,1003.9,304.55,46.0,291.8
20180823-6,1.8,26.0,1003.3,305.75,42.0,291.46
20180823-7,1.14,70.0,1002.4,306.05,33.0,287.99
